number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,system_attrs_auto:sampler,state
666,0.36880341533448757,2025-04-24 22:31:34.030002,2025-04-24 22:32:04.575481,0 days 00:00:30.545479,True,absolute_error,50,,1,2,267,TPESampler,COMPLETE
667,0.4150736889071182,2025-04-24 22:31:36.478825,2025-04-24 22:31:53.262297,0 days 00:00:16.783472,True,absolute_error,50,,2,2,233,TPESampler,COMPLETE
668,0.4654864182962234,2025-04-24 22:31:53.432144,2025-04-24 22:31:54.890465,0 days 00:00:01.458321,True,squared_error,37,,2,28,279,TPESampler,COMPLETE
669,0.3744976082059554,2025-04-24 22:31:55.074660,2025-04-24 22:32:13.442006,0 days 00:00:18.367346,True,absolute_error,45,,1,4,193,TPESampler,COMPLETE
670,0.3702752142489182,2025-04-24 22:32:02.444054,2025-04-24 22:32:27.421267,0 days 00:00:24.977213,True,absolute_error,50,,1,3,268,TPESampler,COMPLETE
671,0.36873896099897047,2025-04-24 22:32:04.751491,2025-04-24 22:32:29.730007,0 days 00:00:24.978516,True,absolute_error,50,,1,2,266,TPESampler,COMPLETE
672,0.37036944236606306,2025-04-24 22:32:13.608180,2025-04-24 22:32:37.437141,0 days 00:00:23.828961,True,absolute_error,41,,1,2,252,TPESampler,COMPLETE
673,0.5724832558784154,2025-04-24 22:32:27.592350,2025-04-24 22:32:46.209758,0 days 00:00:18.617408,False,absolute_error,49,,11,3,673,TPESampler,COMPLETE
674,0.37365812295838635,2025-04-24 22:32:30.149156,2025-04-24 22:32:39.846181,0 days 00:00:09.697025,True,absolute_error,50,,1,3,102,TPESampler,COMPLETE
675,0.5914713590307148,2025-04-24 22:32:37.606910,2025-04-24 22:32:38.858379,0 days 00:00:01.251469,True,squared_error,23,sqrt,2,2,485,TPESampler,COMPLETE
676,0.6020294664645823,2025-04-24 22:32:39.064190,2025-04-24 22:32:49.063499,0 days 00:00:09.999309,True,absolute_error,46,,11,40,787,TPESampler,COMPLETE
677,0.5284549116667121,2025-04-24 22:32:40.029829,2025-04-24 22:32:43.585091,0 days 00:00:03.555262,True,squared_error,16,,6,9,888,TPESampler,COMPLETE
678,0.3735199552680528,2025-04-24 22:32:43.967866,2025-04-24 22:33:20.752005,0 days 00:00:36.784139,True,absolute_error,49,,1,4,317,TPESampler,COMPLETE
679,0.3682489249740574,2025-04-24 22:32:46.457124,2025-04-24 22:33:02.612374,0 days 00:00:16.155250,True,absolute_error,50,,1,2,133,TPESampler,COMPLETE
680,0.41553409428472243,2025-04-24 22:32:49.372862,2025-04-24 22:33:01.976666,0 days 00:00:12.603804,True,absolute_error,42,,2,2,178,TPESampler,COMPLETE
681,0.3681479644737666,2025-04-24 22:33:02.172113,2025-04-24 22:33:28.983963,0 days 00:00:26.811850,True,absolute_error,50,,1,2,215,TPESampler,COMPLETE
682,0.37150213922503084,2025-04-24 22:33:02.847199,2025-04-24 22:33:34.882039,0 days 00:00:32.034840,True,absolute_error,40,,1,3,269,TPESampler,COMPLETE
683,0.7847601238726002,2025-04-24 22:33:20.942527,2025-04-24 22:33:22.493769,0 days 00:00:01.551242,False,absolute_error,21,log2,2,4,120,TPESampler,COMPLETE
684,0.3674474952065946,2025-04-24 22:33:22.673192,2025-04-24 22:33:50.530768,0 days 00:00:27.857576,True,absolute_error,50,,1,2,294,TPESampler,COMPLETE
685,0.4187511723818031,2025-04-24 22:33:29.163917,2025-04-24 22:33:31.772329,0 days 00:00:02.608412,True,squared_error,50,,2,2,464,TPESampler,COMPLETE
686,0.3739484841955683,2025-04-24 22:33:31.956600,2025-04-24 22:33:41.575641,0 days 00:00:09.619041,True,absolute_error,39,,1,2,100,TPESampler,COMPLETE
687,0.3695707725054709,2025-04-24 22:33:35.062416,2025-04-24 22:34:16.285917,0 days 00:00:41.223501,True,absolute_error,50,,1,2,410,TPESampler,COMPLETE
688,0.5139132652801182,2025-04-24 22:33:41.758983,2025-04-24 22:33:45.934886,0 days 00:00:04.175903,True,absolute_error,36,log2,1,2,304,TPESampler,COMPLETE
689,0.415007469228944,2025-04-24 22:33:46.112345,2025-04-24 22:34:04.127625,0 days 00:00:18.015280,True,absolute_error,47,,2,4,285,TPESampler,COMPLETE
690,0.44928559302896487,2025-04-24 22:33:50.703123,2025-04-24 22:34:19.647976,0 days 00:00:28.944853,False,absolute_error,34,,1,3,181,TPESampler,COMPLETE
691,0.36876795353470143,2025-04-24 22:34:04.354030,2025-04-24 22:34:31.675675,0 days 00:00:27.321645,True,absolute_error,50,,1,3,295,TPESampler,COMPLETE
692,0.3911433604727776,2025-04-24 22:34:16.464681,2025-04-24 22:34:17.640103,0 days 00:00:01.175422,True,squared_error,46,sqrt,1,2,206,TPESampler,COMPLETE
693,0.4164271217824167,2025-04-24 22:34:17.811027,2025-04-24 22:34:32.037056,0 days 00:00:14.226029,True,absolute_error,43,,2,2,271,TPESampler,COMPLETE
694,0.4795028790605501,2025-04-24 22:34:19.833245,2025-04-24 22:34:34.952255,0 days 00:00:15.119010,False,absolute_error,50,,2,2,157,TPESampler,COMPLETE
695,0.41526192197261436,2025-04-24 22:34:31.846686,2025-04-24 22:34:49.432444,0 days 00:00:17.585758,True,absolute_error,50,,2,2,310,TPESampler,COMPLETE
696,0.8804330105894629,2025-04-24 22:34:32.240535,2025-04-24 22:34:33.145275,0 days 00:00:00.904740,True,absolute_error,28,sqrt,9,12,132,TPESampler,COMPLETE
697,0.4661204443066517,2025-04-24 22:34:33.318001,2025-04-24 22:35:52.101876,0 days 00:01:18.783875,False,absolute_error,22,,1,5,535,TPESampler,COMPLETE
698,0.4201018890298708,2025-04-24 22:34:35.127976,2025-04-24 22:34:40.996964,0 days 00:00:05.868988,True,absolute_error,50,,2,2,106,TPESampler,COMPLETE
699,0.369173353462661,2025-04-24 22:34:41.184592,2025-04-24 22:35:22.210296,0 days 00:00:41.025704,True,absolute_error,50,,1,2,440,TPESampler,COMPLETE
700,0.3700994213725744,2025-04-24 22:34:49.615104,2025-04-24 22:35:15.452465,0 days 00:00:25.837361,True,absolute_error,43,,1,2,282,TPESampler,COMPLETE
701,0.3726683821008731,2025-04-24 22:35:15.624094,2025-04-24 22:35:36.582952,0 days 00:00:20.958858,True,absolute_error,42,,1,3,181,TPESampler,COMPLETE
702,0.36880341533448757,2025-04-24 22:35:22.385709,2025-04-24 22:35:54.156290,0 days 00:00:31.770581,True,absolute_error,50,,1,2,267,TPESampler,COMPLETE
703,0.8394853955694795,2025-04-24 22:35:36.769808,2025-04-24 22:35:37.720661,0 days 00:00:00.950853,True,squared_error,21,sqrt,6,19,385,TPESampler,COMPLETE
704,0.8666498366512422,2025-04-24 22:35:37.895697,2025-04-24 22:35:38.721279,0 days 00:00:00.825582,False,squared_error,50,log2,3,10,338,TPESampler,COMPLETE
705,0.36743124419201056,2025-04-24 22:35:38.899327,2025-04-24 22:36:11.436706,0 days 00:00:32.537379,True,absolute_error,50,,1,2,284,TPESampler,COMPLETE
706,0.8971480277513754,2025-04-24 22:35:52.300961,2025-04-24 22:35:54.527181,0 days 00:00:02.226220,False,absolute_error,19,log2,4,27,445,TPESampler,COMPLETE
707,0.3733786415074122,2025-04-24 22:35:54.333668,2025-04-24 22:36:36.833968,0 days 00:00:42.500300,True,absolute_error,44,,1,2,325,TPESampler,COMPLETE
708,0.5899664411273465,2025-04-24 22:35:54.735711,2025-04-24 22:36:02.770176,0 days 00:00:08.034465,True,absolute_error,11,,11,7,513,TPESampler,COMPLETE
709,0.9343849152129262,2025-04-24 22:36:02.992057,2025-04-24 22:36:04.577558,0 days 00:00:01.585501,False,absolute_error,33,log2,9,47,466,TPESampler,COMPLETE
710,0.5371100484898428,2025-04-24 22:36:04.751140,2025-04-24 22:36:09.836727,0 days 00:00:05.085587,False,squared_error,17,,4,6,996,TPESampler,COMPLETE
711,0.3738575063060289,2025-04-24 22:36:10.012179,2025-04-24 22:36:42.477445,0 days 00:00:32.465266,True,absolute_error,50,,1,4,257,TPESampler,COMPLETE
712,0.3723679554847699,2025-04-24 22:36:11.613797,2025-04-24 22:37:01.550338,0 days 00:00:49.936541,True,absolute_error,47,,1,4,434,TPESampler,COMPLETE
713,0.37068322197359804,2025-04-24 22:36:37.213581,2025-04-24 22:37:00.266726,0 days 00:00:23.053145,True,absolute_error,43,,1,2,244,TPESampler,COMPLETE
714,0.36767225953044724,2025-04-24 22:36:42.657336,2025-04-24 22:37:00.225920,0 days 00:00:17.568584,True,absolute_error,50,,1,2,189,TPESampler,COMPLETE
715,0.3704481502376233,2025-04-24 22:37:00.348980,2025-04-24 22:37:45.661756,0 days 00:00:45.312776,True,absolute_error,42,,1,2,322,TPESampler,COMPLETE
716,0.3709807998290601,2025-04-24 22:37:00.396821,2025-04-24 22:37:54.725214,0 days 00:00:54.328393,True,absolute_error,49,,1,2,390,TPESampler,COMPLETE
717,0.36969657685372037,2025-04-24 22:37:01.751560,2025-04-24 22:37:48.400951,0 days 00:00:46.649391,True,absolute_error,50,,1,2,330,TPESampler,COMPLETE
718,0.37492298282480235,2025-04-24 22:37:46.405942,2025-04-24 22:37:57.039252,0 days 00:00:10.633310,True,absolute_error,41,,1,3,101,TPESampler,COMPLETE
719,0.9372432559332505,2025-04-24 22:37:48.680990,2025-04-24 22:37:49.856337,0 days 00:00:01.175347,True,absolute_error,14,log2,9,14,117,TPESampler,COMPLETE
720,0.479440514932494,2025-04-24 22:37:50.110147,2025-04-24 22:37:52.206001,0 days 00:00:02.095854,True,absolute_error,49,log2,1,5,109,TPESampler,COMPLETE
721,0.6545264027325374,2025-04-24 22:37:52.489091,2025-04-24 22:37:54.032220,0 days 00:00:01.543129,False,squared_error,45,sqrt,4,2,795,TPESampler,COMPLETE
722,0.4797410319243753,2025-04-24 22:37:54.203957,2025-04-24 22:38:37.388109,0 days 00:00:43.184152,False,absolute_error,48,,2,2,453,TPESampler,COMPLETE
723,0.6314816590645491,2025-04-24 22:37:55.021642,2025-04-24 22:37:58.665825,0 days 00:00:03.644183,False,squared_error,8,,1,37,765,TPESampler,COMPLETE
724,0.5537768426853724,2025-04-24 22:37:57.237293,2025-04-24 22:38:09.442289,0 days 00:00:12.204996,True,absolute_error,48,,8,6,754,TPESampler,COMPLETE
725,0.5721000113204296,2025-04-24 22:37:58.843031,2025-04-24 22:38:03.655253,0 days 00:00:04.812222,True,absolute_error,50,sqrt,2,2,450,TPESampler,COMPLETE
726,0.8938881806870845,2025-04-24 22:38:03.831830,2025-04-24 22:38:05.420730,0 days 00:00:01.588900,True,squared_error,12,sqrt,9,2,893,TPESampler,COMPLETE
727,0.4178780782130663,2025-04-24 22:38:05.606352,2025-04-24 22:38:06.865931,0 days 00:00:01.259579,True,squared_error,46,,2,2,159,TPESampler,COMPLETE
728,0.3752370616241975,2025-04-24 22:38:07.039690,2025-04-24 22:38:16.567935,0 days 00:00:09.528245,True,absolute_error,48,,1,2,101,TPESampler,COMPLETE
729,0.37384082871249996,2025-04-24 22:38:09.615509,2025-04-24 22:38:23.976186,0 days 00:00:14.360677,True,absolute_error,50,,1,4,146,TPESampler,COMPLETE
730,0.443597739948725,2025-04-24 22:38:16.747368,2025-04-24 22:38:23.437397,0 days 00:00:06.690029,True,absolute_error,41,sqrt,1,7,334,TPESampler,COMPLETE
731,0.9177698027157495,2025-04-24 22:38:23.611189,2025-04-24 22:38:25.612635,0 days 00:00:02.001446,True,absolute_error,32,sqrt,14,2,763,TPESampler,COMPLETE
732,0.41514044225077146,2025-04-24 22:38:24.348556,2025-04-24 22:38:45.333298,0 days 00:00:20.984742,True,absolute_error,48,,2,2,367,TPESampler,COMPLETE
733,0.3706838465862199,2025-04-24 22:38:25.791900,2025-04-24 22:38:37.925304,0 days 00:00:12.133404,True,absolute_error,50,,1,2,126,TPESampler,COMPLETE
734,0.5947294029057463,2025-04-24 22:38:37.552795,2025-04-24 22:38:40.057355,0 days 00:00:02.504560,True,squared_error,5,,3,19,736,TPESampler,COMPLETE
735,0.3693095199903066,2025-04-24 22:38:38.280203,2025-04-24 22:39:05.086870,0 days 00:00:26.806667,True,absolute_error,42,,1,2,270,TPESampler,COMPLETE
736,0.5832283958847405,2025-04-24 22:38:40.231041,2025-04-24 22:38:54.563652,0 days 00:00:14.332611,True,absolute_error,8,,9,11,951,TPESampler,COMPLETE
737,0.4147504455591443,2025-04-24 22:38:45.501719,2025-04-24 22:39:00.780472,0 days 00:00:15.278753,True,absolute_error,50,,2,2,293,TPESampler,COMPLETE
738,0.36847169451556727,2025-04-24 22:38:54.736645,2025-04-24 22:39:22.937904,0 days 00:00:28.201259,True,absolute_error,49,,1,2,298,TPESampler,COMPLETE
739,0.8278193464182458,2025-04-24 22:39:00.967731,2025-04-24 22:39:02.780695,0 days 00:00:01.812964,True,absolute_error,47,log2,2,4,306,TPESampler,COMPLETE
740,0.8730926439166873,2025-04-24 22:39:02.982222,2025-04-24 22:39:04.340166,0 days 00:00:01.357944,False,absolute_error,13,log2,3,40,159,TPESampler,COMPLETE
741,0.3666639331482587,2025-04-24 22:39:04.521231,2025-04-24 22:39:19.303436,0 days 00:00:14.782205,True,absolute_error,50,,1,2,153,TPESampler,COMPLETE
742,0.7994753033090689,2025-04-24 22:39:05.270202,2025-04-24 22:39:06.762375,0 days 00:00:01.492173,True,squared_error,30,sqrt,5,42,778,TPESampler,COMPLETE
743,0.44659779285837997,2025-04-24 22:39:06.948046,2025-04-24 22:39:08.517302,0 days 00:00:01.569256,True,squared_error,50,log2,1,3,429,TPESampler,COMPLETE
744,0.42069606508063623,2025-04-24 22:39:08.710539,2025-04-24 22:39:14.569242,0 days 00:00:05.858703,True,absolute_error,42,,2,3,104,TPESampler,COMPLETE
745,0.4904843832563282,2025-04-24 22:39:14.744781,2025-04-24 22:39:18.725621,0 days 00:00:03.980840,True,squared_error,38,,4,9,999,TPESampler,COMPLETE
746,0.3711289878906034,2025-04-24 22:39:18.924568,2025-04-24 22:39:51.353860,0 days 00:00:32.429292,True,absolute_error,50,,1,3,347,TPESampler,COMPLETE
747,0.3690298914359634,2025-04-24 22:39:19.527928,2025-04-24 22:39:31.051275,0 days 00:00:11.523347,True,absolute_error,50,,1,2,114,TPESampler,COMPLETE
748,0.4150316018066053,2025-04-24 22:39:23.114018,2025-04-24 22:39:33.777873,0 days 00:00:10.663855,True,absolute_error,50,,2,2,188,TPESampler,COMPLETE
749,0.36873896099897047,2025-04-24 22:39:31.219031,2025-04-24 22:39:56.356740,0 days 00:00:25.137709,True,absolute_error,50,,1,2,266,TPESampler,COMPLETE
750,0.39691966869984985,2025-04-24 22:39:33.949492,2025-04-24 22:39:39.897206,0 days 00:00:05.947714,True,absolute_error,49,sqrt,1,2,284,TPESampler,COMPLETE
751,0.3682489249740574,2025-04-24 22:39:40.089700,2025-04-24 22:39:52.770336,0 days 00:00:12.680636,True,absolute_error,50,,1,2,133,TPESampler,COMPLETE
752,0.41620201881216523,2025-04-24 22:39:51.527732,2025-04-24 22:40:06.224566,0 days 00:00:14.696834,True,absolute_error,44,,2,4,274,TPESampler,COMPLETE
753,0.7619147768458283,2025-04-24 22:39:52.950099,2025-04-24 22:39:54.724300,0 days 00:00:01.774201,True,absolute_error,8,sqrt,1,23,152,TPESampler,COMPLETE
754,0.5769036614459575,2025-04-24 22:39:54.895414,2025-04-24 22:39:56.235948,0 days 00:00:01.340534,True,squared_error,7,,6,3,284,TPESampler,COMPLETE
755,0.3869570675711871,2025-04-24 22:39:56.404358,2025-04-24 22:39:59.723166,0 days 00:00:03.318808,True,squared_error,50,,1,2,384,TPESampler,COMPLETE
756,0.6568682070328008,2025-04-24 22:39:56.573414,2025-04-24 22:39:58.056484,0 days 00:00:01.483070,False,squared_error,13,,11,8,207,TPESampler,COMPLETE
757,0.4485985940989683,2025-04-24 22:39:58.239444,2025-04-24 22:39:59.514629,0 days 00:00:01.275185,True,squared_error,37,sqrt,1,8,388,TPESampler,COMPLETE
758,0.37074398477215736,2025-04-24 22:39:59.693489,2025-04-24 22:40:25.362024,0 days 00:00:25.668535,True,absolute_error,42,,1,3,274,TPESampler,COMPLETE
759,0.37459251369508734,2025-04-24 22:39:59.890979,2025-04-24 22:40:21.557818,0 days 00:00:21.666839,True,absolute_error,50,,1,4,230,TPESampler,COMPLETE
760,0.415541901991553,2025-04-24 22:40:06.417785,2025-04-24 22:40:17.932872,0 days 00:00:11.515087,True,absolute_error,50,,2,4,219,TPESampler,COMPLETE
761,0.6590646957655931,2025-04-24 22:40:18.127050,2025-04-24 22:40:21.838619,0 days 00:00:03.711569,False,squared_error,33,,13,5,923,TPESampler,COMPLETE
762,0.3705651427743805,2025-04-24 22:40:21.749438,2025-04-24 22:40:36.774122,0 days 00:00:15.024684,True,absolute_error,41,,1,2,159,TPESampler,COMPLETE
763,0.37457730874347805,2025-04-24 22:40:22.040170,2025-04-24 22:40:44.485644,0 days 00:00:22.445474,True,absolute_error,50,,1,4,232,TPESampler,COMPLETE
764,0.36963308553511376,2025-04-24 22:40:25.543190,2025-04-24 22:40:58.090436,0 days 00:00:32.547246,True,absolute_error,50,,1,2,318,TPESampler,COMPLETE
765,0.3776033669274811,2025-04-24 22:40:36.945622,2025-04-24 22:40:48.248064,0 days 00:00:11.302442,True,absolute_error,43,,1,4,105,TPESampler,COMPLETE
766,0.7484986966313047,2025-04-24 22:40:44.742910,2025-04-24 22:40:57.876288,0 days 00:00:13.133378,False,absolute_error,7,sqrt,1,2,981,TPESampler,COMPLETE
767,0.5368622985017452,2025-04-24 22:40:48.433531,2025-04-24 22:40:49.550583,0 days 00:00:01.117052,True,squared_error,41,,6,16,177,TPESampler,COMPLETE
768,0.36923458901947326,2025-04-24 22:40:49.726242,2025-04-24 22:41:13.513904,0 days 00:00:23.787662,True,absolute_error,42,,1,2,235,TPESampler,COMPLETE
769,0.37004633752178573,2025-04-24 22:40:58.058290,2025-04-24 22:41:10.036752,0 days 00:00:11.978462,True,absolute_error,50,,1,2,127,TPESampler,COMPLETE
770,0.4728496651097025,2025-04-24 22:40:58.290263,2025-04-24 22:41:00.840199,0 days 00:00:02.549936,True,absolute_error,42,log2,1,2,151,TPESampler,COMPLETE
771,0.4349526710861872,2025-04-24 22:41:01.013259,2025-04-24 22:41:34.867375,0 days 00:00:33.854116,False,absolute_error,49,,1,3,220,TPESampler,COMPLETE
772,0.4154839691782877,2025-04-24 22:41:10.207709,2025-04-24 22:41:20.343533,0 days 00:00:10.135824,True,absolute_error,50,,2,2,190,TPESampler,COMPLETE
773,0.3753807496470871,2025-04-24 22:41:13.696971,2025-04-24 22:41:31.360848,0 days 00:00:17.663877,True,absolute_error,50,,1,4,193,TPESampler,COMPLETE
774,0.3695479742201629,2025-04-24 22:41:20.512206,2025-04-24 22:41:39.542015,0 days 00:00:19.029809,True,absolute_error,42,,1,2,200,TPESampler,COMPLETE
775,0.36825440742794374,2025-04-24 22:41:31.540772,2025-04-24 22:41:50.141104,0 days 00:00:18.600332,True,absolute_error,50,,1,2,191,TPESampler,COMPLETE
776,0.6163669946735367,2025-04-24 22:41:35.048669,2025-04-24 22:41:38.057941,0 days 00:00:03.009272,False,squared_error,28,,8,13,643,TPESampler,COMPLETE
777,0.3714571051072444,2025-04-24 22:41:38.237163,2025-04-24 22:42:07.422780,0 days 00:00:29.185617,True,absolute_error,50,,1,3,320,TPESampler,COMPLETE
778,0.5690090545920172,2025-04-24 22:41:39.726477,2025-04-24 22:41:42.039404,0 days 00:00:02.312927,True,absolute_error,47,sqrt,2,2,160,TPESampler,COMPLETE
779,0.3694466786818912,2025-04-24 22:41:42.222790,2025-04-24 22:41:58.978065,0 days 00:00:16.755275,True,absolute_error,45,,1,2,181,TPESampler,COMPLETE
780,0.3747294452356988,2025-04-24 22:41:50.326626,2025-04-24 22:42:00.196357,0 days 00:00:09.869731,True,absolute_error,45,,1,2,103,TPESampler,COMPLETE
781,0.369880023225663,2025-04-24 22:41:59.164834,2025-04-24 22:42:39.917033,0 days 00:00:40.752199,True,absolute_error,50,,1,2,408,TPESampler,COMPLETE
782,0.41474736801291096,2025-04-24 22:42:00.377855,2025-04-24 22:42:16.516247,0 days 00:00:16.138392,True,absolute_error,42,,2,2,293,TPESampler,COMPLETE
783,0.36823338026372376,2025-04-24 22:42:07.691343,2025-04-24 22:42:26.817337,0 days 00:00:19.125994,True,absolute_error,50,,1,2,179,TPESampler,COMPLETE
784,0.565511730029513,2025-04-24 22:42:16.692839,2025-04-24 22:42:17.875641,0 days 00:00:01.182802,False,squared_error,11,,1,10,110,TPESampler,COMPLETE
785,0.8296586291426805,2025-04-24 22:42:18.135210,2025-04-24 22:42:22.873949,0 days 00:00:04.738739,True,absolute_error,9,log2,1,7,646,TPESampler,COMPLETE
786,0.5741405182416235,2025-04-24 22:42:23.223084,2025-04-24 22:42:25.347485,0 days 00:00:02.124401,False,squared_error,31,log2,1,8,941,TPESampler,COMPLETE
787,0.3688680771582412,2025-04-24 22:42:25.524113,2025-04-24 22:42:54.956449,0 days 00:00:29.432336,True,absolute_error,50,,1,3,297,TPESampler,COMPLETE
788,0.3683178669624408,2025-04-24 22:42:27.004124,2025-04-24 22:42:56.119546,0 days 00:00:29.115422,True,absolute_error,50,,1,2,277,TPESampler,COMPLETE
789,0.3698985668732648,2025-04-24 22:42:40.101152,2025-04-24 22:43:11.413638,0 days 00:00:31.312486,True,absolute_error,50,,1,2,327,TPESampler,COMPLETE
790,0.3696661572826009,2025-04-24 22:42:55.256117,2025-04-24 22:43:15.406595,0 days 00:00:20.150478,True,absolute_error,50,,1,3,215,TPESampler,COMPLETE
791,0.4000740051222205,2025-04-24 22:42:56.299665,2025-04-24 22:43:05.552226,0 days 00:00:09.252561,True,absolute_error,42,,1,15,102,TPESampler,COMPLETE
792,0.3662201483369652,2025-04-24 22:43:05.736869,2025-04-24 22:43:21.332902,0 days 00:00:15.596033,True,absolute_error,50,,1,2,164,TPESampler,COMPLETE
793,0.36715840508816305,2025-04-24 22:43:11.607849,2025-04-24 22:43:26.240749,0 days 00:00:14.632900,True,absolute_error,50,,1,2,151,TPESampler,COMPLETE
794,0.9415346340092191,2025-04-24 22:43:15.583653,2025-04-24 22:43:17.015223,0 days 00:00:01.431570,False,squared_error,13,log2,6,12,840,TPESampler,COMPLETE
795,0.37228867096938206,2025-04-24 22:43:17.218640,2025-04-24 22:43:26.916874,0 days 00:00:09.698234,True,absolute_error,50,,1,2,102,TPESampler,COMPLETE
796,0.4150736889071182,2025-04-24 22:43:21.504294,2025-04-24 22:43:33.721285,0 days 00:00:12.216991,True,absolute_error,50,,2,2,233,TPESampler,COMPLETE
797,0.37204184726282297,2025-04-24 22:43:26.419654,2025-04-24 22:43:37.121787,0 days 00:00:10.702133,True,absolute_error,41,,1,2,113,TPESampler,COMPLETE
798,0.3782279511195405,2025-04-24 22:43:27.139332,2025-04-24 22:43:36.601712,0 days 00:00:09.462380,True,absolute_error,50,,1,4,100,TPESampler,COMPLETE
799,0.3688006208258982,2025-04-24 22:43:33.905381,2025-04-24 22:43:51.854195,0 days 00:00:17.948814,True,absolute_error,50,,1,2,192,TPESampler,COMPLETE
