number,value,datetime_start,datetime_complete,duration,params_L1_dropout,params_L1_hidden_dim,params_L1_layers_atom,params_L1_layers_mol,params_L1_out_dim,params_L2_dropout,params_L2_hidden_dim,params_L2_layers_atom,params_L2_layers_mol,params_L2_out_dim,params_L3_dropout,params_L3_hidden_dim,params_L3_layers_atom,params_L3_layers_mol,params_L3_out_dim,params_final_dropout,params_mlp_dim_0,params_mlp_dim_1,params_mlp_dim_2,params_n_mlp_layers,params_num_heads,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
52,0.05071284994482994,2025-04-25 14:10:22.464972,2025-04-25 14:12:21.538401,0 days 00:01:59.073429,0.019898985089866636,224,2,1,48,0.06763543812350625,160,3,1,64,0.29109718488786424,48,2,4,128,0.2967888541178906,456,256.0,440.0,3,2,0.00040536791569677433,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_52_best_state.pt,"{'learning_rate': 0.00040536791569677433, 'lr_reduce': 0.6}",TPESampler,COMPLETE
53,0.06515729427337646,2025-04-25 14:11:28.167454,2025-04-25 14:14:11.502348,0 days 00:02:43.334894,0.027035071605606108,224,4,1,112,0.14803742688156676,80,4,1,112,0.22293888618710278,32,1,3,128,0.2570138294411617,272,208.0,416.0,3,2,0.0001483188409067256,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_53_best_state.pt,"{'learning_rate': 0.0001483188409067256, 'lr_reduce': 0.6}",TPESampler,COMPLETE
54,0.05839277803897858,2025-04-25 14:12:21.669382,2025-04-25 14:13:47.694054,0 days 00:01:26.024672,0.048953135558166494,192,2,1,32,0.027044195246531164,176,2,1,48,0.26612628538476796,64,3,4,112,0.2928439809192522,496,280.0,,2,2,0.0002974402801289124,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_54_best_state.pt,"{'learning_rate': 0.0002974402801289124, 'lr_reduce': 0.6}",TPESampler,COMPLETE
55,0.06790593266487122,2025-04-25 14:12:49.929550,2025-04-25 14:14:29.722611,0 days 00:01:39.793061,0.0858216229366493,240,3,1,64,0.11615463254507737,128,4,1,48,0.25908481594574123,48,2,4,96,0.2525995052024039,384,272.0,448.0,3,2,0.00043296288497595694,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_55_best_state.pt,"{'learning_rate': 0.00043296288497595694, 'lr_reduce': 0.6}",TPESampler,COMPLETE
56,0.06471077352762222,2025-04-25 14:13:47.902960,2025-04-25 14:15:07.045380,0 days 00:01:19.142420,0.0862718690287819,240,2,2,64,0.044344103281607136,160,2,1,112,0.20545342657644744,64,1,4,112,0.2505595261311167,448,248.0,448.0,3,2,0.00020823445455929348,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_56_best_state.pt,"{'learning_rate': 0.00020823445455929348, 'lr_reduce': 0.6}",TPESampler,COMPLETE
57,0.057454969733953476,2025-04-25 14:14:11.674803,2025-04-25 14:15:22.915418,0 days 00:01:11.240615,0.04387199098751014,160,1,1,48,0.09210339746848017,80,3,3,64,0.22092190029753983,32,2,4,96,0.12923802491029743,56,,,1,2,0.0006348945037362434,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_57_best_state.pt,"{'learning_rate': 0.0006348945037362434, 'lr_reduce': 0.6}",TPESampler,COMPLETE
58,0.06298626959323883,2025-04-25 14:14:29.978033,2025-04-25 14:15:31.851879,0 days 00:01:01.873846,0.11183388317910997,96,2,1,32,0.08792826603914894,112,3,2,48,0.26253035407784564,32,1,2,96,0.18391776679286026,496,200.0,,2,2,0.0006321007620727798,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_58_best_state.pt,"{'learning_rate': 0.0006321007620727798, 'lr_reduce': 0.6}",TPESampler,COMPLETE
59,0.09403839707374573,2025-04-25 14:15:07.266479,2025-04-25 14:16:17.453407,0 days 00:01:10.186928,0.09560061203932432,176,2,1,32,0.08865206916743193,80,4,1,32,0.2256242644924102,32,1,3,128,0.17523652735893697,464,248.0,504.0,3,2,0.005801083613346223,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_59_best_state.pt,"{'learning_rate': 0.005801083613346223, 'lr_reduce': 0.6}",TPESampler,COMPLETE
60,0.06978460401296616,2025-04-25 14:15:23.046412,2025-04-25 14:16:50.692023,0 days 00:01:27.645611,0.05478807615494941,144,3,1,96,0.043984854729348516,64,4,3,128,0.1295897111859644,64,1,3,128,0.08028580009854494,128,144.0,424.0,3,2,0.00015940229530299023,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_60_best_state.pt,"{'learning_rate': 0.00015940229530299023, 'lr_reduce': 0.6}",TPESampler,COMPLETE
61,0.09883707016706467,2025-04-25 14:15:31.979066,2025-04-25 14:17:12.664265,0 days 00:01:40.685199,0.07210429210301736,144,4,1,48,0.10206415135522219,96,3,2,112,0.1039378558153206,32,1,4,112,0.006248060477552265,336,448.0,,2,2,0.00011780322246028419,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_61_best_state.pt,"{'learning_rate': 0.00011780322246028419, 'lr_reduce': 0.6}",TPESampler,COMPLETE
62,0.052790720015764236,2025-04-25 14:16:17.633491,2025-04-25 14:17:25.688599,0 days 00:01:08.055108,0.008370643425927585,144,2,1,48,0.04148608268619265,176,2,1,128,0.19958395367911397,32,2,3,128,0.29886118467488865,504,152.0,424.0,3,2,0.0002032444425366815,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_62_best_state.pt,"{'learning_rate': 0.0002032444425366815, 'lr_reduce': 0.6}",TPESampler,COMPLETE
63,0.05413556471467018,2025-04-25 14:16:50.850224,2025-04-25 14:17:55.452490,0 days 00:01:04.602266,0.06437836599434628,144,1,1,32,0.0842751583922336,80,3,4,80,0.24160029762683505,48,2,3,112,0.24422549218795148,96,,,1,2,0.0010153437599806814,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_63_best_state.pt,"{'learning_rate': 0.0010153437599806814, 'lr_reduce': 0.6}",TPESampler,COMPLETE
64,0.06145366653800011,2025-04-25 14:17:12.802321,2025-04-25 14:18:44.195993,0 days 00:01:31.393672,0.05015321210280371,176,1,1,80,0.07849814155876501,96,4,2,64,0.25719669719834476,32,2,4,80,0.08877554018719176,104,,,1,2,0.0001658442579493569,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_64_best_state.pt,"{'learning_rate': 0.0001658442579493569, 'lr_reduce': 0.6}",TPESampler,COMPLETE
65,0.06244191899895668,2025-04-25 14:17:25.814218,2025-04-25 14:18:33.052602,0 days 00:01:07.238384,0.04554274056098,144,1,1,64,0.07976175397636524,160,2,1,128,0.03663561901592305,32,2,3,96,0.25477030599798756,448,136.0,,2,2,0.00038061149508234566,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_65_best_state.pt,"{'learning_rate': 0.00038061149508234566, 'lr_reduce': 0.6}",TPESampler,COMPLETE
66,0.08627178519964218,2025-04-25 14:17:55.579744,2025-04-25 14:19:06.255019,0 days 00:01:10.675275,0.05562200206062948,176,1,1,64,0.045371835046793325,112,3,3,96,0.18483377195721337,80,3,2,96,0.28182869816783385,80,,,1,2,0.006802924669549107,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_66_best_state.pt,"{'learning_rate': 0.006802924669549107, 'lr_reduce': 0.6}",TPESampler,COMPLETE
67,0.05332115665078163,2025-04-25 14:18:33.383385,2025-04-25 14:19:46.847850,0 days 00:01:13.464465,0.05740906734286166,208,1,1,32,0.06816792804651035,176,4,1,80,0.2890106185784593,48,2,3,128,0.26690188470946147,480,136.0,40.0,3,2,0.0007609390983602092,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_67_best_state.pt,"{'learning_rate': 0.0007609390983602092, 'lr_reduce': 0.6}",TPESampler,COMPLETE
68,0.05820216238498688,2025-04-25 14:18:44.348688,2025-04-25 14:20:24.179395,0 days 00:01:39.830707,0.043454891448417673,96,2,2,32,0.021284144258060158,224,3,1,112,0.16941412809304934,32,1,2,128,0.20820298029780454,464,120.0,336.0,3,2,0.00010074870494143948,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_68_best_state.pt,"{'learning_rate': 0.00010074870494143948, 'lr_reduce': 0.6}",TPESampler,COMPLETE
69,0.058969080448150635,2025-04-25 14:19:06.442881,2025-04-25 14:20:21.387834,0 days 00:01:14.944953,0.09098638281349633,144,3,1,64,0.018987633027409287,64,1,4,96,0.225091502953364,32,3,3,112,0.2719246413325188,120,,,1,2,0.0007528652486834487,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_69_best_state.pt,"{'learning_rate': 0.0007528652486834487, 'lr_reduce': 0.6}",TPESampler,COMPLETE
70,0.056919652968645096,2025-04-25 14:19:46.981352,2025-04-25 14:20:48.816946,0 days 00:01:01.835594,0.10277152431995352,192,1,1,32,0.11057311623263938,176,4,2,64,0.2811613915697864,64,2,3,112,0.20270293444917287,376,96.0,40.0,3,2,0.0018047601529227384,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_70_best_state.pt,"{'learning_rate': 0.0018047601529227384, 'lr_reduce': 0.6}",TPESampler,COMPLETE
71,0.05813468247652054,2025-04-25 14:20:21.543352,2025-04-25 14:21:36.052849,0 days 00:01:14.509497,0.08459510904920772,208,1,1,64,0.027364052522567676,192,4,1,80,0.27661702578384406,64,2,3,128,0.2344571743106382,408,104.0,96.0,3,2,0.0004086191578195921,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_71_best_state.pt,"{'learning_rate': 0.0004086191578195921, 'lr_reduce': 0.6}",TPESampler,COMPLETE
72,0.057716090232133865,2025-04-25 14:20:24.347158,2025-04-25 14:22:03.597794,0 days 00:01:39.250636,0.023915701294775576,144,1,1,48,0.11458347784472774,160,4,4,64,0.28658647911982693,64,3,3,96,0.2871674547034795,176,,,1,2,0.0007819069070925293,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_72_best_state.pt,"{'learning_rate': 0.0007819069070925293, 'lr_reduce': 0.6}",TPESampler,COMPLETE
73,0.05820080265402794,2025-04-25 14:20:49.052282,2025-04-25 14:21:55.427249,0 days 00:01:06.374967,0.0768483501228925,96,3,1,48,0.007794065734155031,240,1,2,128,0.21915552190125423,64,2,3,112,0.22864392396690947,456,136.0,,2,2,0.00040028989789313144,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_73_best_state.pt,"{'learning_rate': 0.00040028989789313144, 'lr_reduce': 0.6}",TPESampler,COMPLETE
74,0.062279392033815384,2025-04-25 14:21:36.191389,2025-04-25 14:23:16.905915,0 days 00:01:40.714526,0.03451607978394909,112,2,1,80,0.1480546074168838,192,3,2,128,0.26161650040218354,64,2,4,128,0.22747162888249783,408,136.0,40.0,3,2,0.00015571440488894265,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_74_best_state.pt,"{'learning_rate': 0.00015571440488894265, 'lr_reduce': 0.6}",TPESampler,COMPLETE
75,0.0594695545732975,2025-04-25 14:21:55.586222,2025-04-25 14:23:00.276465,0 days 00:01:04.690243,0.11379696141582939,128,2,1,32,0.08521334784795102,128,4,4,128,0.2687492252987901,48,1,3,128,0.19197391812307635,152,,,1,2,0.0007703366777661435,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_75_best_state.pt,"{'learning_rate': 0.0007703366777661435, 'lr_reduce': 0.6}",TPESampler,COMPLETE
76,0.06526654213666916,2025-04-25 14:22:03.726909,2025-04-25 14:22:49.386506,0 days 00:00:45.659597,0.033381314911722124,144,1,1,48,0.14094565413973784,96,3,4,80,0.2396390551102305,48,2,3,112,0.2333681142143291,112,,,1,2,0.0036179766354310543,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_76_best_state.pt,"{'learning_rate': 0.0036179766354310543, 'lr_reduce': 0.6}",TPESampler,COMPLETE
77,0.06024281308054924,2025-04-25 14:22:49.542465,2025-04-25 14:24:15.213479,0 days 00:01:25.671014,0.02883110875701389,176,2,1,64,0.012325860846382035,144,1,1,112,0.19834459166812232,48,3,3,112,0.2716180603980932,440,160.0,80.0,3,2,0.00013414635519103506,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_77_best_state.pt,"{'learning_rate': 0.00013414635519103506, 'lr_reduce': 0.6}",TPESampler,COMPLETE
78,0.06348644196987152,2025-04-25 14:23:00.466570,2025-04-25 14:24:26.154224,0 days 00:01:25.687654,0.05694022821158642,224,1,1,32,0.024350187938372382,80,2,2,32,0.2596341001454767,32,4,4,64,0.02315044277050636,264,152.0,,2,2,0.000300814413191455,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_78_best_state.pt,"{'learning_rate': 0.000300814413191455, 'lr_reduce': 0.6}",TPESampler,COMPLETE
79,0.07375391572713852,2025-04-25 14:23:17.163448,2025-04-25 14:24:15.755906,0 days 00:00:58.592458,0.040778610139175615,176,2,1,32,0.01194336491690565,144,2,3,48,0.12371508608856596,48,2,2,128,0.06434652046580061,32,168.0,,2,2,0.001576973917339188,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_79_best_state.pt,"{'learning_rate': 0.001576973917339188, 'lr_reduce': 0.6}",TPESampler,COMPLETE
80,0.07732364535331726,2025-04-25 14:24:15.382117,2025-04-25 14:25:51.150657,0 days 00:01:35.768540,0.09262997567305971,160,2,1,32,0.10315833670833979,64,3,3,32,0.15576590459792475,48,1,3,64,0.05293435756750219,136,168.0,,2,2,0.0002573748067310527,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_80_best_state.pt,"{'learning_rate': 0.0002573748067310527, 'lr_reduce': 0.6}",TPESampler,COMPLETE
81,0.10587763786315918,2025-04-25 14:24:15.953932,2025-04-25 14:25:48.181138,0 days 00:01:32.227206,0.09812281136938474,160,1,1,32,0.17649043054616076,64,2,4,96,0.2675204318729926,64,2,2,128,0.29230606472157766,56,96.0,,2,2,0.00039243391728689214,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_81_best_state.pt,"{'learning_rate': 0.00039243391728689214, 'lr_reduce': 0.6}",TPESampler,COMPLETE
82,0.059241943061351776,2025-04-25 14:24:26.383275,2025-04-25 14:25:41.477837,0 days 00:01:15.094562,0.15240207851588838,224,2,2,32,0.002896855772374342,80,3,2,112,0.08796738169435449,32,1,4,128,0.08691785525370033,216,208.0,72.0,3,2,0.00022642129695104785,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_82_best_state.pt,"{'learning_rate': 0.00022642129695104785, 'lr_reduce': 0.6}",TPESampler,COMPLETE
83,0.05613068863749504,2025-04-25 14:25:41.705606,2025-04-25 14:26:41.480836,0 days 00:00:59.775230,0.1366919950714315,144,1,1,32,0.029571315141167037,112,3,3,64,0.26662286377467015,48,1,3,128,0.2953173314580564,56,,,1,2,0.002075266825735323,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_83_best_state.pt,"{'learning_rate': 0.002075266825735323, 'lr_reduce': 0.6}",TPESampler,COMPLETE
84,0.053570106625556946,2025-04-25 14:25:48.312885,2025-04-25 14:27:03.579767,0 days 00:01:15.266882,0.033693465429300816,176,1,1,32,0.12612642925235826,192,3,1,128,0.2576304366054084,32,2,4,128,0.2738255809515388,496,224.0,,2,2,0.00016527717616008305,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_84_best_state.pt,"{'learning_rate': 0.00016527717616008305, 'lr_reduce': 0.6}",TPESampler,COMPLETE
85,0.06082092598080635,2025-04-25 14:25:51.323187,2025-04-25 14:27:00.347000,0 days 00:01:09.023813,0.10227984869559734,240,2,2,64,0.1866127855826569,144,3,1,112,0.23571459504762737,64,1,3,128,0.28944768129724846,472,224.0,424.0,3,2,0.0015312103497931663,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_85_best_state.pt,"{'learning_rate': 0.0015312103497931663, 'lr_reduce': 0.6}",TPESampler,COMPLETE
86,0.06798501312732697,2025-04-25 14:26:41.646436,2025-04-25 14:27:46.661949,0 days 00:01:05.015513,0.20296724375261277,112,1,1,32,0.07221587151230745,96,2,3,80,0.246667018011551,64,2,4,128,0.2664526434652879,104,,,1,2,0.0015272183034768174,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_86_best_state.pt,"{'learning_rate': 0.0015272183034768174, 'lr_reduce': 0.6}",TPESampler,COMPLETE
87,0.06813054531812668,2025-04-25 14:27:00.507345,2025-04-25 14:28:02.960579,0 days 00:01:02.453234,0.1252701143159512,176,2,2,80,0.06224015888094893,160,3,2,48,0.2635002990159299,64,1,3,112,0.2977302099090829,144,,,1,2,0.0013675219890258083,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_87_best_state.pt,"{'learning_rate': 0.0013675219890258083, 'lr_reduce': 0.6}",TPESampler,COMPLETE
88,0.0591452457010746,2025-04-25 14:27:03.714962,2025-04-25 14:29:08.439960,0 days 00:02:04.724998,0.05252369972308239,208,1,1,32,0.10261308464276443,176,3,2,128,0.2924643305265707,32,2,3,96,0.1584682061829761,448,200.0,,2,2,0.00011458992695305786,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_88_best_state.pt,"{'learning_rate': 0.00011458992695305786, 'lr_reduce': 0.6}",TPESampler,COMPLETE
89,0.08096013218164444,2025-04-25 14:27:46.855985,2025-04-25 14:29:20.755314,0 days 00:01:33.899329,0.12690268931632054,176,1,2,32,0.14647527658545637,192,3,2,128,0.2893555240645887,64,2,4,128,0.2828519927538764,480,,,1,2,0.00012916261110635884,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_89_best_state.pt,"{'learning_rate': 0.00012916261110635884, 'lr_reduce': 0.6}",TPESampler,COMPLETE
90,0.05371059104800224,2025-04-25 14:28:03.428775,2025-04-25 14:29:23.856377,0 days 00:01:20.427602,0.05084126088004304,112,2,2,48,0.07847578688829146,144,4,1,128,0.2640634840912276,32,2,4,112,0.2297432645493357,488,192.0,,2,2,0.0003062237883882728,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_90_best_state.pt,"{'learning_rate': 0.0003062237883882728, 'lr_reduce': 0.6}",TPESampler,COMPLETE
91,0.05193687230348587,2025-04-25 14:29:08.574144,2025-04-25 14:29:59.280764,0 days 00:00:50.706620,0.10863371192845067,176,1,1,32,0.07623926998519169,208,2,1,112,0.2716526208215612,48,2,4,128,0.28261922591660593,480,328.0,,2,2,0.001056334041578892,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_91_best_state.pt,"{'learning_rate': 0.001056334041578892, 'lr_reduce': 0.6}",TPESampler,COMPLETE
92,0.05301310494542122,2025-04-25 14:29:20.994638,2025-04-25 14:30:35.485026,0 days 00:01:14.490388,0.031148825144161413,112,3,2,32,0.14252163105858867,144,2,2,128,0.14446922156575376,32,2,3,128,0.2017551008514551,376,224.0,336.0,3,2,0.00032594315212944677,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_92_best_state.pt,"{'learning_rate': 0.00032594315212944677, 'lr_reduce': 0.6}",TPESampler,COMPLETE
93,0.05637690797448158,2025-04-25 14:29:24.036120,2025-04-25 14:30:44.116232,0 days 00:01:20.080112,0.016417863569942993,176,1,1,48,0.23497039699124192,240,3,1,96,0.17565294908766088,48,2,4,112,0.2675735074320663,504,176.0,,2,2,0.00019506018937761848,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_93_best_state.pt,"{'learning_rate': 0.00019506018937761848, 'lr_reduce': 0.6}",TPESampler,COMPLETE
94,0.06344564259052277,2025-04-25 14:29:59.406339,2025-04-25 14:31:06.892388,0 days 00:01:07.486049,0.13687508569973938,128,1,1,48,0.09823377410320336,192,1,1,128,0.271091701518449,48,3,4,96,0.2686269778017527,424,328.0,,2,2,0.001251820545812458,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_94_best_state.pt,"{'learning_rate': 0.001251820545812458, 'lr_reduce': 0.6}",TPESampler,COMPLETE
95,0.05378148332238197,2025-04-25 14:30:35.659725,2025-04-25 14:31:25.289163,0 days 00:00:49.629438,0.032001489747023035,144,3,2,48,0.20873286997060514,160,1,1,128,0.21457145865792676,32,1,3,128,0.24071905506502897,248,296.0,312.0,3,2,0.0007939531938342697,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_95_best_state.pt,"{'learning_rate': 0.0007939531938342697, 'lr_reduce': 0.6}",TPESampler,COMPLETE
96,0.07590869814157486,2025-04-25 14:30:44.278835,2025-04-25 14:32:29.694652,0 days 00:01:45.415817,0.003926670578596889,64,3,2,32,0.08453689863038802,128,2,3,128,0.10434789996755314,48,2,4,128,0.23823538573358866,304,328.0,,2,2,0.00028822692609212143,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_96_best_state.pt,"{'learning_rate': 0.00028822692609212143, 'lr_reduce': 0.6}",TPESampler,COMPLETE
97,0.06409019976854324,2025-04-25 14:31:07.080476,2025-04-25 14:32:14.222480,0 days 00:01:07.142004,0.09580790406514587,80,4,2,48,0.09453975119993935,160,3,3,112,0.14081703566128279,32,3,2,112,0.12552348566680496,376,408.0,328.0,3,1,0.0012148401971400465,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_97_best_state.pt,"{'learning_rate': 0.0012148401971400465, 'lr_reduce': 0.6}",TPESampler,COMPLETE
98,0.06771045923233032,2025-04-25 14:31:25.478854,2025-04-25 14:32:24.618950,0 days 00:00:59.140096,0.01743497240278332,160,3,4,64,0.24378245205995833,144,2,2,128,0.16342724664312594,48,1,3,128,0.2416829225958595,128,344.0,272.0,3,2,0.0016646702197717946,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_98_best_state.pt,"{'learning_rate': 0.0016646702197717946, 'lr_reduce': 0.6}",TPESampler,COMPLETE
99,0.06413716822862625,2025-04-25 14:32:14.361398,2025-04-25 14:33:35.969141,0 days 00:01:21.607743,0.10232056958059844,208,4,2,32,0.195155635254886,176,2,2,128,0.15238476951635282,64,1,3,128,0.24818876428466755,328,328.0,304.0,3,2,0.0004620548322222054,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_99_best_state.pt,"{'learning_rate': 0.0004620548322222054, 'lr_reduce': 0.6}",TPESampler,COMPLETE
100,0.05630261451005936,2025-04-25 14:32:24.853392,2025-04-25 14:33:26.621789,0 days 00:01:01.768397,0.03690984654936314,144,2,2,64,0.20616461710766118,160,1,1,128,0.23420150339790136,32,2,3,128,0.20601759574798673,280,296.0,312.0,3,2,0.00039088663009945423,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_100_best_state.pt,"{'learning_rate': 0.00039088663009945423, 'lr_reduce': 0.6}",TPESampler,COMPLETE
101,0.05989188700914383,2025-04-25 14:32:30.188421,2025-04-25 14:33:54.680483,0 days 00:01:24.492062,0.07577592487083544,176,2,1,32,0.10967625249558315,240,2,1,96,0.24480771516814756,32,1,4,128,0.23135747321572203,504,296.0,,2,2,0.0020466346553104273,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_101_best_state.pt,"{'learning_rate': 0.0020466346553104273, 'lr_reduce': 0.6}",TPESampler,COMPLETE
102,0.051978468894958496,2025-04-25 14:33:26.821002,2025-04-25 14:34:33.960084,0 days 00:01:07.139082,0.05383085041868967,112,1,1,48,0.11137074025169753,176,3,1,128,0.28317580042620405,32,3,4,128,0.2770515979528538,496,288.0,,2,2,0.0003603659363178129,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_102_best_state.pt,"{'learning_rate': 0.0003603659363178129, 'lr_reduce': 0.6}",TPESampler,COMPLETE
103,0.060130517929792404,2025-04-25 14:33:36.118415,2025-04-25 14:35:13.291143,0 days 00:01:37.172728,0.1573236690049234,144,2,2,64,0.027615020072535898,144,4,1,112,0.23314536326556418,48,1,4,80,0.2737434847020626,400,248.0,,2,2,0.00011186988090854101,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_103_best_state.pt,"{'learning_rate': 0.00011186988090854101, 'lr_reduce': 0.6}",TPESampler,COMPLETE
104,0.09830186516046524,2025-04-25 14:33:54.817132,2025-04-25 14:36:44.388801,0 days 00:02:49.571669,0.08444676488680262,112,4,2,32,0.18006170680459344,144,2,2,128,0.13386728542137968,32,3,3,112,0.15831440145695244,352,240.0,352.0,3,2,0.00015597721718418805,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_104_best_state.pt,"{'learning_rate': 0.00015597721718418805, 'lr_reduce': 0.6}",TPESampler,COMPLETE
105,0.05502873659133911,2025-04-25 14:34:34.145504,2025-04-25 14:35:48.054769,0 days 00:01:13.909265,0.009995180076634372,160,1,1,96,0.1153135961850832,208,3,1,112,0.22391975261420355,48,4,4,128,0.13915753473854306,512,344.0,,2,2,0.00046066161231701297,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_105_best_state.pt,"{'learning_rate': 0.00046066161231701297, 'lr_reduce': 0.6}",TPESampler,COMPLETE
106,0.05310602858662605,2025-04-25 14:35:13.491592,2025-04-25 14:36:19.215175,0 days 00:01:05.723583,0.04305495469705077,224,1,1,32,0.06079566138862282,112,4,2,64,0.24797515092373262,32,3,3,128,0.21703725247190386,512,296.0,304.0,3,2,0.0008110327079640803,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_106_best_state.pt,"{'learning_rate': 0.0008110327079640803, 'lr_reduce': 0.6}",TPESampler,COMPLETE
107,0.09160945564508438,2025-04-25 14:35:48.286850,2025-04-25 14:37:24.961093,0 days 00:01:36.674243,0.08209628912082928,96,1,2,112,0.18582641716610016,176,4,2,96,0.16219083178479385,48,4,3,128,0.06714886466235251,512,336.0,,2,2,0.00021558152424951558,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_107_best_state.pt,"{'learning_rate': 0.00021558152424951558, 'lr_reduce': 0.6}",TPESampler,COMPLETE
108,0.08921477198600769,2025-04-25 14:36:19.351753,2025-04-25 14:37:03.996620,0 days 00:00:44.644867,0.04009767598808525,128,4,2,32,0.2322437773825724,144,1,2,96,0.17769467046318255,32,1,4,128,0.2550732805255106,304,288.0,272.0,3,2,0.003312869029463844,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_108_best_state.pt,"{'learning_rate': 0.003312869029463844, 'lr_reduce': 0.6}",TPESampler,COMPLETE
109,0.059597380459308624,2025-04-25 14:36:44.579734,2025-04-25 14:38:20.911130,0 days 00:01:36.331396,0.024561524673457718,256,2,2,32,0.044610889326324094,96,4,2,80,0.2957284710008525,48,2,3,112,0.15982619757647032,472,304.0,280.0,3,2,0.001126835100218596,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_109_best_state.pt,"{'learning_rate': 0.001126835100218596, 'lr_reduce': 0.6}",TPESampler,COMPLETE
110,0.055013418197631836,2025-04-25 14:37:04.278914,2025-04-25 14:38:05.467814,0 days 00:01:01.188900,0.0027905557124350763,224,1,2,48,0.075516060177571,128,4,1,80,0.08689943427678556,32,3,4,128,0.23316040309538705,432,288.0,192.0,3,2,0.0011210725827670131,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_110_best_state.pt,"{'learning_rate': 0.0011210725827670131, 'lr_reduce': 0.6}",TPESampler,COMPLETE
