number,value,datetime_start,datetime_complete,duration,params_L1_dropout,params_L1_hidden_dim,params_L1_layers_atom,params_L1_layers_mol,params_L1_out_dim,params_L2_dropout,params_L2_hidden_dim,params_L2_layers_atom,params_L2_layers_mol,params_L2_out_dim,params_L3_dropout,params_L3_hidden_dim,params_L3_layers_atom,params_L3_layers_mol,params_L3_out_dim,params_final_dropout,params_mlp_dim_0,params_mlp_dim_1,params_mlp_dim_2,params_n_mlp_layers,params_num_heads,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
2339,0.01591164991259575,2025-04-26 07:22:31.646698,2025-04-26 07:23:52.408475,0 days 00:01:20.761777,0.06145865524548944,256,3,3,64,0.012179265960867117,80,4,1,48,0.08951776853467767,80,1,4,96,0.07008376998118962,192,80.0,72.0,3,2,0.005752237273292014,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2339_best_state.pt,"{'learning_rate': 0.005752237273292014, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2340,0.010135142132639885,2025-04-26 07:22:55.112519,2025-04-26 07:23:39.562458,0 days 00:00:44.449939,0.04987093492179341,240,1,2,32,0.08965838230838692,144,4,4,48,0.27774885012844924,64,1,2,64,0.11389094680939114,280,72.0,160.0,3,1,0.004517920394667631,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2340_best_state.pt,"{'learning_rate': 0.004517920394667631, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2341,0.020967256277799606,2025-04-26 07:23:25.784813,2025-04-26 07:23:59.925373,0 days 00:00:34.140560,0.28314997791850716,80,3,1,32,0.25561960929455596,112,4,2,64,0.09587083879316577,32,3,3,48,0.11920231857575757,200,64.0,216.0,3,1,0.0033626533051214517,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2341_best_state.pt,"{'learning_rate': 0.0033626533051214517, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2342,0.01923893764615059,2025-04-26 07:23:39.911293,2025-04-26 07:24:16.390084,0 days 00:00:36.478791,0.07034170491315098,256,2,1,48,0.198504552755156,96,4,3,80,0.19929508632982423,64,1,2,64,0.23057306893922316,320,96.0,144.0,3,1,0.0018214877323670356,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2342_best_state.pt,"{'learning_rate': 0.0018214877323670356, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2343,0.011222262866795063,2025-04-26 07:23:52.791859,2025-04-26 07:25:02.714151,0 days 00:01:09.922292,0.12489845921902092,128,1,2,32,0.09903599983014486,64,4,4,48,0.21884222663800393,80,1,1,32,0.15715640739057385,168,144.0,184.0,3,2,0.005219946887569147,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2343_best_state.pt,"{'learning_rate': 0.005219946887569147, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2344,0.011169739067554474,2025-04-26 07:24:00.172573,2025-04-26 07:24:57.148367,0 days 00:00:56.975794,0.15800358645097662,256,3,2,48,0.10580181295135198,112,2,2,64,0.14473202037262028,64,1,3,112,0.1445649167846572,208,64.0,32.0,3,2,0.0017749835511016358,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2344_best_state.pt,"{'learning_rate': 0.0017749835511016358, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2345,0.013988977298140526,2025-04-26 07:24:16.769700,2025-04-26 07:25:25.561802,0 days 00:01:08.792102,0.08801808596647054,224,3,4,64,0.19178041263896842,176,3,1,48,0.24036967104475346,48,2,1,112,0.1898179389028411,104,120.0,232.0,3,2,0.002089013235541424,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2345_best_state.pt,"{'learning_rate': 0.002089013235541424, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2346,0.017081862315535545,2025-04-26 07:24:57.472062,2025-04-26 07:25:34.361217,0 days 00:00:36.889155,0.2294724576322803,192,2,3,32,0.14635848322169018,64,3,4,64,0.22775161229176463,64,1,2,64,0.06349953953371848,344,72.0,,2,1,0.0033938202810395697,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2346_best_state.pt,"{'learning_rate': 0.0033938202810395697, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2347,0.01062047854065895,2025-04-26 07:25:03.082994,2025-04-26 07:25:52.795432,0 days 00:00:49.712438,0.04864090217182157,176,1,1,32,0.14713988816507131,128,3,4,80,0.20120171575800647,96,1,1,80,0.08843231806693608,112,120.0,96.0,3,1,0.0027687937501150064,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2347_best_state.pt,"{'learning_rate': 0.0027687937501150064, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2348,0.014575673267245293,2025-04-26 07:25:25.941160,2025-04-26 07:26:35.735844,0 days 00:01:09.794684,0.050792263002350624,160,2,3,64,0.12299840586375699,112,4,3,96,0.07763165128348469,32,2,1,64,0.021056786897251552,312,32.0,,2,2,0.004117718682492261,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2348_best_state.pt,"{'learning_rate': 0.004117718682492261, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2349,0.012631990946829319,2025-04-26 07:25:34.732538,2025-04-26 07:26:51.046441,0 days 00:01:16.313903,0.08767075516942706,240,3,2,64,0.10166645964716195,80,4,1,48,0.1700547254086749,96,1,4,128,0.1434444059666302,320,32.0,216.0,3,2,0.008802297501038552,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2349_best_state.pt,"{'learning_rate': 0.008802297501038552, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2350,0.2257259041070938,2025-04-26 07:25:53.159677,2025-04-26 07:26:32.856193,0 days 00:00:39.696516,0.10082756828214454,144,1,2,96,0.18817216068839893,80,4,4,48,0.22495128293886016,64,2,2,64,0.07029257721541751,200,112.0,,2,2,0.0009369528915338429,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2350_best_state.pt,"{'learning_rate': 0.0009369528915338429, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2351,0.024205902591347694,2025-04-26 07:26:33.191890,2025-04-26 07:27:10.524045,0 days 00:00:37.332155,0.244028445418158,240,3,3,96,0.2994658590617063,80,1,1,64,0.17660075731146638,112,1,4,48,0.23334438911506172,320,32.0,184.0,3,1,0.0016477695714110165,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2351_best_state.pt,"{'learning_rate': 0.0016477695714110165, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2352,0.015262258239090443,2025-04-26 07:26:36.049705,2025-04-26 07:27:24.379082,0 days 00:00:48.329377,0.061864383418633914,192,3,1,48,0.13494968335421775,80,4,1,80,0.1285572201021014,32,1,3,112,0.2053150154944581,256,72.0,,2,1,0.001352401483621427,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2352_best_state.pt,"{'learning_rate': 0.001352401483621427, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2353,0.09320955723524094,2025-04-26 07:26:51.380095,2025-04-26 07:27:30.784783,0 days 00:00:39.404688,0.024476978451261414,224,3,2,48,0.015055222187507763,96,4,2,48,0.06536363845752126,112,1,3,96,0.020556534716203494,256,72.0,,2,2,0.0014144447638082555,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2353_best_state.pt,"{'learning_rate': 0.0014144447638082555, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2354,0.0752333551645279,2025-04-26 07:27:10.870705,2025-04-26 07:27:43.080184,0 days 00:00:32.209479,0.03206673050985559,144,2,2,48,0.10615513202525137,144,4,4,80,0.25623026144965666,80,1,3,32,0.09997406098615585,216,120.0,224.0,3,1,0.002103126402717534,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2354_best_state.pt,"{'learning_rate': 0.002103126402717534, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2355,0.01065904926508665,2025-04-26 07:27:24.703709,2025-04-26 07:28:36.423395,0 days 00:01:11.719686,0.1041601097944217,240,2,2,128,0.12350738311821186,112,1,2,64,0.07796020404609509,96,4,4,112,0.2809484842758231,448,,,1,2,0.0016770184158353021,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2355_best_state.pt,"{'learning_rate': 0.0016770184158353021, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2356,0.010241679847240448,2025-04-26 07:27:31.186059,2025-04-26 07:28:23.779906,0 days 00:00:52.593847,0.05752284053800292,176,1,2,32,0.18271804567595207,80,4,4,112,0.20648947734889248,80,1,3,48,0.14246596798119934,320,144.0,136.0,3,1,0.005431269285801504,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2356_best_state.pt,"{'learning_rate': 0.005431269285801504, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2357,0.01128317043185234,2025-04-26 07:27:43.351527,2025-04-26 07:28:43.545144,0 days 00:01:00.193617,0.07251912788704194,176,1,3,80,0.18953393588492518,80,4,3,80,0.10946644616226796,80,2,1,64,0.10145569678671026,384,64.0,176.0,3,2,0.005700662827933474,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2357_best_state.pt,"{'learning_rate': 0.005700662827933474, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2358,0.016463469713926315,2025-04-26 07:28:24.070871,2025-04-26 07:29:42.245240,0 days 00:01:18.174369,0.29036021903270526,256,4,4,112,0.16568857534800704,176,3,2,64,0.20310771348589435,96,3,2,32,0.17043114654366143,184,,,1,2,0.0006051803341606851,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2358_best_state.pt,"{'learning_rate': 0.0006051803341606851, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2359,0.012677292339503765,2025-04-26 07:28:36.756527,2025-04-26 07:29:38.658220,0 days 00:01:01.901693,0.008296269474550817,160,1,1,64,0.13889877181857704,64,4,3,48,0.2215729333680183,32,1,1,48,0.04903706034700501,320,104.0,232.0,3,2,0.004994088888528764,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2359_best_state.pt,"{'learning_rate': 0.004994088888528764, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2360,0.013749211095273495,2025-04-26 07:28:43.902382,2025-04-26 07:30:51.893201,0 days 00:02:07.990819,0.12872870707636036,160,3,2,32,0.2249248254120227,224,2,1,48,0.027867822659307984,96,2,3,64,0.27310971910274906,184,,,1,2,0.0002714473173118794,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2360_best_state.pt,"{'learning_rate': 0.0002714473173118794, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2361,0.009683310054242611,2025-04-26 07:29:38.999295,2025-04-26 07:30:50.496246,0 days 00:01:11.496951,0.06275903685886548,208,1,2,48,0.26636136784036124,64,4,4,48,0.19588100315562176,32,2,2,64,0.05162066350224674,192,32.0,88.0,3,2,0.0053702332583243865,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2361_best_state.pt,"{'learning_rate': 0.0053702332583243865, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2362,0.017822209745645523,2025-04-26 07:29:42.516843,2025-04-26 07:31:15.762793,0 days 00:01:33.245950,0.2345930306420958,224,3,2,64,0.1511136543458145,160,1,1,128,0.19283166515271966,80,4,2,128,0.2711837748909904,304,72.0,,2,2,0.0007712527523272005,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2362_best_state.pt,"{'learning_rate': 0.0007712527523272005, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2363,0.01188651192933321,2025-04-26 07:30:50.821502,2025-04-26 07:31:52.704275,0 days 00:01:01.882773,0.017939456765928632,256,3,1,32,0.06941146789025564,64,4,2,96,0.07363346012178579,48,1,3,112,0.151472499390644,352,32.0,232.0,3,2,0.008040641542894458,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2363_best_state.pt,"{'learning_rate': 0.008040641542894458, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2364,0.01699775829911232,2025-04-26 07:30:52.209933,2025-04-26 07:31:48.089767,0 days 00:00:55.879834,0.12538052424188995,240,3,3,32,0.21812605895575482,240,2,3,32,0.1180246919249766,32,2,2,64,0.2640511711102083,296,32.0,176.0,3,1,0.004520041237662776,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2364_best_state.pt,"{'learning_rate': 0.004520041237662776, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2365,0.01761726662516594,2025-04-26 07:31:16.109260,2025-04-26 07:32:45.881712,0 days 00:01:29.772452,0.0775743525689263,64,3,3,128,0.1948203154982562,160,1,1,80,0.05122347597271139,128,4,4,96,0.20760387144927814,240,152.0,240.0,3,2,0.004561902947335885,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2365_best_state.pt,"{'learning_rate': 0.004561902947335885, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2366,0.13845819234848022,2025-04-26 07:31:48.365115,2025-04-26 07:32:16.070110,0 days 00:00:27.704995,0.13201226232171107,176,1,3,32,0.11102582379662684,112,4,4,112,0.20198230937069594,64,2,3,112,0.1592127112793406,176,72.0,,2,1,0.001352294992772908,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2366_best_state.pt,"{'learning_rate': 0.001352294992772908, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2367,0.016573026776313782,2025-04-26 07:31:53.096857,2025-04-26 07:33:04.454410,0 days 00:01:11.357553,0.04490294136973167,160,4,2,96,0.04971226692605242,176,4,1,64,0.18632744389709763,96,1,2,128,0.04069010195299259,184,104.0,144.0,3,2,0.007705086691714364,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2367_best_state.pt,"{'learning_rate': 0.007705086691714364, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2368,0.011534751392900944,2025-04-26 07:32:16.376512,2025-04-26 07:33:11.094609,0 days 00:00:54.718097,0.03632837928788615,144,1,2,80,0.21164422418903886,80,4,4,32,0.15301511333768597,32,3,3,32,0.0054846891869251985,360,160.0,176.0,3,1,0.007123358076500862,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2368_best_state.pt,"{'learning_rate': 0.007123358076500862, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2369,0.010451127775013447,2025-04-26 07:32:46.864047,2025-04-26 07:33:41.129398,0 days 00:00:54.265351,0.06226672758407438,208,1,2,112,0.13623070740581353,80,4,2,80,0.16055641470511467,48,1,1,64,0.014772123923080013,296,112.0,232.0,3,2,0.006948534005210602,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2369_best_state.pt,"{'learning_rate': 0.006948534005210602, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2370,0.009515820071101189,2025-04-26 07:33:04.817205,2025-04-26 07:33:51.806779,0 days 00:00:46.989574,0.030821439069548845,224,2,2,48,0.10179648349802534,64,4,1,64,0.08655015261924424,128,1,2,112,0.0875168591971328,256,56.0,72.0,3,2,0.0033195567441110145,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2370_best_state.pt,"{'learning_rate': 0.0033195567441110145, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2371,0.0228405874222517,2025-04-26 07:33:11.480100,2025-04-26 07:34:34.432233,0 days 00:01:22.952133,0.24228833103802083,64,4,3,32,0.1641297729349826,96,3,4,128,0.20520392330003834,112,1,3,96,0.2722592512513171,136,64.0,,2,1,0.0006677195013546429,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2371_best_state.pt,"{'learning_rate': 0.0006677195013546429, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2372,0.00993475690484047,2025-04-26 07:33:41.523182,2025-04-26 07:34:36.493239,0 days 00:00:54.970057,0.0420969779096938,160,1,2,80,0.1660359891693292,80,4,3,64,0.08862547747801387,64,1,1,48,0.03011323110921947,248,112.0,,2,2,0.003868316421298343,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2372_best_state.pt,"{'learning_rate': 0.003868316421298343, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2373,0.029578523710370064,2025-04-26 07:33:52.153791,2025-04-26 07:35:40.552454,0 days 00:01:48.398663,0.15638728893644904,224,3,4,128,0.2525917479460981,112,1,2,112,0.08698853493487939,128,4,1,32,0.02786602746989622,272,32.0,128.0,3,1,0.0001028114530430383,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2373_best_state.pt,"{'learning_rate': 0.0001028114530430383, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2374,0.0096591766923666,2025-04-26 07:34:34.709967,2025-04-26 07:35:17.543236,0 days 00:00:42.833269,0.06468748979603492,192,1,2,32,0.1822138018355101,144,4,3,96,0.1960051759461169,48,1,2,80,0.1296670948478261,336,168.0,200.0,3,1,0.00288784193862672,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2374_best_state.pt,"{'learning_rate': 0.00288784193862672, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2375,0.01982501521706581,2025-04-26 07:34:36.789502,2025-04-26 07:36:02.550319,0 days 00:01:25.760817,0.10586314452828877,256,4,3,64,0.15131745739474545,192,2,3,32,0.176500575785195,32,3,2,80,0.19201700119086967,192,88.0,240.0,3,1,0.00745898427881155,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2375_best_state.pt,"{'learning_rate': 0.00745898427881155, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2376,0.04089536517858505,2025-04-26 07:35:17.911597,2025-04-26 07:36:54.253203,0 days 00:01:36.341606,0.1475745986186703,64,3,1,64,0.21324009134874222,176,3,3,128,0.19458697877128162,64,3,1,112,0.0730363556775545,40,72.0,,2,1,0.0002012488957464435,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2376_best_state.pt,"{'learning_rate': 0.0002012488957464435, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2377,0.010640256106853485,2025-04-26 07:35:40.953964,2025-04-26 07:36:43.103595,0 days 00:01:02.149631,0.01065509043487483,128,4,4,80,0.22084660916496868,144,4,1,32,0.28044653310045675,48,1,3,80,0.24737387364745622,256,32.0,192.0,3,2,0.0041217967531144055,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2377_best_state.pt,"{'learning_rate': 0.0041217967531144055, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2378,0.013941429555416107,2025-04-26 07:36:02.914738,2025-04-26 07:36:50.122457,0 days 00:00:47.207719,0.022240580851812027,240,2,2,64,0.03381492912220211,64,4,1,80,0.06563504460172533,48,1,4,80,0.29515949356789506,296,144.0,248.0,3,2,0.0032673936239310595,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2378_best_state.pt,"{'learning_rate': 0.0032673936239310595, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2379,0.008866752497851849,2025-04-26 07:36:43.441910,2025-04-26 07:37:48.918702,0 days 00:01:05.476792,0.05812716650484887,176,4,3,48,0.044573513424340565,80,3,1,32,0.17928028403458135,112,1,2,128,0.013961746155974175,64,72.0,160.0,3,2,0.0049098718802576225,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2379_best_state.pt,"{'learning_rate': 0.0049098718802576225, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2380,0.010124671272933483,2025-04-26 07:36:50.534629,2025-04-26 07:37:51.754362,0 days 00:01:01.219733,0.036652169789472826,208,1,2,64,0.20057953241152646,96,3,4,32,0.16884882289374772,32,4,2,64,0.03747753217072016,224,32.0,120.0,3,2,0.004630095697427854,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2380_best_state.pt,"{'learning_rate': 0.004630095697427854, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2381,0.01545647531747818,2025-04-26 07:36:54.570789,2025-04-26 07:38:32.803230,0 days 00:01:38.232441,0.17741489974223654,128,3,2,128,0.03521405490964531,208,4,3,32,0.2903082272222188,80,2,4,48,0.12683599521760675,456,72.0,,2,2,0.0010582334727949818,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2381_best_state.pt,"{'learning_rate': 0.0010582334727949818, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2382,0.009849072434008121,2025-04-26 07:37:49.282022,2025-04-26 07:38:49.829037,0 days 00:01:00.547015,0.12125518149889683,144,4,3,48,0.08467264921842296,80,4,1,64,0.2113199228645633,112,2,2,128,0.009105702758441622,128,88.0,,2,2,0.005344637834476377,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2382_best_state.pt,"{'learning_rate': 0.005344637834476377, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2383,0.017960667610168457,2025-04-26 07:37:52.061695,2025-04-26 07:38:53.128999,0 days 00:01:01.067304,0.258229647673045,96,1,3,128,0.17879621067094498,240,3,2,64,0.26751919637516297,128,1,2,32,0.17298241385202626,112,80.0,120.0,3,2,0.007328111966560687,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2383_best_state.pt,"{'learning_rate': 0.007328111966560687, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2384,0.02648497000336647,2025-04-26 07:38:33.178620,2025-04-26 07:39:26.065688,0 days 00:00:52.887068,0.01977063563138097,208,3,1,48,0.07519527134900324,80,3,2,64,0.12962401203213392,64,1,3,96,0.11418328218278982,168,104.0,128.0,3,2,0.0018170097636151109,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2384_best_state.pt,"{'learning_rate': 0.0018170097636151109, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2385,0.014246379025280476,2025-04-26 07:38:50.161029,2025-04-26 07:39:37.050836,0 days 00:00:46.889807,0.12455223772846713,112,3,4,32,0.08254533656178878,64,3,2,64,0.11238305200257949,128,1,2,96,0.0574438181258902,120,96.0,152.0,3,2,0.004985943613909235,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2385_best_state.pt,"{'learning_rate': 0.004985943613909235, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2386,0.010044869035482407,2025-04-26 07:38:53.485461,2025-04-26 07:39:46.607196,0 days 00:00:53.121735,0.11169352397894759,240,1,2,48,0.09707391463900608,176,4,4,80,0.12284353921738621,96,2,1,80,0.13512453204772568,320,104.0,,2,1,0.0026654787176319424,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2386_best_state.pt,"{'learning_rate': 0.0026654787176319424, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2387,0.013320285826921463,2025-04-26 07:39:26.412569,2025-04-26 07:40:36.395050,0 days 00:01:09.982481,0.008715774302760545,224,3,1,48,0.009059221063907164,64,4,1,48,0.11885609164338694,80,1,4,112,0.033418847307812555,168,72.0,152.0,3,2,0.003543777747956811,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2387_best_state.pt,"{'learning_rate': 0.003543777747956811, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2388,0.013324758969247341,2025-04-26 07:39:37.361872,2025-04-26 07:40:38.677240,0 days 00:01:01.315368,0.022857407065394582,160,1,1,48,0.1914033928011068,80,4,2,64,0.11424509158930418,32,3,1,64,0.12457440110501977,424,112.0,160.0,3,2,0.006478362255860922,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2388_best_state.pt,"{'learning_rate': 0.006478362255860922, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2389,0.024050889536738396,2025-04-26 07:39:46.866715,2025-04-26 07:41:35.836126,0 days 00:01:48.969411,0.04924209709281467,240,4,1,32,0.14777638085413292,64,3,2,64,0.10001615100307831,48,1,3,80,0.15026317066594566,320,72.0,104.0,3,2,0.00034860984398669737,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2389_best_state.pt,"{'learning_rate': 0.00034860984398669737, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2390,0.011200660839676857,2025-04-26 07:40:36.748008,2025-04-26 07:41:50.101797,0 days 00:01:13.353789,0.04116805827656377,208,3,2,112,0.004179318459460651,160,3,2,96,0.21256215850929583,64,2,4,128,0.10809401319650841,168,128.0,160.0,3,2,0.0055724981058375995,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2390_best_state.pt,"{'learning_rate': 0.0055724981058375995, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2391,0.00994637981057167,2025-04-26 07:40:39.050833,2025-04-26 07:41:51.484824,0 days 00:01:12.433991,0.024906385743202995,128,1,1,80,0.0860397094501713,80,4,4,64,0.14748876464249616,32,3,2,32,0.04460963956201448,200,64.0,,2,2,0.0037586330461008726,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2391_best_state.pt,"{'learning_rate': 0.0037586330461008726, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2392,0.013604343868792057,2025-04-26 07:41:36.201344,2025-04-26 07:42:49.696317,0 days 00:01:13.494973,0.09572987349603465,176,4,3,32,0.03058933550094175,144,3,1,32,0.163881398676661,128,1,2,112,0.08252873635129788,120,32.0,152.0,3,2,0.005025506178960146,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2392_best_state.pt,"{'learning_rate': 0.005025506178960146, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2393,0.08754678815603256,2025-04-26 07:41:50.410230,2025-04-26 07:43:38.978145,0 days 00:01:48.567915,0.04395213377781343,112,1,2,80,0.20848113348753503,80,3,3,128,0.14060596876711326,128,1,1,64,0.1853578382615213,112,,,1,2,0.00029518078191760806,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2393_best_state.pt,"{'learning_rate': 0.00029518078191760806, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2394,0.011587594635784626,2025-04-26 07:41:51.848067,2025-04-26 07:43:01.483307,0 days 00:01:09.635240,0.09699828859004216,192,1,1,80,0.20478575558196643,96,4,3,64,0.13037215301747085,48,4,3,80,0.013334769431593101,96,120.0,168.0,3,2,0.009177902627350718,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2394_best_state.pt,"{'learning_rate': 0.009177902627350718, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2395,0.009462729096412659,2025-04-26 07:42:49.994023,2025-04-26 07:43:40.715268,0 days 00:00:50.721245,0.1320469383240101,144,1,1,64,0.15755949894709204,128,3,4,32,0.13950231538705743,32,2,2,80,0.028716290562821094,136,56.0,96.0,3,2,0.0037593349311350623,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2395_best_state.pt,"{'learning_rate': 0.0037593349311350623, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2396,0.010973570868372917,2025-04-26 07:43:01.786791,2025-04-26 07:44:23.469124,0 days 00:01:21.682333,0.009282752815463407,160,4,1,32,0.02103288609058378,96,4,1,32,0.14588230189365756,112,2,3,128,0.0510284270611354,184,80.0,128.0,3,2,0.007942328061102571,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2396_best_state.pt,"{'learning_rate': 0.007942328061102571, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2397,0.017189588397741318,2025-04-26 07:43:39.327448,2025-04-26 07:44:39.909917,0 days 00:01:00.582469,0.003849202288381509,96,2,1,128,0.19102475945862704,96,1,4,128,0.22171608550363492,112,4,1,64,0.2828613812876328,408,64.0,176.0,3,2,0.0019614859762459103,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2397_best_state.pt,"{'learning_rate': 0.0019614859762459103, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2398,0.011435815133154392,2025-04-26 07:43:41.051897,2025-04-26 07:44:46.901711,0 days 00:01:05.849814,0.11810516870441645,256,1,2,112,0.10817657652461576,160,2,1,128,0.29758335094096716,32,2,4,112,0.08249316754124114,408,32.0,176.0,3,2,0.00115256139968992,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_2398_best_state.pt,"{'learning_rate': 0.00115256139968992, 'lr_reduce': 0.6}",TPESampler,COMPLETE
