number,value,datetime_start,datetime_complete,duration,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,system_attrs_auto:sampler,state
575,0.786987845634963,2025-04-24 21:04:13.773621,2025-04-24 21:04:14.539773,0 days 00:00:00.766152,absolute_error,28,log2,3,9,best,TPESampler,COMPLETE
576,0.5101622714757418,2025-04-24 21:04:13.881715,2025-04-24 21:04:14.786873,0 days 00:00:00.905158,squared_error,35,log2,1,13,best,TPESampler,COMPLETE
577,0.9245771875115085,2025-04-24 21:04:14.465447,2025-04-24 21:04:15.102843,0 days 00:00:00.637396,squared_error,31,sqrt,3,12,random,TPESampler,COMPLETE
578,0.7975493713728398,2025-04-24 21:04:14.827271,2025-04-24 21:04:15.534088,0 days 00:00:00.706817,squared_error,35,log2,2,11,best,TPESampler,COMPLETE
579,0.4438474442892985,2025-04-24 21:04:15.108102,2025-04-24 21:04:15.827200,0 days 00:00:00.719098,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
580,0.6765049187574741,2025-04-24 21:04:15.362951,2025-04-24 21:04:16.109093,0 days 00:00:00.746142,squared_error,29,log2,1,10,best,TPESampler,COMPLETE
581,0.9494322793442198,2025-04-24 21:04:15.834022,2025-04-24 21:04:16.599978,0 days 00:00:00.765956,squared_error,29,log2,7,8,best,TPESampler,COMPLETE
582,0.5128537554029937,2025-04-24 21:04:16.112562,2025-04-24 21:04:16.792868,0 days 00:00:00.680306,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
583,0.5128537554029937,2025-04-24 21:04:16.336745,2025-04-24 21:04:17.104729,0 days 00:00:00.767984,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
584,0.7975493713728398,2025-04-24 21:04:16.862288,2025-04-24 21:04:17.755000,0 days 00:00:00.892712,squared_error,35,log2,2,10,best,TPESampler,COMPLETE
585,0.5120876615801571,2025-04-24 21:04:17.057959,2025-04-24 21:04:18.013266,0 days 00:00:00.955307,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
586,0.7975493713728398,2025-04-24 21:04:17.304034,2025-04-24 21:04:18.441010,0 days 00:00:01.136976,squared_error,35,log2,3,10,best,TPESampler,COMPLETE
587,0.4948844885027081,2025-04-24 21:04:17.994460,2025-04-24 21:04:18.799971,0 days 00:00:00.805511,friedman_mse,35,log2,1,9,best,TPESampler,COMPLETE
588,0.6733449539668771,2025-04-24 21:04:18.256646,2025-04-24 21:04:19.025398,0 days 00:00:00.768752,squared_error,28,log2,1,10,best,TPESampler,COMPLETE
589,0.8913351576037826,2025-04-24 21:04:18.751659,2025-04-24 21:04:19.504994,0 days 00:00:00.753335,squared_error,29,sqrt,3,14,best,TPESampler,COMPLETE
590,0.7975493713728398,2025-04-24 21:04:19.113757,2025-04-24 21:04:19.832163,0 days 00:00:00.718406,squared_error,30,log2,2,9,best,TPESampler,COMPLETE
591,0.786987845634963,2025-04-24 21:04:19.336719,2025-04-24 21:04:20.224156,0 days 00:00:00.887437,absolute_error,34,log2,2,10,best,TPESampler,COMPLETE
592,0.8913351576037826,2025-04-24 21:04:19.779044,2025-04-24 21:04:20.499773,0 days 00:00:00.720729,squared_error,31,sqrt,3,8,best,TPESampler,COMPLETE
593,0.6737764944140061,2025-04-24 21:04:20.066729,2025-04-24 21:04:20.928978,0 days 00:00:00.862249,squared_error,31,log2,1,10,best,TPESampler,COMPLETE
594,0.6750604722884704,2025-04-24 21:04:20.443737,2025-04-24 21:04:21.238670,0 days 00:00:00.794933,squared_error,28,log2,1,13,best,TPESampler,COMPLETE
595,0.7975493713728398,2025-04-24 21:04:20.753301,2025-04-24 21:04:21.564786,0 days 00:00:00.811485,squared_error,35,log2,2,9,best,TPESampler,COMPLETE
596,1.0007431665713944,2025-04-24 21:04:21.184898,2025-04-24 21:04:21.894418,0 days 00:00:00.709520,absolute_error,24,log2,8,8,random,TPESampler,COMPLETE
597,0.5862621410562111,2025-04-24 21:04:21.515787,2025-04-24 21:04:22.348659,0 days 00:00:00.832872,squared_error,30,sqrt,1,16,best,TPESampler,COMPLETE
598,0.4438474442892985,2025-04-24 21:04:21.844588,2025-04-24 21:04:22.699288,0 days 00:00:00.854700,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
599,0.4438474442892985,2025-04-24 21:04:22.171129,2025-04-24 21:04:23.060626,0 days 00:00:00.889497,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
600,0.5120876615801571,2025-04-24 21:04:22.693805,2025-04-24 21:04:23.562151,0 days 00:00:00.868346,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
601,0.9494322793442198,2025-04-24 21:04:22.977440,2025-04-24 21:04:23.765864,0 days 00:00:00.788424,friedman_mse,35,log2,10,16,random,TPESampler,COMPLETE
602,0.4438474442892985,2025-04-24 21:04:23.290496,2025-04-24 21:04:24.273908,0 days 00:00:00.983412,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
603,1.0234382327956146,2025-04-24 21:04:23.764325,2025-04-24 21:04:24.448760,0 days 00:00:00.684435,absolute_error,1,sqrt,6,16,best,TPESampler,COMPLETE
604,0.9068679541938097,2025-04-24 21:04:24.041536,2025-04-24 21:04:24.841558,0 days 00:00:00.800022,squared_error,35,log2,1,12,random,TPESampler,COMPLETE
605,0.4438474442892985,2025-04-24 21:04:24.560594,2025-04-24 21:04:25.284816,0 days 00:00:00.724222,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
606,0.7975493713728398,2025-04-24 21:04:24.728774,2025-04-24 21:04:25.567881,0 days 00:00:00.839107,squared_error,28,log2,3,11,best,TPESampler,COMPLETE
607,0.4948844885027081,2025-04-24 21:04:25.085946,2025-04-24 21:04:25.849206,0 days 00:00:00.763260,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
608,0.5128537554029937,2025-04-24 21:04:25.569053,2025-04-24 21:04:26.321401,0 days 00:00:00.752348,friedman_mse,35,log2,1,11,best,TPESampler,COMPLETE
609,1.0007431665713944,2025-04-24 21:04:25.847145,2025-04-24 21:04:26.531999,0 days 00:00:00.684854,absolute_error,5,log2,10,8,random,TPESampler,COMPLETE
610,0.6735913168527353,2025-04-24 21:04:26.061393,2025-04-24 21:04:26.883068,0 days 00:00:00.821675,squared_error,30,log2,1,10,best,TPESampler,COMPLETE
611,0.4438474442892985,2025-04-24 21:04:26.650230,2025-04-24 21:04:27.411717,0 days 00:00:00.761487,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
612,0.6811438523657211,2025-04-24 21:04:26.819918,2025-04-24 21:04:27.749384,0 days 00:00:00.929466,squared_error,31,log2,1,15,best,TPESampler,COMPLETE
613,0.47142624527948357,2025-04-24 21:04:27.087725,2025-04-24 21:04:27.943451,0 days 00:00:00.855726,squared_error,35,log2,1,16,best,TPESampler,COMPLETE
614,0.674050854009347,2025-04-24 21:04:27.682371,2025-04-24 21:04:28.390548,0 days 00:00:00.708177,squared_error,28,log2,1,9,best,TPESampler,COMPLETE
615,0.5128537554029937,2025-04-24 21:04:28.034632,2025-04-24 21:04:28.780742,0 days 00:00:00.746110,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
616,0.5120876615801571,2025-04-24 21:04:28.190807,2025-04-24 21:04:28.999017,0 days 00:00:00.808210,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
617,0.9494322793442198,2025-04-24 21:04:28.698632,2025-04-24 21:04:29.545082,0 days 00:00:00.846450,squared_error,35,log2,9,13,random,TPESampler,COMPLETE
618,0.7975493713728398,2025-04-24 21:04:29.061262,2025-04-24 21:04:29.720920,0 days 00:00:00.659658,squared_error,29,log2,3,12,best,TPESampler,COMPLETE
619,0.4438474442892985,2025-04-24 21:04:29.305889,2025-04-24 21:04:30.023775,0 days 00:00:00.717886,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
620,0.8909138482452268,2025-04-24 21:04:29.773521,2025-04-24 21:04:30.671464,0 days 00:00:00.897943,squared_error,17,sqrt,4,2,best,TPESampler,COMPLETE
621,0.7975493713728398,2025-04-24 21:04:30.022088,2025-04-24 21:04:30.812625,0 days 00:00:00.790537,squared_error,35,log2,3,14,best,TPESampler,COMPLETE
622,0.7975493713728398,2025-04-24 21:04:30.268563,2025-04-24 21:04:31.079813,0 days 00:00:00.811250,squared_error,27,log2,3,8,best,TPESampler,COMPLETE
623,0.9390811802391005,2025-04-24 21:04:30.963297,2025-04-24 21:04:31.833447,0 days 00:00:00.870150,friedman_mse,5,sqrt,1,4,random,TPESampler,COMPLETE
624,0.7975493713728398,2025-04-24 21:04:31.041009,2025-04-24 21:04:31.991295,0 days 00:00:00.950286,squared_error,34,log2,3,11,best,TPESampler,COMPLETE
625,0.6765049187574741,2025-04-24 21:04:31.316288,2025-04-24 21:04:32.144646,0 days 00:00:00.828358,squared_error,29,log2,1,10,best,TPESampler,COMPLETE
626,0.7975493713728398,2025-04-24 21:04:32.065050,2025-04-24 21:04:32.834002,0 days 00:00:00.768952,squared_error,29,log2,3,8,best,TPESampler,COMPLETE
627,0.7975493713728398,2025-04-24 21:04:32.226197,2025-04-24 21:04:33.160075,0 days 00:00:00.933878,squared_error,29,log2,3,9,best,TPESampler,COMPLETE
628,0.9684107197761377,2025-04-24 21:04:32.431026,2025-04-24 21:04:33.245691,0 days 00:00:00.814665,absolute_error,34,log2,1,13,random,TPESampler,COMPLETE
629,0.9494322793442198,2025-04-24 21:04:33.098926,2025-04-24 21:04:33.801170,0 days 00:00:00.702244,squared_error,34,log2,10,16,best,TPESampler,COMPLETE
630,0.4948844885027081,2025-04-24 21:04:33.376927,2025-04-24 21:04:34.223643,0 days 00:00:00.846716,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
631,0.6702958143159663,2025-04-24 21:04:33.479420,2025-04-24 21:04:34.460120,0 days 00:00:00.980700,squared_error,29,log2,1,13,best,TPESampler,COMPLETE
632,0.7975493713728398,2025-04-24 21:04:34.175837,2025-04-24 21:04:34.897501,0 days 00:00:00.721664,squared_error,35,log2,3,11,best,TPESampler,COMPLETE
633,0.922426147955362,2025-04-24 21:04:34.536387,2025-04-24 21:04:35.534442,0 days 00:00:00.998055,friedman_mse,24,log2,2,20,random,TPESampler,COMPLETE
634,0.9245771875115085,2025-04-24 21:04:34.699395,2025-04-24 21:04:35.417627,0 days 00:00:00.718232,squared_error,8,sqrt,3,8,random,TPESampler,COMPLETE
635,0.6747391651080636,2025-04-24 21:04:35.192694,2025-04-24 21:04:35.828202,0 days 00:00:00.635508,squared_error,29,log2,1,8,best,TPESampler,COMPLETE
636,0.7975493713728398,2025-04-24 21:04:35.666819,2025-04-24 21:04:36.313046,0 days 00:00:00.646227,squared_error,35,log2,3,9,best,TPESampler,COMPLETE
637,1.0247459596891508,2025-04-24 21:04:35.769132,2025-04-24 21:04:36.683213,0 days 00:00:00.914081,absolute_error,4,sqrt,1,18,best,TPESampler,COMPLETE
638,0.4438474442892985,2025-04-24 21:04:36.047044,2025-04-24 21:04:36.895793,0 days 00:00:00.848749,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
639,0.922426147955362,2025-04-24 21:04:36.617685,2025-04-24 21:04:37.354368,0 days 00:00:00.736683,friedman_mse,11,log2,2,16,random,TPESampler,COMPLETE
640,0.4438474442892985,2025-04-24 21:04:36.941087,2025-04-24 21:04:37.748874,0 days 00:00:00.807787,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
641,0.5101622714757418,2025-04-24 21:04:37.108025,2025-04-24 21:04:37.970850,0 days 00:00:00.862825,squared_error,35,log2,1,13,best,TPESampler,COMPLETE
642,0.6737764944140061,2025-04-24 21:04:37.642335,2025-04-24 21:04:38.398056,0 days 00:00:00.755721,squared_error,31,log2,1,10,best,TPESampler,COMPLETE
643,0.4438474442892985,2025-04-24 21:04:37.981337,2025-04-24 21:04:38.675233,0 days 00:00:00.693896,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
644,0.9494322793442198,2025-04-24 21:04:38.309745,2025-04-24 21:04:39.090118,0 days 00:00:00.780373,squared_error,20,log2,6,15,random,TPESampler,COMPLETE
645,0.9671029066257907,2025-04-24 21:04:38.628848,2025-04-24 21:04:39.390354,0 days 00:00:00.761506,absolute_error,23,log2,5,2,random,TPESampler,COMPLETE
646,0.6735913168527353,2025-04-24 21:04:38.966549,2025-04-24 21:04:39.713552,0 days 00:00:00.747003,squared_error,30,log2,1,10,best,TPESampler,COMPLETE
647,0.7975493713728398,2025-04-24 21:04:39.294368,2025-04-24 21:04:40.141504,0 days 00:00:00.847136,squared_error,34,log2,3,8,best,TPESampler,COMPLETE
648,0.9347481389709953,2025-04-24 21:04:39.604105,2025-04-24 21:04:40.354510,0 days 00:00:00.750405,friedman_mse,35,sqrt,7,14,random,TPESampler,COMPLETE
649,0.6335124317141577,2025-04-24 21:04:39.919166,2025-04-24 21:04:40.640426,0 days 00:00:00.721260,squared_error,35,sqrt,1,9,best,TPESampler,COMPLETE
650,0.4438474442892985,2025-04-24 21:04:40.444074,2025-04-24 21:04:41.497793,0 days 00:00:01.053719,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
651,0.7975493713728398,2025-04-24 21:04:40.548909,2025-04-24 21:04:41.291021,0 days 00:00:00.742112,squared_error,35,log2,3,11,best,TPESampler,COMPLETE
652,0.5128537554029937,2025-04-24 21:04:40.855575,2025-04-24 21:04:41.631349,0 days 00:00:00.775774,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
653,0.4948844885027081,2025-04-24 21:04:41.518747,2025-04-24 21:04:42.283370,0 days 00:00:00.764623,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
654,0.48051683833886516,2025-04-24 21:04:41.719746,2025-04-24 21:04:42.761593,0 days 00:00:01.041847,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
655,0.6881819029838491,2025-04-24 21:04:41.886090,2025-04-24 21:04:42.777255,0 days 00:00:00.891165,squared_error,29,log2,1,12,best,TPESampler,COMPLETE
656,0.48444975754384645,2025-04-24 21:04:42.573134,2025-04-24 21:04:43.292988,0 days 00:00:00.719854,squared_error,35,log2,1,14,best,TPESampler,COMPLETE
657,0.7975493713728398,2025-04-24 21:04:42.939300,2025-04-24 21:04:43.738408,0 days 00:00:00.799108,squared_error,30,log2,3,10,best,TPESampler,COMPLETE
658,0.48051683833886516,2025-04-24 21:04:43.082187,2025-04-24 21:04:43.888193,0 days 00:00:00.806006,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
659,0.924545407778719,2025-04-24 21:04:43.617769,2025-04-24 21:04:44.359916,0 days 00:00:00.742147,friedman_mse,1,sqrt,4,18,random,TPESampler,COMPLETE
660,0.786987845634963,2025-04-24 21:04:44.028062,2025-04-24 21:04:44.927031,0 days 00:00:00.898969,absolute_error,21,log2,3,13,best,TPESampler,COMPLETE
661,1.0007431665713944,2025-04-24 21:04:44.245275,2025-04-24 21:04:45.057245,0 days 00:00:00.811970,absolute_error,22,log2,7,3,best,TPESampler,COMPLETE
662,0.48051683833886516,2025-04-24 21:04:44.560014,2025-04-24 21:04:45.359846,0 days 00:00:00.799832,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
663,0.654454193048308,2025-04-24 21:04:45.195922,2025-04-24 21:04:46.299834,0 days 00:00:01.103912,absolute_error,35,log2,1,9,best,TPESampler,COMPLETE
664,0.6735913168527353,2025-04-24 21:04:45.306147,2025-04-24 21:04:46.054318,0 days 00:00:00.748171,squared_error,30,log2,1,10,best,TPESampler,COMPLETE
665,0.4438474442892985,2025-04-24 21:04:45.589398,2025-04-24 21:04:46.410633,0 days 00:00:00.821235,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
666,0.5469708634064975,2025-04-24 21:04:46.323983,2025-04-24 21:04:47.090206,0 days 00:00:00.766223,friedman_mse,30,sqrt,1,9,best,TPESampler,COMPLETE
667,0.7975493713728398,2025-04-24 21:04:46.540382,2025-04-24 21:04:47.289906,0 days 00:00:00.749524,squared_error,35,log2,3,9,best,TPESampler,COMPLETE
668,0.922426147955362,2025-04-24 21:04:46.843294,2025-04-24 21:04:47.588765,0 days 00:00:00.745471,friedman_mse,35,log2,5,16,random,TPESampler,COMPLETE
669,0.5128537554029937,2025-04-24 21:04:47.466820,2025-04-24 21:04:48.158556,0 days 00:00:00.691736,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
670,0.7975493713728398,2025-04-24 21:04:47.509246,2025-04-24 21:04:48.507164,0 days 00:00:00.997918,squared_error,35,log2,3,9,best,TPESampler,COMPLETE
671,0.9027082956026495,2025-04-24 21:04:47.835996,2025-04-24 21:04:48.655240,0 days 00:00:00.819244,squared_error,35,log2,1,9,random,TPESampler,COMPLETE
672,0.7975493713728398,2025-04-24 21:04:48.450692,2025-04-24 21:04:49.333665,0 days 00:00:00.882973,squared_error,35,log2,3,14,best,TPESampler,COMPLETE
673,0.6248054076432605,2025-04-24 21:04:48.835355,2025-04-24 21:04:49.809249,0 days 00:00:00.973894,squared_error,35,sqrt,1,14,best,TPESampler,COMPLETE
674,0.5128537554029937,2025-04-24 21:04:49.206184,2025-04-24 21:04:50.175714,0 days 00:00:00.969530,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
675,0.671564007425267,2025-04-24 21:04:49.615094,2025-04-24 21:04:50.359953,0 days 00:00:00.744859,squared_error,30,log2,1,13,best,TPESampler,COMPLETE
676,0.5128537554029937,2025-04-24 21:04:50.116036,2025-04-24 21:04:50.808983,0 days 00:00:00.692947,friedman_mse,35,log2,1,11,best,TPESampler,COMPLETE
677,0.4948844885027081,2025-04-24 21:04:50.483486,2025-04-24 21:04:51.313900,0 days 00:00:00.830414,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
678,0.6733449539668771,2025-04-24 21:04:50.675514,2025-04-24 21:04:51.483878,0 days 00:00:00.808364,squared_error,28,log2,1,10,best,TPESampler,COMPLETE
679,0.6546761103714271,2025-04-24 21:04:51.024518,2025-04-24 21:04:51.985663,0 days 00:00:00.961145,squared_error,13,sqrt,1,17,best,TPESampler,COMPLETE
680,0.7975493713728398,2025-04-24 21:04:51.552817,2025-04-24 21:04:52.167413,0 days 00:00:00.614596,squared_error,35,log2,3,9,best,TPESampler,COMPLETE
681,0.7031484059122916,2025-04-24 21:04:51.775194,2025-04-24 21:04:52.490189,0 days 00:00:00.714995,absolute_error,33,log2,1,12,best,TPESampler,COMPLETE
682,0.48051683833886516,2025-04-24 21:04:52.274802,2025-04-24 21:04:53.313695,0 days 00:00:01.038893,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
683,0.48444975754384645,2025-04-24 21:04:52.362035,2025-04-24 21:04:53.330332,0 days 00:00:00.968297,squared_error,35,log2,1,14,best,TPESampler,COMPLETE
684,0.9011184130241341,2025-04-24 21:04:52.780580,2025-04-24 21:04:53.507712,0 days 00:00:00.727132,squared_error,26,log2,1,11,random,TPESampler,COMPLETE
685,0.6692087088741673,2025-04-24 21:04:53.538810,2025-04-24 21:04:54.182989,0 days 00:00:00.644179,squared_error,30,log2,1,9,best,TPESampler,COMPLETE
686,0.6806094890723541,2025-04-24 21:04:53.742387,2025-04-24 21:04:54.506827,0 days 00:00:00.764440,friedman_mse,27,log2,1,12,best,TPESampler,COMPLETE
687,0.9494322793442198,2025-04-24 21:04:53.929146,2025-04-24 21:04:54.661437,0 days 00:00:00.732291,friedman_mse,26,log2,4,13,best,TPESampler,COMPLETE
688,0.6692087088741673,2025-04-24 21:04:54.445015,2025-04-24 21:04:55.182371,0 days 00:00:00.737356,squared_error,30,log2,1,9,best,TPESampler,COMPLETE
689,0.7975493713728398,2025-04-24 21:04:54.755499,2025-04-24 21:04:55.478878,0 days 00:00:00.723379,squared_error,35,log2,3,11,best,TPESampler,COMPLETE
690,0.4438474442892985,2025-04-24 21:04:54.985660,2025-04-24 21:04:55.873343,0 days 00:00:00.887683,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
691,0.6545164836672983,2025-04-24 21:04:55.475321,2025-04-24 21:04:56.189069,0 days 00:00:00.713748,friedman_mse,29,log2,1,9,best,TPESampler,COMPLETE
692,1.0007431665713944,2025-04-24 21:04:55.769742,2025-04-24 21:04:56.635232,0 days 00:00:00.865490,absolute_error,18,log2,10,8,best,TPESampler,COMPLETE
693,0.9494322793442198,2025-04-24 21:04:56.180261,2025-04-24 21:04:56.861383,0 days 00:00:00.681122,friedman_mse,13,log2,7,19,random,TPESampler,COMPLETE
694,0.6765049187574741,2025-04-24 21:04:56.412349,2025-04-24 21:04:57.176288,0 days 00:00:00.763939,squared_error,29,log2,1,10,best,TPESampler,COMPLETE
695,0.6702958143159663,2025-04-24 21:04:56.866305,2025-04-24 21:04:57.705141,0 days 00:00:00.838836,squared_error,29,log2,1,13,best,TPESampler,COMPLETE
696,0.9494322793442198,2025-04-24 21:04:57.117623,2025-04-24 21:04:57.919052,0 days 00:00:00.801429,friedman_mse,15,log2,7,10,random,TPESampler,COMPLETE
697,0.5128537554029937,2025-04-24 21:04:57.430477,2025-04-24 21:04:58.381572,0 days 00:00:00.951095,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
698,0.7975493713728398,2025-04-24 21:04:57.925793,2025-04-24 21:04:58.629132,0 days 00:00:00.703339,squared_error,35,log2,3,12,best,TPESampler,COMPLETE
699,0.922426147955362,2025-04-24 21:04:58.172340,2025-04-24 21:04:58.858209,0 days 00:00:00.685869,squared_error,35,log2,3,10,random,TPESampler,COMPLETE
700,0.6814491812392187,2025-04-24 21:04:58.673101,2025-04-24 21:04:59.340132,0 days 00:00:00.667031,squared_error,28,log2,1,8,best,TPESampler,COMPLETE
701,0.48051683833886516,2025-04-24 21:04:58.937746,2025-04-24 21:04:59.699519,0 days 00:00:00.761773,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
702,0.7975493713728398,2025-04-24 21:04:59.298862,2025-04-24 21:05:00.076811,0 days 00:00:00.777949,squared_error,30,log2,3,9,best,TPESampler,COMPLETE
703,0.7975493713728398,2025-04-24 21:04:59.595309,2025-04-24 21:05:00.388505,0 days 00:00:00.793196,squared_error,35,log2,2,9,best,TPESampler,COMPLETE
704,0.48051683833886516,2025-04-24 21:04:59.921974,2025-04-24 21:05:00.815449,0 days 00:00:00.893475,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
705,0.5120876615801571,2025-04-24 21:05:00.336333,2025-04-24 21:05:01.198776,0 days 00:00:00.862443,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
706,0.6692087088741673,2025-04-24 21:05:00.755111,2025-04-24 21:05:01.508089,0 days 00:00:00.752978,squared_error,30,log2,1,9,best,TPESampler,COMPLETE
707,0.5101622714757418,2025-04-24 21:05:01.104329,2025-04-24 21:05:01.926765,0 days 00:00:00.822436,squared_error,35,log2,1,13,best,TPESampler,COMPLETE
708,0.7975493713728398,2025-04-24 21:05:01.505867,2025-04-24 21:05:02.238190,0 days 00:00:00.732323,squared_error,13,log2,2,6,best,TPESampler,COMPLETE
709,0.7975493713728398,2025-04-24 21:05:01.781930,2025-04-24 21:05:02.776471,0 days 00:00:00.994541,friedman_mse,35,log2,3,9,best,TPESampler,COMPLETE
