number,value,datetime_start,datetime_complete,duration,params_constant_value,params_kernel_type,params_length_scale,params_noise_level,params_nu,system_attrs_auto:sampler,state
420,0.2825175400916428,2025-04-24 21:11:32.329717,2025-04-24 21:11:38.618324,0 days 00:00:06.288607,0.40907710507695033,RBF,549.0648674477998,0.15200158399996141,2.5,TPESampler,COMPLETE
421,0.9329374973857227,2025-04-24 21:11:33.387100,2025-04-24 21:11:40.630282,0 days 00:00:07.243182,0.4191009288145715,Matern,1782.839729649145,0.008294548404689036,0.5,TPESampler,COMPLETE
422,0.2623834817901106,2025-04-24 21:11:38.876152,2025-04-24 21:11:43.720511,0 days 00:00:04.844359,11.726333881862805,Matern,5.4040379934819605,0.003075827703150809,0.5,TPESampler,COMPLETE
423,0.26238335680175623,2025-04-24 21:11:40.852549,2025-04-24 21:11:44.932187,0 days 00:00:04.079638,1.271907321514094,Matern,69.62418870903524,0.9317918533619391,0.5,TPESampler,COMPLETE
424,0.262383451597021,2025-04-24 21:11:41.151467,2025-04-24 21:11:48.057492,0 days 00:00:06.906025,0.03639946096539433,Matern,53327.71444462252,0.0833625588936306,0.5,TPESampler,COMPLETE
425,0.26238347454737554,2025-04-24 21:11:43.966830,2025-04-24 21:11:48.579617,0 days 00:00:04.612787,45.548587123709225,Matern,426.3156710465989,0.0021177104471269033,0.5,TPESampler,COMPLETE
426,0.9329374977698982,2025-04-24 21:11:45.180748,2025-04-24 21:11:51.422586,0 days 00:00:06.241838,0.10983391055773636,RBF,119.35887427974028,2.2553366442279165e-05,1.5,TPESampler,COMPLETE
427,0.9329374949983245,2025-04-24 21:11:48.307679,2025-04-24 21:11:54.691003,0 days 00:00:06.383324,0.09697093676999852,RBF,0.00017439969939591528,0.9661810403844151,1.5,TPESampler,COMPLETE
428,0.28251754526421785,2025-04-24 21:11:48.854942,2025-04-24 21:11:59.890079,0 days 00:00:11.035137,1.8445528895647466e-05,RBF,0.4932923736186565,5.552485941500885e-06,1.5,TPESampler,COMPLETE
429,0.262383485597424,2025-04-24 21:11:51.648413,2025-04-24 21:11:58.097212,0 days 00:00:06.448799,0.1288394913176539,Matern,62351.8560132946,0.13539058631103512,0.5,TPESampler,COMPLETE
430,0.9797171119575585,2025-04-24 21:11:54.945587,2025-04-24 21:12:05.000180,0 days 00:00:10.054593,0.00047634545436663533,Matern,11529.30620499053,0.01284362120844307,0.5,TPESampler,COMPLETE
431,0.2623833505317835,2025-04-24 21:11:58.344263,2025-04-24 21:12:04.575816,0 days 00:00:06.231553,0.09271863042997096,Matern,782.6124599665852,0.6842823149304376,0.5,TPESampler,COMPLETE
432,0.2623834751607946,2025-04-24 21:12:00.124313,2025-04-24 21:12:06.308045,0 days 00:00:06.183732,0.03557862412038157,Matern,9261.195839740056,0.8560749042210756,0.5,TPESampler,COMPLETE
433,0.26238341217584443,2025-04-24 21:12:04.830999,2025-04-24 21:12:10.241318,0 days 00:00:05.410319,0.006519988031639644,Matern,705.8217595836753,0.0776486752390145,0.5,TPESampler,COMPLETE
434,0.2623834847419501,2025-04-24 21:12:05.194784,2025-04-24 21:12:09.820047,0 days 00:00:04.625263,3.953845147186386,Matern,360.0068358900487,0.7116091365918059,0.5,TPESampler,COMPLETE
435,0.9329375021477456,2025-04-24 21:12:06.586480,2025-04-24 21:12:13.198224,0 days 00:00:06.611744,0.035662554714990614,Matern,6498.973689685131,0.025028243515068785,0.5,TPESampler,COMPLETE
436,0.9329374977516798,2025-04-24 21:12:10.071248,2025-04-24 21:12:20.881446,0 days 00:00:10.810198,0.0009391726798013875,Matern,25.624881076024174,0.007791254334238362,0.5,TPESampler,COMPLETE
437,0.26238347478336066,2025-04-24 21:12:10.452397,2025-04-24 21:12:16.607352,0 days 00:00:06.154955,0.04276876411804318,Matern,595.3922834441009,0.14566566381105664,0.5,TPESampler,COMPLETE
438,0.26238344734728525,2025-04-24 21:12:13.460745,2025-04-24 21:12:18.553697,0 days 00:00:05.092952,0.022874879752104654,Matern,67.06226285890403,0.2677675644478498,0.5,TPESampler,COMPLETE
439,0.26238355853691053,2025-04-24 21:12:16.849136,2025-04-24 21:12:22.295320,0 days 00:00:05.446184,0.5725113305779704,Matern,70.96802669712667,0.360926574807291,0.5,TPESampler,COMPLETE
440,0.2623834729789693,2025-04-24 21:12:18.789608,2025-04-24 21:12:25.121634,0 days 00:00:06.332026,0.0042727583786853485,Matern,10.314722635043173,0.7663539541427509,0.5,TPESampler,COMPLETE
441,0.2623835102781961,2025-04-24 21:12:21.125471,2025-04-24 21:12:26.690158,0 days 00:00:05.564687,0.00749270973356299,Matern,389.53110954049004,0.9895163574180572,0.5,TPESampler,COMPLETE
442,0.9329374964333066,2025-04-24 21:12:22.551210,2025-04-24 21:12:27.001870,0 days 00:00:04.450660,0.02015094089370549,Matern,8.912620994803481,0.006181556754916401,0.5,TPESampler,COMPLETE
443,0.26238348018528107,2025-04-24 21:12:25.377598,2025-04-24 21:12:29.910018,0 days 00:00:04.532420,0.4240694498002939,Matern,0.44098710124632096,0.2680687566434256,0.5,TPESampler,COMPLETE
444,0.975904759509241,2025-04-24 21:12:26.921084,2025-04-24 21:12:35.592703,0 days 00:00:08.671619,0.004533139694466889,Matern,450.3834620904704,0.014527507593262498,0.5,TPESampler,COMPLETE
445,0.9329374974330715,2025-04-24 21:12:27.292664,2025-04-24 21:12:35.793922,0 days 00:00:08.501258,0.003602753995246449,RBF,0.043213838367462204,0.8758394354863439,0.5,TPESampler,COMPLETE
446,0.9329374980112509,2025-04-24 21:12:30.160683,2025-04-24 21:12:35.671781,0 days 00:00:05.511098,0.003749634692507278,RBF,4.869697937373502,0.001561642568565993,0.5,TPESampler,COMPLETE
447,0.9329374982295906,2025-04-24 21:12:35.743388,2025-04-24 21:12:44.800250,0 days 00:00:09.056862,0.006116107579564017,Matern,313.04095880479167,0.010187676849678756,0.5,TPESampler,COMPLETE
448,0.26238347467665263,2025-04-24 21:12:35.819770,2025-04-24 21:12:42.868512,0 days 00:00:07.048742,0.07047503230446021,Matern,966.4595590425668,0.7807345813382491,0.5,TPESampler,COMPLETE
449,0.2623834747741703,2025-04-24 21:12:36.018448,2025-04-24 21:12:42.012124,0 days 00:00:05.993676,0.16689585261842224,Matern,1094.109840983643,0.5936623661703426,0.5,TPESampler,COMPLETE
450,0.26238347644427135,2025-04-24 21:12:42.261437,2025-04-24 21:12:47.066105,0 days 00:00:04.804668,0.37893345656809824,Matern,19.121330705268196,0.641064647690707,0.5,TPESampler,COMPLETE
451,0.2623834745420406,2025-04-24 21:12:43.122114,2025-04-24 21:12:50.917386,0 days 00:00:07.795272,0.07851145661327857,Matern,349.3227202984381,0.853620890170995,0.5,TPESampler,COMPLETE
452,0.2737566004026729,2025-04-24 21:12:45.057443,2025-04-24 21:12:52.814062,0 days 00:00:07.756619,0.10691345418711537,Matern,598.5966400007196,0.5190366270563591,2.5,TPESampler,COMPLETE
453,0.2737565677630861,2025-04-24 21:12:47.320550,2025-04-24 21:12:52.125103,0 days 00:00:04.804553,0.06128380397433358,Matern,4.2545260670545915,0.9735692767206529,2.5,TPESampler,COMPLETE
454,0.9329374976974619,2025-04-24 21:12:51.172142,2025-04-24 21:13:01.568554,0 days 00:00:10.396412,0.0019315724662816002,Matern,21.95128959426056,0.030181699131571257,0.5,TPESampler,COMPLETE
455,0.2623835077041886,2025-04-24 21:12:52.385353,2025-04-24 21:12:58.048729,0 days 00:00:05.663376,0.06142589178870354,Matern,230.95965394041463,0.9732782374270039,0.5,TPESampler,COMPLETE
456,0.26238347562729764,2025-04-24 21:12:53.041600,2025-04-24 21:12:58.449233,0 days 00:00:05.407633,1737.5116890260233,Matern,0.9667692761558913,0.0020965159226721598,0.5,TPESampler,COMPLETE
457,0.2623834199870186,2025-04-24 21:12:58.279050,2025-04-24 21:13:02.941162,0 days 00:00:04.662112,1.0056312727628136,Matern,13.856939944141956,0.7859919364437095,0.5,TPESampler,COMPLETE
458,0.9329374977421913,2025-04-24 21:12:58.766857,2025-04-24 21:13:08.032395,0 days 00:00:09.265538,0.00012316816590762086,Matern,106.88676133979851,0.0010863285717875476,1.5,TPESampler,COMPLETE
459,0.9329374977353271,2025-04-24 21:13:01.792463,2025-04-24 21:13:08.780880,0 days 00:00:06.988417,8.13163054022754,RBF,24997.41824503958,4.030026022476681e-07,2.5,TPESampler,COMPLETE
460,0.26238328779678877,2025-04-24 21:13:03.197121,2025-04-24 21:13:07.964672,0 days 00:00:04.767551,22.48741943799204,Matern,1.6872467773187427,0.43646848517160586,0.5,TPESampler,COMPLETE
461,0.2623834375190235,2025-04-24 21:13:08.131281,2025-04-24 21:13:13.071910,0 days 00:00:04.940629,2.9522160804863504,Matern,0.24292204928696998,0.31410402279576616,0.5,TPESampler,COMPLETE
462,0.26238341225240275,2025-04-24 21:13:08.208436,2025-04-24 21:13:12.798967,0 days 00:00:04.590531,988.2539478736453,Matern,1.4631842250739395,0.08510656824005818,0.5,TPESampler,COMPLETE
463,0.2623834758894616,2025-04-24 21:13:09.026798,2025-04-24 21:13:14.001519,0 days 00:00:04.974721,186.83812701481355,Matern,1.0307129252054432,0.10322034401269237,0.5,TPESampler,COMPLETE
464,0.9329374977481082,2025-04-24 21:13:13.022496,2025-04-24 21:13:16.474239,0 days 00:00:03.451743,46.23023980822241,Matern,0.0011239887751289181,0.36853919321610834,0.5,TPESampler,COMPLETE
465,0.2623834590240341,2025-04-24 21:13:13.340547,2025-04-24 21:13:18.824118,0 days 00:00:05.483571,532.6673317161253,Matern,0.22987391018954906,0.1518195799065215,0.5,TPESampler,COMPLETE
466,0.2623834717852472,2025-04-24 21:13:14.485078,2025-04-24 21:13:19.572452,0 days 00:00:05.087374,572.5807157041796,Matern,1.738753475416917,0.06775685704658656,0.5,TPESampler,COMPLETE
467,0.26787474860503757,2025-04-24 21:13:16.713565,2025-04-24 21:13:22.145149,0 days 00:00:05.431584,789.5671411644339,Matern,6.186460630877243,0.42137367299742623,1.5,TPESampler,COMPLETE
468,0.9329347905734798,2025-04-24 21:13:19.097977,2025-04-24 21:13:22.221272,0 days 00:00:03.123295,100.35969813661136,Matern,0.07955587098172497,0.3931803523489833,0.5,TPESampler,COMPLETE
469,0.26238343006681286,2025-04-24 21:13:19.813299,2025-04-24 21:13:24.932890,0 days 00:00:05.119591,2489.1797474169507,Matern,2.1855077608337945,0.2662008370247835,0.5,TPESampler,COMPLETE
470,0.26238348945026974,2025-04-24 21:13:22.338854,2025-04-24 21:13:26.892374,0 days 00:00:04.553520,466.43816387791105,Matern,0.7588642166798533,0.9124333654324412,0.5,TPESampler,COMPLETE
471,0.2623835029968019,2025-04-24 21:13:22.398111,2025-04-24 21:13:27.543349,0 days 00:00:05.145238,19.47456067198924,Matern,0.92298444274498,0.11566485850081684,0.5,TPESampler,COMPLETE
472,0.9329374975929631,2025-04-24 21:13:25.178812,2025-04-24 21:13:33.197003,0 days 00:00:08.018191,0.001461316625677195,Matern,6.315582082342654e-05,0.04003832460783967,2.5,TPESampler,COMPLETE
473,0.2623833034557337,2025-04-24 21:13:27.182596,2025-04-24 21:13:31.568024,0 days 00:00:04.385428,89469.50977234493,Matern,2.1207977779869305,0.22174285591813708,0.5,TPESampler,COMPLETE
474,0.2623834796178646,2025-04-24 21:13:27.792505,2025-04-24 21:13:32.375868,0 days 00:00:04.583363,54.105895844676816,Matern,4.26585420303821,0.8418422141283898,0.5,TPESampler,COMPLETE
475,0.9928349670450117,2025-04-24 21:13:31.827875,2025-04-24 21:13:34.823962,0 days 00:00:02.996087,0.5623519489842008,Matern,1.0196352197100518,1.51628295326846e-05,0.5,TPESampler,COMPLETE
476,0.9928365555095373,2025-04-24 21:13:32.651466,2025-04-24 21:13:34.879185,0 days 00:00:02.227719,17172.222450552297,Matern,8.93751164484659,0.0073097055046682366,0.5,TPESampler,COMPLETE
477,0.9329308688939043,2025-04-24 21:13:33.456804,2025-04-24 21:13:37.308316,0 days 00:00:03.851512,17080.995765903175,Matern,0.08561315055324085,0.042790949944565865,0.5,TPESampler,COMPLETE
478,0.2623832772580283,2025-04-24 21:13:34.989836,2025-04-24 21:13:41.352858,0 days 00:00:06.363022,3798.839565888054,Matern,0.16002524431051726,0.07150375620399954,0.5,TPESampler,COMPLETE
479,0.9329374977370085,2025-04-24 21:13:35.062586,2025-04-24 21:13:38.735871,0 days 00:00:03.673285,8227.87078662755,Matern,0.03893194113558258,0.31533997979275624,0.5,TPESampler,COMPLETE
480,0.2678747569625075,2025-04-24 21:13:37.588446,2025-04-24 21:13:57.194589,0 days 00:00:19.606143,2.2181994762772426e-07,Matern,24.06482724865879,0.16473605616494857,1.5,TPESampler,COMPLETE
481,0.9329374977153746,2025-04-24 21:13:39.027471,2025-04-24 21:13:46.540615,0 days 00:00:07.513144,1888.3835199215564,Matern,28.35551045473388,2.364001853014864e-06,2.5,TPESampler,COMPLETE
482,0.2623834738957383,2025-04-24 21:13:41.599643,2025-04-24 21:13:48.589172,0 days 00:00:06.989529,35947.735375907636,Matern,14.037805029570993,0.015517730259061292,0.5,TPESampler,COMPLETE
483,0.26238349422682683,2025-04-24 21:13:46.813611,2025-04-24 21:13:56.260971,0 days 00:00:09.447360,26142.621982612658,Matern,1.688896312945601,0.03132131892422117,0.5,TPESampler,COMPLETE
484,0.9329374974162494,2025-04-24 21:13:48.886623,2025-04-24 21:14:03.281317,0 days 00:00:14.394694,3910.1540921547817,Matern,0.009076845646675536,0.0011662543897467174,0.5,TPESampler,COMPLETE
485,0.26238355091571486,2025-04-24 21:13:57.281718,2025-04-24 21:14:06.912920,0 days 00:00:09.631202,19156.97323762794,Matern,1.4132776142090082,0.3050587789625565,0.5,TPESampler,COMPLETE
486,0.2623834743506757,2025-04-24 21:13:57.722786,2025-04-24 21:14:05.611576,0 days 00:00:07.888790,487.064015876773,Matern,4.84658016197536,0.6663296529705293,0.5,TPESampler,COMPLETE
487,0.9329374928212656,2025-04-24 21:14:03.517803,2025-04-24 21:14:08.351910,0 days 00:00:04.834107,5538.129500987913,Matern,0.05307377834161463,0.005701149253035972,0.5,TPESampler,COMPLETE
488,0.9329374975724073,2025-04-24 21:14:05.919613,2025-04-24 21:14:09.298831,0 days 00:00:03.379218,1162.6191865108865,RBF,0.04483226802829237,0.2247406488648997,0.5,TPESampler,COMPLETE
489,0.9928365396080642,2025-04-24 21:14:07.207577,2025-04-24 21:14:11.602063,0 days 00:00:04.394486,0.0002109983495875159,Matern,55533.33035798317,0.9492264549911799,0.5,TPESampler,COMPLETE
490,0.2623836208151417,2025-04-24 21:14:08.591067,2025-04-24 21:14:14.612854,0 days 00:00:06.021787,58143.47510475601,Matern,0.36793309846049754,0.31545983621569706,0.5,TPESampler,COMPLETE
491,0.9329374977850955,2025-04-24 21:14:09.533009,2025-04-24 21:14:21.773629,0 days 00:00:12.240620,1.3911595352790566e-07,RBF,1620.7145736387329,6.048742430695156e-10,2.5,TPESampler,COMPLETE
492,0.26238347487476044,2025-04-24 21:14:11.855567,2025-04-24 21:14:16.740151,0 days 00:00:04.884584,515.7925488782382,Matern,0.48709801675796466,0.0015137495263315732,0.5,TPESampler,COMPLETE
493,0.26787474621072604,2025-04-24 21:14:14.864208,2025-04-24 21:14:19.565295,0 days 00:00:04.701087,0.6357867411153522,Matern,141.71890325250098,0.26409883622603986,1.5,TPESampler,COMPLETE
494,0.9329374977400537,2025-04-24 21:14:17.005430,2025-04-24 21:14:23.361284,0 days 00:00:06.355854,20.88984979905524,RBF,26.574742149421,1.8574372290475142e-09,0.5,TPESampler,COMPLETE
495,0.26238348374424714,2025-04-24 21:14:19.811149,2025-04-24 21:14:23.959785,0 days 00:00:04.148636,0.06742632096749733,Matern,1.2781328314265072,0.6156596601193863,0.5,TPESampler,COMPLETE
496,0.2623834123386985,2025-04-24 21:14:22.031808,2025-04-24 21:14:31.012196,0 days 00:00:08.980388,0.6180663129545609,Matern,97794.49939942107,0.482375803086132,0.5,TPESampler,COMPLETE
497,0.26238347933439365,2025-04-24 21:14:23.616462,2025-04-24 21:14:28.291384,0 days 00:00:04.674922,85.24181920000154,Matern,818.094662052498,0.8727066890532844,0.5,TPESampler,COMPLETE
498,0.9329374975560969,2025-04-24 21:14:24.224960,2025-04-24 21:14:28.116326,0 days 00:00:03.891366,675.017666268106,Matern,0.07837290155645456,0.23028527935354332,2.5,TPESampler,COMPLETE
499,0.9329374991832611,2025-04-24 21:14:28.302160,2025-04-24 21:14:37.749702,0 days 00:00:09.447542,0.00037464328043610844,Matern,1487.682229540203,0.019008340590258778,0.5,TPESampler,COMPLETE
500,0.9329375015177663,2025-04-24 21:14:28.497662,2025-04-24 21:14:37.104998,0 days 00:00:08.607336,1.9713520432019236e-05,Matern,15.065986030339623,1.563645382570881e-07,1.5,TPESampler,COMPLETE
501,0.28251754344147945,2025-04-24 21:14:31.254028,2025-04-24 21:14:38.013238,0 days 00:00:06.759210,34518.9812840962,RBF,1.78174752547618,0.03656989012441139,0.5,TPESampler,COMPLETE
502,0.9329374977428436,2025-04-24 21:14:37.349702,2025-04-24 21:14:42.862139,0 days 00:00:05.512437,0.023080073485629973,Matern,3.2450795893372857,1.2311456281873227e-10,2.5,TPESampler,COMPLETE
503,0.9928365739509676,2025-04-24 21:14:37.971568,2025-04-24 21:14:43.692485,0 days 00:00:05.720917,0.0008859348468614705,RBF,6193.4608650358705,0.008895048832728724,1.5,TPESampler,COMPLETE
504,0.2623834747343216,2025-04-24 21:14:38.304193,2025-04-24 21:14:47.212506,0 days 00:00:08.908313,0.030218774735246368,Matern,99348.04044229846,0.0675524996022927,0.5,TPESampler,COMPLETE
505,0.26238348283463325,2025-04-24 21:14:43.124139,2025-04-24 21:14:49.403900,0 days 00:00:06.279761,6.1913944190084385,Matern,22544.756325173068,0.7048086163152271,0.5,TPESampler,COMPLETE
506,0.2623834752019879,2025-04-24 21:14:43.951512,2025-04-24 21:14:50.150771,0 days 00:00:06.199259,0.6777818841134235,Matern,70473.16567288012,0.06280180475424593,0.5,TPESampler,COMPLETE
507,0.2623834365371458,2025-04-24 21:14:47.460283,2025-04-24 21:14:53.222953,0 days 00:00:05.762670,0.5259891987354893,Matern,193.10852796068912,0.8504950851797296,0.5,TPESampler,COMPLETE
508,0.26238329579309067,2025-04-24 21:14:49.656924,2025-04-24 21:14:55.280332,0 days 00:00:05.623408,6.066743709843545,Matern,27898.8696831777,0.22499484256226912,0.5,TPESampler,COMPLETE
509,0.262383475573767,2025-04-24 21:14:50.359147,2025-04-24 21:14:55.829226,0 days 00:00:05.470079,0.056064453968458446,Matern,7489.176296677296,0.22006265212024734,0.5,TPESampler,COMPLETE
510,0.2623834754188667,2025-04-24 21:14:53.483735,2025-04-24 21:15:00.097638,0 days 00:00:06.613903,0.16294890670764794,Matern,19544.89030389336,0.7338891530911056,0.5,TPESampler,COMPLETE
511,0.9329374977192392,2025-04-24 21:14:55.541873,2025-04-24 21:15:01.857662,0 days 00:00:06.315789,1.0896116597505936,Matern,3530.136921023092,0.007851210471026103,0.5,TPESampler,COMPLETE
512,0.26238347514164806,2025-04-24 21:14:56.059811,2025-04-24 21:15:02.435446,0 days 00:00:06.375635,2.919286425113021,Matern,49015.74003739524,0.1137889994838034,0.5,TPESampler,COMPLETE
513,0.9329374977248787,2025-04-24 21:15:00.352693,2025-04-24 21:15:07.903252,0 days 00:00:07.550559,0.5289249694030655,Matern,55038.25895595835,0.017274141397138044,0.5,TPESampler,COMPLETE
514,0.2825175562792212,2025-04-24 21:15:02.119713,2025-04-24 21:15:07.932697,0 days 00:00:05.812984,0.02506913167284492,RBF,2314.072952116673,0.028373656321464987,0.5,TPESampler,COMPLETE
515,0.9329374977479885,2025-04-24 21:15:02.687635,2025-04-24 21:15:13.195602,0 days 00:00:10.507967,1.2440509633423143e-07,Matern,67709.6547677796,7.507421750439632e-08,2.5,TPESampler,COMPLETE
516,0.26238347434167536,2025-04-24 21:15:08.059272,2025-04-24 21:15:12.467940,0 days 00:00:04.408668,48.58331244751235,Matern,1762.8478610342363,0.762734709760087,0.5,TPESampler,COMPLETE
517,0.9329374974025761,2025-04-24 21:15:08.112085,2025-04-24 21:15:13.529820,0 days 00:00:05.417735,6.448297608191707,Matern,11815.161977085587,0.01629064158164703,0.5,TPESampler,COMPLETE
518,0.9329374965527105,2025-04-24 21:15:12.754725,2025-04-24 21:15:17.840751,0 days 00:00:05.086026,3.4362544744453943e-06,RBF,1.467753330633077e-05,1.0263338641221847e-07,0.5,TPESampler,COMPLETE
519,0.2623834493653552,2025-04-24 21:15:13.430813,2025-04-24 21:15:19.395573,0 days 00:00:05.964760,4.525475248075896,Matern,69714.93035136713,0.5515725022611645,0.5,TPESampler,COMPLETE
520,0.932937497283997,2025-04-24 21:15:13.814072,2025-04-24 21:15:18.565079,0 days 00:00:04.751007,2.3722003447385642,Matern,29.195674137286634,3.2775336031840685e-10,1.5,TPESampler,COMPLETE
521,0.26238367883218333,2025-04-24 21:15:18.092329,2025-04-24 21:15:25.209207,0 days 00:00:07.116878,0.3280287505125406,Matern,4802.883633857823,0.6085738503498503,0.5,TPESampler,COMPLETE
522,0.9928350583724146,2025-04-24 21:15:18.811476,2025-04-24 21:15:23.485108,0 days 00:00:04.673632,5.934067451137335,RBF,2.1991328956963604e-05,3.4847474735828082e-06,0.5,TPESampler,COMPLETE
523,0.9329374977595564,2025-04-24 21:15:19.668640,2025-04-24 21:15:26.127651,0 days 00:00:06.459011,102.14061967924108,Matern,0.015677663195916458,0.0005207876419289423,0.5,TPESampler,COMPLETE
524,0.2623834090245364,2025-04-24 21:15:24.100474,2025-04-24 21:15:29.774391,0 days 00:00:05.673917,91.12511024470234,Matern,24547.200690080535,0.8019093456343481,0.5,TPESampler,COMPLETE
525,0.9329374969179138,2025-04-24 21:15:25.841664,2025-04-24 21:15:30.712884,0 days 00:00:04.871220,0.0005880984187874241,Matern,199.89626562860377,3.6623980001191306e-10,0.5,TPESampler,COMPLETE
526,0.2623834179111348,2025-04-24 21:15:26.351201,2025-04-24 21:15:33.641725,0 days 00:00:07.290524,0.23848815536227633,Matern,80642.12501971627,0.3906984367490977,0.5,TPESampler,COMPLETE
527,0.2623834747598264,2025-04-24 21:15:30.018375,2025-04-24 21:15:35.213629,0 days 00:00:05.195254,2114.5085200995163,Matern,14555.448173048655,0.8476907185082668,0.5,TPESampler,COMPLETE
528,0.2623834748349012,2025-04-24 21:15:30.967701,2025-04-24 21:15:37.225616,0 days 00:00:06.257915,37.3834828454737,Matern,17860.254673414653,0.18835731870093722,0.5,TPESampler,COMPLETE
529,0.9329374990047326,2025-04-24 21:15:33.930721,2025-04-24 21:15:44.794297,0 days 00:00:10.863576,204.75971862791084,Matern,0.017999294982235126,0.014076788181677234,1.5,TPESampler,COMPLETE
530,0.2623834737419161,2025-04-24 21:15:36.141653,2025-04-24 21:15:46.862623,0 days 00:00:10.720970,28.467188609589364,Matern,4308.780257170966,0.715107169037967,0.5,TPESampler,COMPLETE
531,0.9329374977283776,2025-04-24 21:15:38.207473,2025-04-24 21:15:48.676861,0 days 00:00:10.469388,0.7434428702622289,Matern,90361.10641398962,0.014883177611030259,0.5,TPESampler,COMPLETE
532,0.2623834795526632,2025-04-24 21:15:45.054645,2025-04-24 21:15:50.559158,0 days 00:00:05.504513,58.72684883199978,Matern,40365.02918003296,0.1750377935946414,0.5,TPESampler,COMPLETE
533,0.26238347533338613,2025-04-24 21:15:47.151438,2025-04-24 21:16:00.311965,0 days 00:00:13.160527,0.005167998798364707,Matern,10080.224862127157,0.8001140014771638,0.5,TPESampler,COMPLETE
534,0.26238414183551334,2025-04-24 21:15:48.935160,2025-04-24 21:15:54.250194,0 days 00:00:05.315034,354.3200545210855,Matern,62199.89836331186,0.3309927577061402,0.5,TPESampler,COMPLETE
535,0.2623834435919273,2025-04-24 21:15:50.810051,2025-04-24 21:15:56.609153,0 days 00:00:05.799102,18637.20216294081,Matern,0.7155266095058688,0.40673484047091685,0.5,TPESampler,COMPLETE
536,0.9329374977167629,2025-04-24 21:15:54.524897,2025-04-24 21:16:00.987320,0 days 00:00:06.462423,0.03978139549600863,Matern,1347.424223395634,0.008142157176105246,0.5,TPESampler,COMPLETE
537,0.27375661790394,2025-04-24 21:15:56.866801,2025-04-24 21:16:02.182577,0 days 00:00:05.315776,7.305923233782181,Matern,85.38510971512306,0.16078585461342781,2.5,TPESampler,COMPLETE
538,0.9928365738275214,2025-04-24 21:16:00.580187,2025-04-24 21:16:05.463069,0 days 00:00:04.882882,17.008866995049278,Matern,69195.73693780875,0.12806167247788267,1.5,TPESampler,COMPLETE
539,0.26238348290429137,2025-04-24 21:16:01.211957,2025-04-24 21:16:06.007940,0 days 00:00:04.795983,10.846058393398508,Matern,1249.4234398590709,0.7433626174133076,0.5,TPESampler,COMPLETE
540,0.2623834838469992,2025-04-24 21:16:02.454872,2025-04-24 21:16:07.854279,0 days 00:00:05.399407,0.07492552015305029,Matern,691.3483678738041,0.9308589510151258,0.5,TPESampler,COMPLETE
541,0.2825175940466071,2025-04-24 21:16:05.715163,2025-04-24 21:16:13.918540,0 days 00:00:08.203377,8.503719660286889e-05,RBF,5.271138337282902,0.11738039372046342,2.5,TPESampler,COMPLETE
542,0.9928365736682505,2025-04-24 21:16:06.244144,2025-04-24 21:16:12.453239,0 days 00:00:06.209095,0.0010627369461414593,Matern,6623.477979699593,0.007999241616027953,2.5,TPESampler,COMPLETE
543,0.26238347476741974,2025-04-24 21:16:08.100974,2025-04-24 21:16:14.173812,0 days 00:00:06.072838,73.75981705901786,Matern,56000.27179716921,0.712822245259964,0.5,TPESampler,COMPLETE
544,0.2623834848662032,2025-04-24 21:16:12.709449,2025-04-24 21:16:19.169338,0 days 00:00:06.459889,0.7013257913571179,Matern,56394.36355001029,0.8405828239531363,0.5,TPESampler,COMPLETE
545,0.9329374979403761,2025-04-24 21:16:14.138023,2025-04-24 21:16:20.078174,0 days 00:00:05.940151,23708.853232489608,RBF,1184.8799012004515,2.424150707737062e-09,1.5,TPESampler,COMPLETE
546,0.9329374976563448,2025-04-24 21:16:14.458155,2025-04-24 21:16:23.609651,0 days 00:00:09.151496,0.002669759435810433,Matern,448.9648867628345,0.02061579426183528,0.5,TPESampler,COMPLETE
547,0.9329374977651467,2025-04-24 21:16:19.420238,2025-04-24 21:16:26.093830,0 days 00:00:06.673592,0.21001710489608594,Matern,34541.30638786669,0.00013722903498313544,2.5,TPESampler,COMPLETE
548,0.9928365362146777,2025-04-24 21:16:20.311844,2025-04-24 21:16:25.658125,0 days 00:00:05.346281,0.002653679319743227,Matern,79197.46441213314,0.05115507508784141,0.5,TPESampler,COMPLETE
549,0.26238347297744063,2025-04-24 21:16:23.880596,2025-04-24 21:16:35.494640,0 days 00:00:11.614044,9.71729799717799e-05,Matern,529.7169108368677,0.7511511682578811,0.5,TPESampler,COMPLETE
550,0.262383476531195,2025-04-24 21:16:25.928856,2025-04-24 21:16:31.495534,0 days 00:00:05.566678,0.07500553768603746,Matern,216.97548582259697,0.029527860195605524,0.5,TPESampler,COMPLETE
551,0.2623834593565792,2025-04-24 21:16:26.282514,2025-04-24 21:16:32.170213,0 days 00:00:05.887699,0.5282374073117844,Matern,272.65676376988307,0.029844745264176714,0.5,TPESampler,COMPLETE
552,0.9928365741164804,2025-04-24 21:16:31.775950,2025-04-24 21:16:36.451055,0 days 00:00:04.675105,0.32147299646015187,RBF,70096.33046262886,0.08221646056925172,0.5,TPESampler,COMPLETE
553,0.26238348097250014,2025-04-24 21:16:32.404369,2025-04-24 21:16:36.533100,0 days 00:00:04.128731,5.594262605707332,Matern,793.9629976771305,0.02868231750203623,0.5,TPESampler,COMPLETE
