number,value,datetime_start,datetime_complete,duration,params_depth,params_edge_hidden_dim,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_node_hidden_dim,params_rep_dropout,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
2116,0.11537637561559677,2025-04-26 08:13:03.472038,2025-04-26 08:13:23.870253,0 days 00:00:20.398215,1,32,428,231.0,268.0,420.0,4,115,0.07320277576082418,0.002352896637862104,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2116_best_state.pt,"{'learning_rate': 0.002352896637862104, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2117,0.0773482397198677,2025-04-26 08:13:07.306746,2025-04-26 08:13:43.495366,0 days 00:00:36.188620,1,70,504,,,,1,36,0.07128044231760564,0.009051464524447253,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2117_best_state.pt,"{'learning_rate': 0.009051464524447253, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2118,0.07663482427597046,2025-04-26 08:13:24.081308,2025-04-26 08:13:58.344751,0 days 00:00:34.263443,1,36,464,275.0,310.0,357.0,4,98,0.04783982514594298,0.008189835367773499,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2118_best_state.pt,"{'learning_rate': 0.008189835367773499, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2119,0.0871080830693245,2025-04-26 08:13:27.864919,2025-04-26 08:13:54.145207,0 days 00:00:26.280288,1,38,462,167.0,264.0,350.0,4,125,0.05332774875890199,0.005034161260698808,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2119_best_state.pt,"{'learning_rate': 0.005034161260698808, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2120,0.6213857531547546,2025-04-26 08:13:43.754973,2025-04-26 08:13:55.187679,0 days 00:00:11.432706,3,118,91,309.0,312.0,419.0,4,42,0.03677928064701977,0.00984665358352564,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2120_best_state.pt,"{'learning_rate': 0.00984665358352564, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2121,0.050567224621772766,2025-04-26 08:13:54.370054,2025-04-26 08:14:21.569482,0 days 00:00:27.199428,1,58,388,219.0,,,2,119,0.053066248916419846,0.0048224284666332955,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2121_best_state.pt,"{'learning_rate': 0.0048224284666332955, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2122,0.07842171937227249,2025-04-26 08:13:55.388557,2025-04-26 08:14:34.082923,0 days 00:00:38.694366,1,62,386,473.0,216.0,321.0,4,124,0.05779110822151797,0.0018709828948920344,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2122_best_state.pt,"{'learning_rate': 0.0018709828948920344, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2123,0.13365136086940765,2025-04-26 08:13:58.610493,2025-04-26 08:14:23.369723,0 days 00:00:24.759230,1,72,481,,,,1,128,0.05998443886204098,0.007732120239199757,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2123_best_state.pt,"{'learning_rate': 0.007732120239199757, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2124,0.05097208544611931,2025-04-26 08:14:21.790995,2025-04-26 08:15:01.344319,0 days 00:00:39.553324,1,71,344,288.0,,,2,123,0.024183436724659866,0.004521219931573397,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2124_best_state.pt,"{'learning_rate': 0.004521219931573397, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2125,0.11048179864883423,2025-04-26 08:14:23.567077,2025-04-26 08:14:50.278762,0 days 00:00:26.711685,2,60,389,,,,1,123,0.10334243675183619,0.0041813934328331845,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2125_best_state.pt,"{'learning_rate': 0.0041813934328331845, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2126,0.13511154055595398,2025-04-26 08:14:34.331448,2025-04-26 08:15:00.300856,0 days 00:00:25.969408,1,48,415,235.0,97.0,414.0,4,128,0.0970287704715542,0.009759390647124775,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2126_best_state.pt,"{'learning_rate': 0.009759390647124775, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2127,0.0690823420882225,2025-04-26 08:14:50.512867,2025-04-26 08:15:20.715463,0 days 00:00:30.202596,1,42,399,231.0,,,2,113,0.053342075232139574,0.0055743209347896795,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2127_best_state.pt,"{'learning_rate': 0.0055743209347896795, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2128,0.0616019181907177,2025-04-26 08:15:00.582691,2025-04-26 08:15:26.013128,0 days 00:00:25.430437,1,51,347,205.0,,,2,127,0.024498866449434654,0.0029112796325190555,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2128_best_state.pt,"{'learning_rate': 0.0029112796325190555, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2129,0.06290853768587112,2025-04-26 08:15:01.613795,2025-04-26 08:15:42.116825,0 days 00:00:40.503030,1,64,397,,,,1,122,0.001774176580649628,0.004742389663838462,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2129_best_state.pt,"{'learning_rate': 0.004742389663838462, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2130,0.13210438191890717,2025-04-26 08:15:21.083000,2025-04-26 08:15:41.643375,0 days 00:00:20.560375,1,88,429,198.0,,,2,128,0.09230480329356844,0.001998806360718831,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2130_best_state.pt,"{'learning_rate': 0.001998806360718831, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2131,0.07992544770240784,2025-04-26 08:15:26.266811,2025-04-26 08:16:02.669122,0 days 00:00:36.402311,1,39,511,204.0,,,2,97,0.08837092242581755,0.006696770916130509,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2131_best_state.pt,"{'learning_rate': 0.006696770916130509, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2132,0.058911748230457306,2025-04-26 08:15:41.874050,2025-04-26 08:16:09.086533,0 days 00:00:27.212483,1,38,506,226.0,245.0,383.0,4,126,0.07093001681119393,0.0046149729378373045,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2132_best_state.pt,"{'learning_rate': 0.0046149729378373045, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2133,0.41278699040412903,2025-04-26 08:15:42.366441,2025-04-26 08:15:53.791064,0 days 00:00:11.424623,2,85,251,193.0,178.0,,3,80,0.13661322296453912,0.0004238773880371987,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2133_best_state.pt,"{'learning_rate': 0.0004238773880371987, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2134,0.25894975662231445,2025-04-26 08:15:54.080678,2025-04-26 08:16:12.181318,0 days 00:00:18.100640,3,34,321,,,,1,55,0.013522676185631452,0.003100393499085788,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2134_best_state.pt,"{'learning_rate': 0.003100393499085788, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2135,0.06372428685426712,2025-04-26 08:16:02.920788,2025-04-26 08:16:21.036322,0 days 00:00:18.115534,1,51,369,205.0,,,2,116,0.09867937567218787,0.005301899689694283,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2135_best_state.pt,"{'learning_rate': 0.005301899689694283, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2136,0.048950500786304474,2025-04-26 08:16:09.338123,2025-04-26 08:16:45.443097,0 days 00:00:36.104974,1,61,367,,,,1,98,0.07099621155124852,0.006755169100373795,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2136_best_state.pt,"{'learning_rate': 0.006755169100373795, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2137,0.07100535929203033,2025-04-26 08:16:12.424023,2025-04-26 08:16:51.581539,0 days 00:00:39.157516,1,64,363,225.0,272.0,,3,111,0.03130507164219749,0.0030019267723917402,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2137_best_state.pt,"{'learning_rate': 0.0030019267723917402, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2138,0.23021617531776428,2025-04-26 08:16:21.275626,2025-04-26 08:16:50.526190,0 days 00:00:29.250564,2,78,317,241.0,141.0,424.0,4,85,0.04480114307498724,0.009052527366415486,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2138_best_state.pt,"{'learning_rate': 0.009052527366415486, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2139,0.12422682344913483,2025-04-26 08:16:45.663949,2025-04-26 08:17:08.980238,0 days 00:00:23.316289,1,71,485,,,,1,94,0.09924546857458141,0.0075122682684929986,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2139_best_state.pt,"{'learning_rate': 0.0075122682684929986, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2140,0.08420559763908386,2025-04-26 08:16:50.760057,2025-04-26 08:17:25.894842,0 days 00:00:35.134785,1,45,361,161.0,,,2,77,0.04574214601904297,0.004594423525862147,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2140_best_state.pt,"{'learning_rate': 0.004594423525862147, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2141,0.7416293025016785,2025-04-26 08:16:51.835849,2025-04-26 08:16:59.189408,0 days 00:00:07.353559,1,87,368,,,,1,98,0.05867712318616651,0.009163206697671353,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2141_best_state.pt,"{'learning_rate': 0.009163206697671353, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2142,0.09413916617631912,2025-04-26 08:16:59.431537,2025-04-26 08:17:33.888743,0 days 00:00:34.457206,1,59,379,193.0,,,2,102,0.005002926548887385,0.009814687478550663,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2142_best_state.pt,"{'learning_rate': 0.009814687478550663, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2143,0.07821821421384811,2025-04-26 08:17:09.224570,2025-04-26 08:17:51.602586,0 days 00:00:42.378016,2,52,369,218.0,,,2,102,0.07418881109669459,0.0038211778543173207,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2143_best_state.pt,"{'learning_rate': 0.0038211778543173207, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2144,0.06768876314163208,2025-04-26 08:17:26.115834,2025-04-26 08:17:58.922830,0 days 00:00:32.806996,1,32,369,207.0,188.0,372.0,4,120,0.05011197264563544,0.0037120322484323755,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2144_best_state.pt,"{'learning_rate': 0.0037120322484323755, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2145,0.07429394870996475,2025-04-26 08:17:34.169969,2025-04-26 08:18:01.899284,0 days 00:00:27.729315,1,83,372,,,,1,94,0.1089996459293733,0.003268991469938272,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2145_best_state.pt,"{'learning_rate': 0.003268991469938272, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2146,0.08659129589796066,2025-04-26 08:17:51.845446,2025-04-26 08:18:35.698494,0 days 00:00:43.853048,1,52,471,219.0,132.0,356.0,4,102,0.09690420185490152,0.0026692184227918698,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2146_best_state.pt,"{'learning_rate': 0.0026692184227918698, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2147,0.06919518858194351,2025-04-26 08:17:59.168531,2025-04-26 08:18:41.001569,0 days 00:00:41.833038,1,42,158,141.0,209.0,409.0,4,88,0.24006852124760547,0.0014923130913111033,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2147_best_state.pt,"{'learning_rate': 0.0014923130913111033, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2148,0.06125408038496971,2025-04-26 08:18:02.154475,2025-04-26 08:18:55.456647,0 days 00:00:53.302172,2,56,348,,,,1,103,0.05529443113944668,0.0068320505396161964,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2148_best_state.pt,"{'learning_rate': 0.0068320505396161964, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2149,0.054370567202568054,2025-04-26 08:18:35.911929,2025-04-26 08:19:12.754853,0 days 00:00:36.842924,1,55,367,,,,1,101,0.0961964128478282,0.005992377723398998,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2149_best_state.pt,"{'learning_rate': 0.005992377723398998, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2150,0.11341135203838348,2025-04-26 08:18:41.262878,2025-04-26 08:19:27.748949,0 days 00:00:46.486071,2,126,288,168.0,203.0,361.0,4,80,0.11742124095347152,0.00036929569197001667,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2150_best_state.pt,"{'learning_rate': 0.00036929569197001667, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2151,0.1144995167851448,2025-04-26 08:18:55.719838,2025-04-26 08:19:15.291741,0 days 00:00:19.571903,1,57,310,,,,1,119,0.055916101831017355,0.0063627601143088994,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2151_best_state.pt,"{'learning_rate': 0.0063627601143088994, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2152,0.07497655600309372,2025-04-26 08:19:12.957994,2025-04-26 08:19:50.350508,0 days 00:00:37.392514,1,70,366,,,,1,82,0.08196512222971745,0.002872649345218193,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2152_best_state.pt,"{'learning_rate': 0.002872649345218193, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2153,0.07019215822219849,2025-04-26 08:19:15.539313,2025-04-26 08:19:51.536550,0 days 00:00:35.997237,1,70,295,,,,1,100,0.04200508481730168,0.0032949495732474492,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2153_best_state.pt,"{'learning_rate': 0.0032949495732474492, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2154,0.06519339978694916,2025-04-26 08:19:27.980121,2025-04-26 08:20:04.914865,0 days 00:00:36.934744,1,68,386,185.0,,,2,125,0.1195089292230593,0.0033777851659073984,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2154_best_state.pt,"{'learning_rate': 0.0033777851659073984, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2155,0.08112437278032303,2025-04-26 08:19:50.571355,2025-04-26 08:20:28.589809,0 days 00:00:38.018454,1,69,406,,,,1,80,0.039574967443515324,0.004752655816279445,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2155_best_state.pt,"{'learning_rate': 0.004752655816279445, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2156,0.0594417005777359,2025-04-26 08:19:51.815508,2025-04-26 08:20:39.872651,0 days 00:00:48.057143,3,110,264,230.0,221.0,436.0,4,37,0.09374895150602831,0.003431501235355863,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2156_best_state.pt,"{'learning_rate': 0.003431501235355863, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2157,0.07569456100463867,2025-04-26 08:20:05.154805,2025-04-26 08:20:40.981241,0 days 00:00:35.826436,2,127,275,,,,1,119,0.06383688750813618,0.00042890160056707267,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2157_best_state.pt,"{'learning_rate': 0.00042890160056707267, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2158,0.1430688053369522,2025-04-26 08:20:28.813708,2025-04-26 08:20:52.477862,0 days 00:00:23.664154,1,75,235,243.0,,,2,98,0.0949519708257501,0.003275740241466868,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2158_best_state.pt,"{'learning_rate': 0.003275740241466868, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2159,0.12660914659500122,2025-04-26 08:20:40.074164,2025-04-26 08:21:03.248289,0 days 00:00:23.174125,1,47,501,,,,1,111,0.12943952125798358,0.003992386545201049,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2159_best_state.pt,"{'learning_rate': 0.003992386545201049, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2160,0.12107523530721664,2025-04-26 08:20:41.238839,2025-04-26 08:21:00.485510,0 days 00:00:19.246671,1,61,304,486.0,,,2,99,0.06473027151992658,0.0028285794259603754,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2160_best_state.pt,"{'learning_rate': 0.0028285794259603754, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2161,0.0964060127735138,2025-04-26 08:20:52.718940,2025-04-26 08:21:34.395733,0 days 00:00:41.676793,2,47,427,179.0,157.0,332.0,4,110,0.047262756071173084,0.006447721840210527,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2161_best_state.pt,"{'learning_rate': 0.006447721840210527, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2162,0.06587854772806168,2025-04-26 08:21:00.728091,2025-04-26 08:21:42.752577,0 days 00:00:42.024486,2,48,200,240.0,230.0,385.0,4,72,0.06912833581981813,0.00040287565114984896,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2162_best_state.pt,"{'learning_rate': 0.00040287565114984896, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2163,0.0922841727733612,2025-04-26 08:21:03.475242,2025-04-26 08:21:28.267818,0 days 00:00:24.792576,1,83,337,,,,1,119,0.08059494191047462,0.004984861002803903,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2163_best_state.pt,"{'learning_rate': 0.004984861002803903, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2164,0.09275515377521515,2025-04-26 08:21:28.497285,2025-04-26 08:21:51.907943,0 days 00:00:23.410658,1,63,479,,,,1,101,0.013291957850175864,0.005450156903859186,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2164_best_state.pt,"{'learning_rate': 0.005450156903859186, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2165,0.08475667238235474,2025-04-26 08:21:34.620096,2025-04-26 08:22:13.853426,0 days 00:00:39.233330,1,56,323,,,,1,91,0.14185293879567415,0.0022260017931632265,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2165_best_state.pt,"{'learning_rate': 0.0022260017931632265, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2166,0.07006952166557312,2025-04-26 08:21:43.041076,2025-04-26 08:22:07.752420,0 days 00:00:24.711344,1,57,365,,,,1,87,0.06009195125380411,0.005806660641982421,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2166_best_state.pt,"{'learning_rate': 0.005806660641982421, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2167,0.06871620565652847,2025-04-26 08:21:52.175771,2025-04-26 08:22:32.913604,0 days 00:00:40.737833,2,71,76,276.0,180.0,,3,107,0.24866992526692924,0.0015851332868859049,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2167_best_state.pt,"{'learning_rate': 0.0015851332868859049, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2168,0.06896403431892395,2025-04-26 08:22:07.983756,2025-04-26 08:22:42.401685,0 days 00:00:34.417929,1,53,443,248.0,,,2,119,0.07416971952365022,0.005527319795642562,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2168_best_state.pt,"{'learning_rate': 0.005527319795642562, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2169,0.0668259710073471,2025-04-26 08:22:14.125152,2025-04-26 08:22:52.237760,0 days 00:00:38.112608,1,43,405,,,,1,91,0.10200264990511607,0.0073827613576200575,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2169_best_state.pt,"{'learning_rate': 0.0073827613576200575, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2170,0.13314999639987946,2025-04-26 08:22:33.146051,2025-04-26 08:22:49.170588,0 days 00:00:16.024537,1,64,417,,,,1,105,0.08526230477221813,0.005322347960266346,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2170_best_state.pt,"{'learning_rate': 0.005322347960266346, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2171,0.0704343244433403,2025-04-26 08:22:42.676479,2025-04-26 08:23:25.372837,0 days 00:00:42.696358,3,34,402,154.0,,,2,50,0.014775250005375636,0.0011489734911523752,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2171_best_state.pt,"{'learning_rate': 0.0011489734911523752, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2172,0.06092029809951782,2025-04-26 08:22:49.397219,2025-04-26 08:23:21.135147,0 days 00:00:31.737928,1,61,384,238.0,,,2,115,0.09017829384106463,0.0073944201337672755,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2172_best_state.pt,"{'learning_rate': 0.0073944201337672755, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2173,0.1454801708459854,2025-04-26 08:22:52.473743,2025-04-26 08:23:05.443567,0 days 00:00:12.969824,1,52,317,189.0,,,2,128,0.07525084244269464,0.007493394975020383,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2173_best_state.pt,"{'learning_rate': 0.007493394975020383, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2174,0.11640802770853043,2025-04-26 08:23:05.704185,2025-04-26 08:23:30.263303,0 days 00:00:24.559118,1,47,404,,,,1,119,0.06367325813481167,0.006748536373272827,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2174_best_state.pt,"{'learning_rate': 0.006748536373272827, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2175,0.1095714196562767,2025-04-26 08:23:21.373156,2025-04-26 08:23:59.626318,0 days 00:00:38.253162,1,59,505,,,,1,126,0.058098971880674574,0.0024646387683238103,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2175_best_state.pt,"{'learning_rate': 0.0024646387683238103, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2176,0.09722647815942764,2025-04-26 08:23:25.610954,2025-04-26 08:23:48.068096,0 days 00:00:22.457142,2,67,481,253.0,,,2,37,0.07399661449530073,0.008222632127184435,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2176_best_state.pt,"{'learning_rate': 0.008222632127184435, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2177,0.06090054661035538,2025-04-26 08:23:30.479846,2025-04-26 08:24:08.991598,0 days 00:00:38.511752,2,77,385,214.0,248.0,,3,111,0.052122152878759945,0.0037227371503695175,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2177_best_state.pt,"{'learning_rate': 0.0037227371503695175, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2178,0.13321632146835327,2025-04-26 08:23:48.282450,2025-04-26 08:24:13.312295,0 days 00:00:25.029845,1,44,350,,,,1,101,0.0572601690033285,0.00964277958401799,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2178_best_state.pt,"{'learning_rate': 0.00964277958401799, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2179,0.050568193197250366,2025-04-26 08:23:59.903204,2025-04-26 08:24:39.388562,0 days 00:00:39.485358,1,53,418,512.0,,,2,96,0.08283043428999104,0.009313914758860762,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2179_best_state.pt,"{'learning_rate': 0.009313914758860762, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2180,0.06483966112136841,2025-04-26 08:24:09.214644,2025-04-26 08:24:46.924078,0 days 00:00:37.709434,1,62,418,262.0,,,2,109,0.05847104199009498,0.007397648372070941,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2180_best_state.pt,"{'learning_rate': 0.007397648372070941, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2181,0.0909729152917862,2025-04-26 08:24:13.534588,2025-04-26 08:24:43.126832,0 days 00:00:29.592244,1,33,339,182.0,223.0,332.0,4,114,0.10640970049078521,0.009557043338739682,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2181_best_state.pt,"{'learning_rate': 0.009557043338739682, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2182,0.142433762550354,2025-04-26 08:24:39.615230,2025-04-26 08:25:00.273861,0 days 00:00:20.658631,1,64,380,511.0,,,2,94,0.08648633393832611,0.008910262764828236,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2182_best_state.pt,"{'learning_rate': 0.008910262764828236, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2183,0.8073953986167908,2025-04-26 08:24:43.425178,2025-04-26 08:24:49.500635,0 days 00:00:06.075457,2,75,325,511.0,183.0,,3,48,0.15154555545068588,0.00010465602009431935,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2183_best_state.pt,"{'learning_rate': 0.00010465602009431935, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2184,0.08640950918197632,2025-04-26 08:24:47.193061,2025-04-26 08:25:20.061703,0 days 00:00:32.868642,1,62,398,508.0,,,2,107,0.08455266720076574,0.001866235351815482,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2184_best_state.pt,"{'learning_rate': 0.001866235351815482, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2185,0.09273256361484528,2025-04-26 08:24:49.731856,2025-04-26 08:25:22.527692,0 days 00:00:32.795836,1,43,252,,,,1,109,0.07744894621642497,0.0036718963511064235,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2185_best_state.pt,"{'learning_rate': 0.0036718963511064235, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2186,0.056085679680109024,2025-04-26 08:25:00.515125,2025-04-26 08:25:39.498740,0 days 00:00:38.983615,1,49,433,489.0,,,2,91,0.060698943330625796,0.009032038586972184,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2186_best_state.pt,"{'learning_rate': 0.009032038586972184, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2187,0.10360008478164673,2025-04-26 08:25:20.293995,2025-04-26 08:25:55.809009,0 days 00:00:35.515014,1,69,471,510.0,108.0,,3,124,0.10376016688291861,0.0035339488029470707,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2187_best_state.pt,"{'learning_rate': 0.0035339488029470707, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2188,0.14389945566654205,2025-04-26 08:25:22.732617,2025-04-26 08:25:59.686982,0 days 00:00:36.954365,1,80,393,490.0,,,2,40,0.012072809811101294,0.008789423891429922,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2188_best_state.pt,"{'learning_rate': 0.008789423891429922, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2189,0.09897422045469284,2025-04-26 08:25:39.747570,2025-04-26 08:26:19.514700,0 days 00:00:39.767130,1,40,410,503.0,174.0,504.0,4,101,0.06818502842753166,0.006521169562062389,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2189_best_state.pt,"{'learning_rate': 0.006521169562062389, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2190,0.4658435583114624,2025-04-26 08:25:56.196242,2025-04-26 08:26:10.912541,0 days 00:00:14.716299,4,40,353,508.0,144.0,474.0,4,109,0.14607899619161563,0.000473492286070784,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2190_best_state.pt,"{'learning_rate': 0.000473492286070784, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2191,0.13633525371551514,2025-04-26 08:25:59.914195,2025-04-26 08:26:25.435283,0 days 00:00:25.521088,1,58,410,,,,1,88,0.0907771794395267,0.009107967362804009,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2191_best_state.pt,"{'learning_rate': 0.009107967362804009, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2192,0.08804428577423096,2025-04-26 08:26:11.149406,2025-04-26 08:26:51.655966,0 days 00:00:40.506560,2,62,405,510.0,,,2,88,0.09577477938680978,0.00780184271281067,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_2192_best_state.pt,"{'learning_rate': 0.00780184271281067, 'lr_reduce': 0.6}",TPESampler,COMPLETE
