number,value,datetime_start,datetime_complete,duration,params_final_dropout,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
85,0.060020290315151215,2025-04-25 21:50:37.054138,2025-04-25 21:50:44.105191,0 days 00:00:07.051053,0.02572362651508983,32,464,,,2,0.00930239263589807,0.6,checkpoints/mlp_Tc_trial_85_best_state.pt,"{'learning_rate': 0.00930239263589807, 'lr_reduce': 0.6}",TPESampler,COMPLETE
86,0.06116529926657677,2025-04-25 21:50:41.817073,2025-04-25 21:50:58.809246,0 days 00:00:16.992173,0.02217463342446066,224,448,144.0,512.0,4,0.00025319289804722714,0.6,checkpoints/mlp_Tc_trial_86_best_state.pt,"{'learning_rate': 0.00025319289804722714, 'lr_reduce': 0.6}",TPESampler,COMPLETE
87,0.04741457477211952,2025-04-25 21:50:44.324842,2025-04-25 21:51:03.626025,0 days 00:00:19.301183,0.06863544316047872,496,336,,,2,0.0009715856867829526,0.6,checkpoints/mlp_Tc_trial_87_best_state.pt,"{'learning_rate': 0.0009715856867829526, 'lr_reduce': 0.6}",TPESampler,COMPLETE
88,0.053361646831035614,2025-04-25 21:50:55.759723,2025-04-25 21:51:14.758935,0 days 00:00:18.999212,0.023366065671372546,400,480,,,2,0.0005011888679729345,0.6,checkpoints/mlp_Tc_trial_88_best_state.pt,"{'learning_rate': 0.0005011888679729345, 'lr_reduce': 0.6}",TPESampler,COMPLETE
89,0.05321922525763512,2025-04-25 21:50:59.059457,2025-04-25 21:51:38.187266,0 days 00:00:39.127809,0.01124793366715398,336,512,,,2,0.00016196897463580082,0.6,checkpoints/mlp_Tc_trial_89_best_state.pt,"{'learning_rate': 0.00016196897463580082, 'lr_reduce': 0.6}",TPESampler,COMPLETE
90,0.056493837386369705,2025-04-25 21:51:03.873857,2025-04-25 21:51:25.258574,0 days 00:00:21.384717,0.0026787837992616192,48,112,256.0,304.0,4,0.00047767102042126455,0.6,checkpoints/mlp_Tc_trial_90_best_state.pt,"{'learning_rate': 0.00047767102042126455, 'lr_reduce': 0.6}",TPESampler,COMPLETE
91,0.05414026603102684,2025-04-25 21:51:15.037667,2025-04-25 21:51:25.940638,0 days 00:00:10.902971,0.12796170862693693,496,144,176.0,368.0,4,0.0024853741993482886,0.6,checkpoints/mlp_Tc_trial_91_best_state.pt,"{'learning_rate': 0.0024853741993482886, 'lr_reduce': 0.6}",TPESampler,COMPLETE
92,0.04823628067970276,2025-04-25 21:51:25.478704,2025-04-25 21:51:49.326197,0 days 00:00:23.847493,0.008806694903786562,304,512,,,2,0.00035964455983951345,0.6,checkpoints/mlp_Tc_trial_92_best_state.pt,"{'learning_rate': 0.00035964455983951345, 'lr_reduce': 0.6}",TPESampler,COMPLETE
93,0.042939260601997375,2025-04-25 21:51:26.161430,2025-04-25 21:51:44.185954,0 days 00:00:18.024524,0.004086153490849456,464,384,,,2,0.00062977349728785,0.6,checkpoints/mlp_Tc_trial_93_best_state.pt,"{'learning_rate': 0.00062977349728785, 'lr_reduce': 0.6}",TPESampler,COMPLETE
94,0.04502088576555252,2025-04-25 21:51:38.466256,2025-04-25 21:51:50.992728,0 days 00:00:12.526472,0.23312923443738182,288,128,32.0,,3,0.00910804996199396,0.6,checkpoints/mlp_Tc_trial_94_best_state.pt,"{'learning_rate': 0.00910804996199396, 'lr_reduce': 0.6}",TPESampler,COMPLETE
95,0.05445287376642227,2025-04-25 21:51:44.416362,2025-04-25 21:52:05.913689,0 days 00:00:21.497327,0.03456745093887222,512,176,336.0,192.0,4,0.0024808405749898476,0.6,checkpoints/mlp_Tc_trial_95_best_state.pt,"{'learning_rate': 0.0024808405749898476, 'lr_reduce': 0.6}",TPESampler,COMPLETE
96,0.044615067541599274,2025-04-25 21:51:49.597830,2025-04-25 21:52:05.052695,0 days 00:00:15.454865,0.005234531081787763,352,336,,,2,0.00158358275698448,0.6,checkpoints/mlp_Tc_trial_96_best_state.pt,"{'learning_rate': 0.00158358275698448, 'lr_reduce': 0.6}",TPESampler,COMPLETE
97,0.04787909984588623,2025-04-25 21:51:51.229713,2025-04-25 21:52:27.697493,0 days 00:00:36.467780,0.0017496097087225009,496,272,,,2,0.0002572191363796667,0.6,checkpoints/mlp_Tc_trial_97_best_state.pt,"{'learning_rate': 0.0002572191363796667, 'lr_reduce': 0.6}",TPESampler,COMPLETE
98,0.06098956614732742,2025-04-25 21:52:05.534304,2025-04-25 21:52:36.650364,0 days 00:00:31.116060,0.020101069838872738,512,448,,,2,0.0002854491704341535,0.6,checkpoints/mlp_Tc_trial_98_best_state.pt,"{'learning_rate': 0.0002854491704341535, 'lr_reduce': 0.6}",TPESampler,COMPLETE
99,0.04825148358941078,2025-04-25 21:52:06.252068,2025-04-25 21:52:22.033678,0 days 00:00:15.781610,0.017399337085547407,480,352,,,2,0.0009786091551833432,0.6,checkpoints/mlp_Tc_trial_99_best_state.pt,"{'learning_rate': 0.0009786091551833432, 'lr_reduce': 0.6}",TPESampler,COMPLETE
100,0.04567783325910568,2025-04-25 21:52:22.307130,2025-04-25 21:52:41.580240,0 days 00:00:19.273110,0.022233820885254746,448,480,,,2,0.0005804772825133021,0.6,checkpoints/mlp_Tc_trial_100_best_state.pt,"{'learning_rate': 0.0005804772825133021, 'lr_reduce': 0.6}",TPESampler,COMPLETE
101,0.05009756237268448,2025-04-25 21:52:27.964550,2025-04-25 21:52:55.322418,0 days 00:00:27.357868,0.002835864201137867,304,480,,,2,0.0002678372285328569,0.6,checkpoints/mlp_Tc_trial_101_best_state.pt,"{'learning_rate': 0.0002678372285328569, 'lr_reduce': 0.6}",TPESampler,COMPLETE
102,0.05291072651743889,2025-04-25 21:52:36.923326,2025-04-25 21:52:51.948529,0 days 00:00:15.025203,0.0022564056853529102,512,416,,,2,0.00321340544573034,0.6,checkpoints/mlp_Tc_trial_102_best_state.pt,"{'learning_rate': 0.00321340544573034, 'lr_reduce': 0.6}",TPESampler,COMPLETE
103,0.05585280433297157,2025-04-25 21:52:41.822640,2025-04-25 21:52:54.334496,0 days 00:00:12.511856,0.044482697685695134,336,160,224.0,,3,0.0011199320918238078,0.6,checkpoints/mlp_Tc_trial_103_best_state.pt,"{'learning_rate': 0.0011199320918238078, 'lr_reduce': 0.6}",TPESampler,COMPLETE
104,0.10758133977651596,2025-04-25 21:52:52.199083,2025-04-25 21:53:04.016699,0 days 00:00:11.817616,0.24336749042322953,64,320,112.0,416.0,4,0.001067240199467441,0.6,checkpoints/mlp_Tc_trial_104_best_state.pt,"{'learning_rate': 0.001067240199467441, 'lr_reduce': 0.6}",TPESampler,COMPLETE
105,0.03772098198533058,2025-04-25 21:52:54.649705,2025-04-25 21:53:17.023032,0 days 00:00:22.373327,0.000806755318303271,512,368,,,2,0.000669318705858096,0.6,checkpoints/mlp_Tc_trial_105_best_state.pt,"{'learning_rate': 0.000669318705858096, 'lr_reduce': 0.6}",TPESampler,COMPLETE
106,0.05300268903374672,2025-04-25 21:52:55.668131,2025-04-25 21:53:11.249953,0 days 00:00:15.581822,0.023303808510817703,480,48,352.0,496.0,4,0.002353680696207628,0.6,checkpoints/mlp_Tc_trial_106_best_state.pt,"{'learning_rate': 0.002353680696207628, 'lr_reduce': 0.6}",TPESampler,COMPLETE
107,0.053136423230171204,2025-04-25 21:53:04.268989,2025-04-25 21:53:13.475099,0 days 00:00:09.206110,0.09181717411590373,480,272,,,2,0.005184026994014834,0.6,checkpoints/mlp_Tc_trial_107_best_state.pt,"{'learning_rate': 0.005184026994014834, 'lr_reduce': 0.6}",TPESampler,COMPLETE
108,0.06091165915131569,2025-04-25 21:53:11.507130,2025-04-25 21:54:11.382445,0 days 00:00:59.875315,0.0003897339976848546,272,64,,,2,0.00013548613728993768,0.6,checkpoints/mlp_Tc_trial_108_best_state.pt,"{'learning_rate': 0.00013548613728993768, 'lr_reduce': 0.6}",TPESampler,COMPLETE
109,0.04961292818188667,2025-04-25 21:53:13.725494,2025-04-25 21:53:26.005196,0 days 00:00:12.279702,0.03327703752274143,416,368,,,2,0.003854486298928357,0.6,checkpoints/mlp_Tc_trial_109_best_state.pt,"{'learning_rate': 0.003854486298928357, 'lr_reduce': 0.6}",TPESampler,COMPLETE
110,0.04863612353801727,2025-04-25 21:53:17.256051,2025-04-25 21:53:33.219169,0 days 00:00:15.963118,0.011407073012340379,480,400,,,2,0.001036506796794023,0.6,checkpoints/mlp_Tc_trial_110_best_state.pt,"{'learning_rate': 0.001036506796794023, 'lr_reduce': 0.6}",TPESampler,COMPLETE
111,0.0577702671289444,2025-04-25 21:53:26.276891,2025-04-25 21:53:44.148679,0 days 00:00:17.871788,0.05154666533356256,208,448,224.0,,3,0.000796846492357588,0.6,checkpoints/mlp_Tc_trial_111_best_state.pt,"{'learning_rate': 0.000796846492357588, 'lr_reduce': 0.6}",TPESampler,COMPLETE
112,0.0505928136408329,2025-04-25 21:53:33.451189,2025-04-25 21:54:13.349680,0 days 00:00:39.898491,0.0161661454596522,480,400,,,2,0.0006034575830997031,0.6,checkpoints/mlp_Tc_trial_112_best_state.pt,"{'learning_rate': 0.0006034575830997031, 'lr_reduce': 0.6}",TPESampler,COMPLETE
113,0.05715710297226906,2025-04-25 21:53:44.470885,2025-04-25 21:54:03.597509,0 days 00:00:19.126624,0.15046901832326617,256,256,112.0,288.0,4,0.0004981129155401727,0.6,checkpoints/mlp_Tc_trial_113_best_state.pt,"{'learning_rate': 0.0004981129155401727, 'lr_reduce': 0.6}",TPESampler,COMPLETE
114,0.04183394834399223,2025-04-25 21:54:03.831852,2025-04-25 21:54:24.617713,0 days 00:00:20.785861,0.002301981265706973,512,416,,,2,0.000651187907957762,0.6,checkpoints/mlp_Tc_trial_114_best_state.pt,"{'learning_rate': 0.000651187907957762, 'lr_reduce': 0.6}",TPESampler,COMPLETE
115,0.04742658510804176,2025-04-25 21:54:11.637891,2025-04-25 21:54:24.699205,0 days 00:00:13.061314,0.01582479520114225,480,320,,,2,0.0060472150137325055,0.6,checkpoints/mlp_Tc_trial_115_best_state.pt,"{'learning_rate': 0.0060472150137325055, 'lr_reduce': 0.6}",TPESampler,COMPLETE
116,0.04028704762458801,2025-04-25 21:54:13.670834,2025-04-25 21:54:26.926846,0 days 00:00:13.256012,0.02561869469784943,256,256,,,2,0.003330548477641779,0.6,checkpoints/mlp_Tc_trial_116_best_state.pt,"{'learning_rate': 0.003330548477641779, 'lr_reduce': 0.6}",TPESampler,COMPLETE
117,0.04475340247154236,2025-04-25 21:54:24.825116,2025-04-25 21:54:45.923490,0 days 00:00:21.098374,0.0008842440796829673,512,432,,,2,0.000769328557677724,0.6,checkpoints/mlp_Tc_trial_117_best_state.pt,"{'learning_rate': 0.000769328557677724, 'lr_reduce': 0.6}",TPESampler,COMPLETE
118,0.049849677830934525,2025-04-25 21:54:24.884364,2025-04-25 21:54:54.791508,0 days 00:00:29.907144,0.017396850090614133,496,336,,,2,0.0004070091997435444,0.6,checkpoints/mlp_Tc_trial_118_best_state.pt,"{'learning_rate': 0.0004070091997435444, 'lr_reduce': 0.6}",TPESampler,COMPLETE
119,0.0507996529340744,2025-04-25 21:54:27.181232,2025-04-25 21:54:36.783730,0 days 00:00:09.602498,0.01549426130598191,160,352,,,2,0.005038712862835579,0.6,checkpoints/mlp_Tc_trial_119_best_state.pt,"{'learning_rate': 0.005038712862835579, 'lr_reduce': 0.6}",TPESampler,COMPLETE
120,0.0429733544588089,2025-04-25 21:54:37.163068,2025-04-25 21:54:48.338277,0 days 00:00:11.175209,0.0280051439903241,320,128,,,2,0.002005550637311967,0.6,checkpoints/mlp_Tc_trial_120_best_state.pt,"{'learning_rate': 0.002005550637311967, 'lr_reduce': 0.6}",TPESampler,COMPLETE
121,0.05734999105334282,2025-04-25 21:54:46.166428,2025-04-25 21:55:08.756719,0 days 00:00:22.590291,0.0026152653373541107,512,336,400.0,,3,0.00034309976491091675,0.6,checkpoints/mlp_Tc_trial_121_best_state.pt,"{'learning_rate': 0.00034309976491091675, 'lr_reduce': 0.6}",TPESampler,COMPLETE
122,0.04987423121929169,2025-04-25 21:54:48.609510,2025-04-25 21:55:01.779062,0 days 00:00:13.169552,0.07008131701116879,352,128,,,2,0.00228408310442632,0.6,checkpoints/mlp_Tc_trial_122_best_state.pt,"{'learning_rate': 0.00228408310442632, 'lr_reduce': 0.6}",TPESampler,COMPLETE
123,0.052648935467004776,2025-04-25 21:54:55.032454,2025-04-25 21:55:11.577946,0 days 00:00:16.545492,0.09559063760045589,288,240,,,2,0.0007814018570689358,0.6,checkpoints/mlp_Tc_trial_123_best_state.pt,"{'learning_rate': 0.0007814018570689358, 'lr_reduce': 0.6}",TPESampler,COMPLETE
124,0.04882459342479706,2025-04-25 21:55:02.010279,2025-04-25 21:55:12.288726,0 days 00:00:10.278447,0.10313862918730896,272,336,,,2,0.0070974095432072126,0.6,checkpoints/mlp_Tc_trial_124_best_state.pt,"{'learning_rate': 0.0070974095432072126, 'lr_reduce': 0.6}",TPESampler,COMPLETE
125,0.047174300998449326,2025-04-25 21:55:09.060837,2025-04-25 21:55:20.199762,0 days 00:00:11.138925,0.07650553947515737,240,48,,,2,0.002958207066640848,0.6,checkpoints/mlp_Tc_trial_125_best_state.pt,"{'learning_rate': 0.002958207066640848, 'lr_reduce': 0.6}",TPESampler,COMPLETE
126,0.04944224655628204,2025-04-25 21:55:11.802556,2025-04-25 21:55:22.929112,0 days 00:00:11.126556,0.03628443626780213,304,128,,,2,0.0043962796814972435,0.6,checkpoints/mlp_Tc_trial_126_best_state.pt,"{'learning_rate': 0.0043962796814972435, 'lr_reduce': 0.6}",TPESampler,COMPLETE
127,0.04616623371839523,2025-04-25 21:55:12.556344,2025-04-25 21:55:27.174798,0 days 00:00:14.618454,0.027938707029436145,336,192,,,2,0.001567204600035314,0.6,checkpoints/mlp_Tc_trial_127_best_state.pt,"{'learning_rate': 0.001567204600035314, 'lr_reduce': 0.6}",TPESampler,COMPLETE
128,0.03935157135128975,2025-04-25 21:55:20.442608,2025-04-25 21:55:30.923076,0 days 00:00:10.480468,0.02099976052802673,256,304,,,2,0.004343528561938779,0.6,checkpoints/mlp_Tc_trial_128_best_state.pt,"{'learning_rate': 0.004343528561938779, 'lr_reduce': 0.6}",TPESampler,COMPLETE
129,0.0512612909078598,2025-04-25 21:55:23.161505,2025-04-25 21:55:34.922641,0 days 00:00:11.761136,0.09401678094927046,480,48,256.0,368.0,4,0.007529892874422422,0.6,checkpoints/mlp_Tc_trial_129_best_state.pt,"{'learning_rate': 0.007529892874422422, 'lr_reduce': 0.6}",TPESampler,COMPLETE
130,0.051272861659526825,2025-04-25 21:55:27.420085,2025-04-25 21:55:41.962724,0 days 00:00:14.542639,0.03090383879844058,448,512,,,2,0.001392441812630339,0.6,checkpoints/mlp_Tc_trial_130_best_state.pt,"{'learning_rate': 0.001392441812630339, 'lr_reduce': 0.6}",TPESampler,COMPLETE
131,0.058253880590200424,2025-04-25 21:55:31.151809,2025-04-25 21:55:42.383905,0 days 00:00:11.232096,0.0054360253988177745,320,320,,,2,0.002109937459077099,0.6,checkpoints/mlp_Tc_trial_131_best_state.pt,"{'learning_rate': 0.002109937459077099, 'lr_reduce': 0.6}",TPESampler,COMPLETE
132,0.05777842923998833,2025-04-25 21:55:35.144574,2025-04-25 21:55:44.531140,0 days 00:00:09.386566,0.05056738062363059,240,256,,,2,0.007274465257765787,0.6,checkpoints/mlp_Tc_trial_132_best_state.pt,"{'learning_rate': 0.007274465257765787, 'lr_reduce': 0.6}",TPESampler,COMPLETE
133,0.053276218473911285,2025-04-25 21:55:42.216679,2025-04-25 21:55:52.954761,0 days 00:00:10.738082,0.058964543092903124,160,272,,,2,0.0022750599694366033,0.6,checkpoints/mlp_Tc_trial_133_best_state.pt,"{'learning_rate': 0.0022750599694366033, 'lr_reduce': 0.6}",TPESampler,COMPLETE
134,0.0493745282292366,2025-04-25 21:55:42.581510,2025-04-25 21:56:00.219006,0 days 00:00:17.637496,0.008090707893223078,304,112,,,2,0.0010832650995496829,0.6,checkpoints/mlp_Tc_trial_134_best_state.pt,"{'learning_rate': 0.0010832650995496829, 'lr_reduce': 0.6}",TPESampler,COMPLETE
135,0.05027458816766739,2025-04-25 21:55:44.776331,2025-04-25 21:55:57.337491,0 days 00:00:12.561160,0.02461957044594877,496,368,,,2,0.00103245997242679,0.6,checkpoints/mlp_Tc_trial_135_best_state.pt,"{'learning_rate': 0.00103245997242679, 'lr_reduce': 0.6}",TPESampler,COMPLETE
136,0.05600776895880699,2025-04-25 21:55:53.226242,2025-04-25 21:56:02.506602,0 days 00:00:09.280360,0.07324358439872086,128,400,176.0,512.0,4,0.007551308000687908,0.6,checkpoints/mlp_Tc_trial_136_best_state.pt,"{'learning_rate': 0.007551308000687908, 'lr_reduce': 0.6}",TPESampler,COMPLETE
137,0.05143560841679573,2025-04-25 21:55:57.619883,2025-04-25 21:56:05.667534,0 days 00:00:08.047651,0.039433976274256405,192,272,32.0,,3,0.0019925758839229343,0.6,checkpoints/mlp_Tc_trial_137_best_state.pt,"{'learning_rate': 0.0019925758839229343, 'lr_reduce': 0.6}",TPESampler,COMPLETE
138,0.046249404549598694,2025-04-25 21:56:00.443906,2025-04-25 21:56:12.034705,0 days 00:00:11.590799,0.009017139672648432,192,272,,,2,0.00503000224763687,0.6,checkpoints/mlp_Tc_trial_138_best_state.pt,"{'learning_rate': 0.00503000224763687, 'lr_reduce': 0.6}",TPESampler,COMPLETE
139,0.05039848014712334,2025-04-25 21:56:02.805168,2025-04-25 21:56:11.947590,0 days 00:00:09.142422,0.03739685954789604,272,208,,,2,0.003557780514756889,0.6,checkpoints/mlp_Tc_trial_139_best_state.pt,"{'learning_rate': 0.003557780514756889, 'lr_reduce': 0.6}",TPESampler,COMPLETE
140,0.05707945302128792,2025-04-25 21:56:05.924883,2025-04-25 21:56:15.943352,0 days 00:00:10.018469,0.013359120529571937,512,80,432.0,144.0,4,0.00398085433870569,0.6,checkpoints/mlp_Tc_trial_140_best_state.pt,"{'learning_rate': 0.00398085433870569, 'lr_reduce': 0.6}",TPESampler,COMPLETE
141,0.05798743665218353,2025-04-25 21:56:12.116959,2025-04-25 21:56:22.527129,0 days 00:00:10.410170,0.2670409546320246,48,240,,,2,0.008267332953130656,0.6,checkpoints/mlp_Tc_trial_141_best_state.pt,"{'learning_rate': 0.008267332953130656, 'lr_reduce': 0.6}",TPESampler,COMPLETE
142,0.059135351330041885,2025-04-25 21:56:12.305407,2025-04-25 21:56:31.654441,0 days 00:00:19.349034,0.07003590508736546,512,448,320.0,,3,0.0006251450459257614,0.6,checkpoints/mlp_Tc_trial_142_best_state.pt,"{'learning_rate': 0.0006251450459257614, 'lr_reduce': 0.6}",TPESampler,COMPLETE
143,0.06001092866063118,2025-04-25 21:56:16.184279,2025-04-25 21:56:31.368475,0 days 00:00:15.184196,0.020047648697335285,320,464,112.0,,3,0.0005315206432702742,0.6,checkpoints/mlp_Tc_trial_143_best_state.pt,"{'learning_rate': 0.0005315206432702742, 'lr_reduce': 0.6}",TPESampler,COMPLETE
144,0.06022971495985985,2025-04-25 21:56:22.862395,2025-04-25 21:57:24.457516,0 days 00:01:01.595121,0.0018743348835721918,176,480,,,2,0.00011684113808999663,0.6,checkpoints/mlp_Tc_trial_144_best_state.pt,"{'learning_rate': 0.00011684113808999663, 'lr_reduce': 0.6}",TPESampler,COMPLETE
145,0.04580249637365341,2025-04-25 21:56:31.592101,2025-04-25 21:56:46.796423,0 days 00:00:15.204322,0.015030259492728933,480,416,,,2,0.001196528229004094,0.6,checkpoints/mlp_Tc_trial_145_best_state.pt,"{'learning_rate': 0.001196528229004094, 'lr_reduce': 0.6}",TPESampler,COMPLETE
146,0.05732932686805725,2025-04-25 21:56:32.001014,2025-04-25 21:57:01.826419,0 days 00:00:29.825405,0.019594049575516827,256,512,,,2,0.00036448230161208883,0.6,checkpoints/mlp_Tc_trial_146_best_state.pt,"{'learning_rate': 0.00036448230161208883, 'lr_reduce': 0.6}",TPESampler,COMPLETE
147,0.04764893651008606,2025-04-25 21:56:47.062228,2025-04-25 21:57:03.483884,0 days 00:00:16.421656,0.0004146183436293024,464,352,,,2,0.001367370623629531,0.6,checkpoints/mlp_Tc_trial_147_best_state.pt,"{'learning_rate': 0.001367370623629531, 'lr_reduce': 0.6}",TPESampler,COMPLETE
148,0.04887714982032776,2025-04-25 21:57:02.077881,2025-04-25 21:57:10.318017,0 days 00:00:08.240136,0.0019575013982807005,272,208,,,2,0.002911073397323936,0.6,checkpoints/mlp_Tc_trial_148_best_state.pt,"{'learning_rate': 0.002911073397323936, 'lr_reduce': 0.6}",TPESampler,COMPLETE
149,0.06570089608430862,2025-04-25 21:57:03.718489,2025-04-25 21:57:32.360222,0 days 00:00:28.641733,0.07529970825527521,416,512,,,2,0.0002654235609441849,0.6,checkpoints/mlp_Tc_trial_149_best_state.pt,"{'learning_rate': 0.0002654235609441849, 'lr_reduce': 0.6}",TPESampler,COMPLETE
150,0.042211294174194336,2025-04-25 21:57:10.569705,2025-04-25 21:57:31.291794,0 days 00:00:20.722089,0.003243570357916027,368,384,,,2,0.0008581837342491333,0.6,checkpoints/mlp_Tc_trial_150_best_state.pt,"{'learning_rate': 0.0008581837342491333, 'lr_reduce': 0.6}",TPESampler,COMPLETE
151,0.05182911455631256,2025-04-25 21:57:24.712506,2025-04-25 21:57:32.306822,0 days 00:00:07.594316,0.021718381651320128,304,320,,,2,0.004887752075075639,0.6,checkpoints/mlp_Tc_trial_151_best_state.pt,"{'learning_rate': 0.004887752075075639, 'lr_reduce': 0.6}",TPESampler,COMPLETE
152,0.05432668700814247,2025-04-25 21:57:31.522205,2025-04-25 21:57:58.156141,0 days 00:00:26.633936,0.0263695228642795,384,384,,,2,0.00041242738392932105,0.6,checkpoints/mlp_Tc_trial_152_best_state.pt,"{'learning_rate': 0.00041242738392932105, 'lr_reduce': 0.6}",TPESampler,COMPLETE
153,0.047183673828840256,2025-04-25 21:57:32.516185,2025-04-25 21:57:58.120730,0 days 00:00:25.604545,0.004857104248460922,368,352,,,2,0.0004899914428215149,0.6,checkpoints/mlp_Tc_trial_153_best_state.pt,"{'learning_rate': 0.0004899914428215149, 'lr_reduce': 0.6}",TPESampler,COMPLETE
154,0.04791135713458061,2025-04-25 21:57:32.580413,2025-04-25 21:57:58.665132,0 days 00:00:26.084719,0.001805929918141483,448,432,,,2,0.0004901896799178028,0.6,checkpoints/mlp_Tc_trial_154_best_state.pt,"{'learning_rate': 0.0004901896799178028, 'lr_reduce': 0.6}",TPESampler,COMPLETE
155,0.044034890830516815,2025-04-25 21:57:58.322108,2025-04-25 21:58:15.439786,0 days 00:00:17.117678,0.0026922894758184793,352,448,,,2,0.0007591775322317382,0.6,checkpoints/mlp_Tc_trial_155_best_state.pt,"{'learning_rate': 0.0007591775322317382, 'lr_reduce': 0.6}",TPESampler,COMPLETE
156,0.05374576896429062,2025-04-25 21:57:58.395616,2025-04-25 21:58:15.351403,0 days 00:00:16.955787,0.09807569446547112,416,368,,,2,0.0017889127822248616,0.6,checkpoints/mlp_Tc_trial_156_best_state.pt,"{'learning_rate': 0.0017889127822248616, 'lr_reduce': 0.6}",TPESampler,COMPLETE
157,0.050723422318696976,2025-04-25 21:57:58.959856,2025-04-25 21:58:17.112997,0 days 00:00:18.153141,0.03437425334541574,400,64,,,2,0.00200180745629962,0.6,checkpoints/mlp_Tc_trial_157_best_state.pt,"{'learning_rate': 0.00200180745629962, 'lr_reduce': 0.6}",TPESampler,COMPLETE
