number,value,datetime_start,datetime_complete,duration,params_depth,params_edge_hidden_dim,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_node_hidden_dim,params_rep_dropout,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
2308,0.10169830918312073,2025-04-26 01:47:10.064753,2025-04-26 01:47:55.006016,0 days 00:00:44.941263,1,90,205,463.0,255.0,,3,127,9.650203028772203e-05,0.003945874776562151,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2308_best_state.pt,"{'learning_rate': 0.003945874776562151, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2309,0.8884512186050415,2025-04-26 01:47:10.353663,2025-04-26 01:47:15.254976,0 days 00:00:04.901313,1,66,295,,,,1,63,0.05622170147700234,0.002211751592258846,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2309_best_state.pt,"{'learning_rate': 0.002211751592258846, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2310,0.13232111930847168,2025-04-26 01:47:15.202095,2025-04-26 01:47:42.847378,0 days 00:00:27.645283,1,65,284,509.0,180.0,,3,92,0.16709370415546065,0.0016627728134357236,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2310_best_state.pt,"{'learning_rate': 0.0016627728134357236, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2311,0.8970819115638733,2025-04-26 01:47:15.660117,2025-04-26 01:47:22.754538,0 days 00:00:07.094421,1,112,127,508.0,504.0,71.0,4,78,0.017544371307368523,0.00012076758865919404,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2311_best_state.pt,"{'learning_rate': 0.00012076758865919404, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2312,0.8882248997688293,2025-04-26 01:47:23.068446,2025-04-26 01:47:29.261094,0 days 00:00:06.192648,2,41,290,474.0,,,2,103,0.07033873200126545,0.0062405960019753254,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2312_best_state.pt,"{'learning_rate': 0.0062405960019753254, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2313,0.5461298227310181,2025-04-26 01:47:29.580090,2025-04-26 01:47:38.102606,0 days 00:00:08.522516,1,79,326,511.0,245.0,155.0,4,128,0.07191541937572611,0.002645426789703777,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2313_best_state.pt,"{'learning_rate': 0.002645426789703777, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2314,0.11404062807559967,2025-04-26 01:47:38.393167,2025-04-26 01:48:09.255941,0 days 00:00:30.862774,1,47,244,438.0,263.0,,3,87,0.019239419759568107,0.008860095327677356,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2314_best_state.pt,"{'learning_rate': 0.008860095327677356, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2315,0.8883172869682312,2025-04-26 01:47:43.244816,2025-04-26 01:47:49.432777,0 days 00:00:06.187961,2,32,288,,,,1,80,0.05788573090229536,0.002799224458215567,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2315_best_state.pt,"{'learning_rate': 0.002799224458215567, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2316,0.12127276510000229,2025-04-26 01:47:49.785580,2025-04-26 01:48:24.043456,0 days 00:00:34.257876,1,66,186,462.0,,,2,77,0.12260498372056758,0.002879863006055833,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2316_best_state.pt,"{'learning_rate': 0.002879863006055833, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2317,0.08737240731716156,2025-04-26 01:47:55.374448,2025-04-26 01:48:20.335009,0 days 00:00:24.960561,1,34,293,469.0,,,2,77,0.03350677820379337,0.005937608862176059,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2317_best_state.pt,"{'learning_rate': 0.005937608862176059, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2318,0.8908526301383972,2025-04-26 01:48:09.553815,2025-04-26 01:48:16.225422,0 days 00:00:06.671607,1,47,319,427.0,218.0,,3,61,0.11368707718505139,0.005359052442498922,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2318_best_state.pt,"{'learning_rate': 0.005359052442498922, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2319,0.771038830280304,2025-04-26 01:48:16.949962,2025-04-26 01:48:25.396365,0 days 00:00:08.446403,2,47,307,419.0,,,2,92,0.030140680739408336,0.007869164298257094,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2319_best_state.pt,"{'learning_rate': 0.007869164298257094, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2320,0.1554955393075943,2025-04-26 01:48:20.683661,2025-04-26 01:48:35.151977,0 days 00:00:14.468316,1,33,348,450.0,172.0,,3,76,0.02234124563784759,0.004551913179013204,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2320_best_state.pt,"{'learning_rate': 0.004551913179013204, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2321,0.0980825200676918,2025-04-26 01:48:24.354728,2025-04-26 01:48:56.354240,0 days 00:00:31.999512,1,45,250,511.0,,,2,78,0.012364482052522698,0.005882909731098965,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2321_best_state.pt,"{'learning_rate': 0.005882909731098965, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2322,0.16065795719623566,2025-04-26 01:48:25.711891,2025-04-26 01:48:50.169562,0 days 00:00:24.457671,1,67,420,,,,1,114,0.12532996278996994,0.007928289544364663,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2322_best_state.pt,"{'learning_rate': 0.007928289544364663, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2323,0.11844374239444733,2025-04-26 01:48:35.502860,2025-04-26 01:48:57.241237,0 days 00:00:21.738377,1,38,285,468.0,,,2,79,0.024870250640145745,0.004615429504863707,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2323_best_state.pt,"{'learning_rate': 0.004615429504863707, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2324,0.14605532586574554,2025-04-26 01:48:50.488924,2025-04-26 01:49:14.123750,0 days 00:00:23.634826,1,81,506,441.0,,,2,122,0.1367267931410674,0.0043904651318515606,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2324_best_state.pt,"{'learning_rate': 0.0043904651318515606, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2325,0.09730466455221176,2025-04-26 01:48:56.662938,2025-04-26 01:49:18.968908,0 days 00:00:22.305970,1,34,277,471.0,,,2,96,0.09269550903019357,0.0060610377379785715,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2325_best_state.pt,"{'learning_rate': 0.0060610377379785715, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2326,0.888905942440033,2025-04-26 01:48:57.612809,2025-04-26 01:49:03.680238,0 days 00:00:06.067429,1,52,308,436.0,,,2,53,0.06175588732852684,0.00654221530759856,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2326_best_state.pt,"{'learning_rate': 0.00654221530759856, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2327,0.1611516922712326,2025-04-26 01:49:04.034032,2025-04-26 01:49:41.798243,0 days 00:00:37.764211,2,70,492,441.0,,,2,35,0.005738170400181666,0.004863851609551825,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2327_best_state.pt,"{'learning_rate': 0.004863851609551825, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2328,0.14179378747940063,2025-04-26 01:49:14.433466,2025-04-26 01:49:32.755518,0 days 00:00:18.322052,1,57,136,465.0,,,2,66,0.00040634874502803314,0.009130835454206886,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2328_best_state.pt,"{'learning_rate': 0.009130835454206886, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2329,0.12830761075019836,2025-04-26 01:49:19.282737,2025-04-26 01:49:41.395908,0 days 00:00:22.113171,1,59,412,454.0,,,2,72,0.06955558941160075,0.006836018501600572,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2329_best_state.pt,"{'learning_rate': 0.006836018501600572, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2330,0.1654709428548813,2025-04-26 01:49:33.035316,2025-04-26 01:50:15.534514,0 days 00:00:42.499198,1,49,327,505.0,186.0,,3,42,0.0457649642359641,0.0008036749350247754,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2330_best_state.pt,"{'learning_rate': 0.0008036749350247754, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2331,0.13814109563827515,2025-04-26 01:49:41.730938,2025-04-26 01:49:57.316438,0 days 00:00:15.585500,1,32,357,,,,1,69,0.06321526708714927,0.00446521791364902,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2331_best_state.pt,"{'learning_rate': 0.00446521791364902, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2332,0.2026882767677307,2025-04-26 01:49:42.231945,2025-04-26 01:49:57.662062,0 days 00:00:15.430117,1,40,234,511.0,,,2,94,0.05518210288992799,0.003058626651780511,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2332_best_state.pt,"{'learning_rate': 0.003058626651780511, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2333,0.12392118573188782,2025-04-26 01:49:57.606371,2025-04-26 01:50:19.767578,0 days 00:00:22.161207,1,35,77,470.0,,,2,98,0.0002923071842916916,0.002549613844653812,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2333_best_state.pt,"{'learning_rate': 0.002549613844653812, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2334,0.16734372079372406,2025-04-26 01:49:58.117804,2025-04-26 01:50:42.895109,0 days 00:00:44.777305,1,75,487,433.0,277.0,,3,128,0.012477186211072525,0.0002896270619792555,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2334_best_state.pt,"{'learning_rate': 0.0002896270619792555, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2335,0.888617753982544,2025-04-26 01:50:15.873648,2025-04-26 01:50:21.027159,0 days 00:00:05.153511,2,37,270,413.0,,,2,70,0.061377933823492596,0.0026544154064238037,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2335_best_state.pt,"{'learning_rate': 0.0026544154064238037, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2336,0.8897554874420166,2025-04-26 01:50:20.073872,2025-04-26 01:50:25.113565,0 days 00:00:05.039693,2,119,211,456.0,,,2,116,0.22259899514376166,0.0013976130876865516,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2336_best_state.pt,"{'learning_rate': 0.0013976130876865516, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2337,0.25822097063064575,2025-04-26 01:50:21.342742,2025-04-26 01:51:02.900934,0 days 00:00:41.558192,2,42,230,463.0,263.0,,3,108,0.05267468540254081,0.008046717303755866,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2337_best_state.pt,"{'learning_rate': 0.008046717303755866, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2338,0.1137065514922142,2025-04-26 01:50:25.417872,2025-04-26 01:50:55.551439,0 days 00:00:30.133567,1,35,290,426.0,,,2,97,0.02467184919470383,0.0074166359509973325,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2338_best_state.pt,"{'learning_rate': 0.0074166359509973325, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2339,0.8968696594238281,2025-04-26 01:50:43.229943,2025-04-26 01:50:47.413693,0 days 00:00:04.183750,1,71,459,511.0,,,2,52,0.1943933246473624,0.0001112892891570825,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2339_best_state.pt,"{'learning_rate': 0.0001112892891570825, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2340,0.8971171975135803,2025-04-26 01:50:47.734587,2025-04-26 01:50:53.622853,0 days 00:00:05.888266,2,33,247,484.0,225.0,,3,118,0.12219878371859712,0.0001472534322494935,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2340_best_state.pt,"{'learning_rate': 0.0001472534322494935, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2341,0.1339111328125,2025-04-26 01:50:53.908153,2025-04-26 01:51:12.142933,0 days 00:00:18.234780,1,56,356,,,,1,95,0.025398183191515215,0.0020278698678519056,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2341_best_state.pt,"{'learning_rate': 0.0020278698678519056, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2342,0.09666130691766739,2025-04-26 01:50:55.838107,2025-04-26 01:51:32.361984,0 days 00:00:36.523877,1,48,243,462.0,,,2,85,0.08714294061542424,0.009702643693489154,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2342_best_state.pt,"{'learning_rate': 0.009702643693489154, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2343,0.8887025117874146,2025-04-26 01:51:03.230629,2025-04-26 01:51:09.435529,0 days 00:00:06.204900,2,36,352,441.0,,,2,67,0.03821099067339668,0.005787906628746907,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2343_best_state.pt,"{'learning_rate': 0.005787906628746907, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2344,0.11919498443603516,2025-04-26 01:51:09.763736,2025-04-26 01:51:36.456072,0 days 00:00:26.692336,1,33,128,,,,1,114,0.011847259735261694,0.008220588444428719,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2344_best_state.pt,"{'learning_rate': 0.008220588444428719, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2345,0.15787281095981598,2025-04-26 01:51:12.542588,2025-04-26 01:51:49.843676,0 days 00:00:37.301088,1,46,270,420.0,,,2,84,0.06771843007564486,0.0008196221621702731,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2345_best_state.pt,"{'learning_rate': 0.0008196221621702731, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2346,0.09529062360525131,2025-04-26 01:51:32.682062,2025-04-26 01:51:57.585254,0 days 00:00:24.903192,1,32,326,464.0,,,2,87,0.04046031226060174,0.008140655755878773,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2346_best_state.pt,"{'learning_rate': 0.008140655755878773, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2347,0.17634885013103485,2025-04-26 01:51:36.763581,2025-04-26 01:52:02.339377,0 days 00:00:25.575796,2,69,225,478.0,,,2,96,0.014121399297094396,0.00903907432145855,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2347_best_state.pt,"{'learning_rate': 0.00903907432145855, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2348,0.13537995517253876,2025-04-26 01:51:50.163762,2025-04-26 01:52:08.819702,0 days 00:00:18.655940,1,34,312,406.0,,,2,81,0.09797810460880575,0.0029857281875982754,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2348_best_state.pt,"{'learning_rate': 0.0029857281875982754, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2349,0.15358024835586548,2025-04-26 01:51:57.898408,2025-04-26 01:52:35.559686,0 days 00:00:37.661278,1,49,141,511.0,,,2,97,0.04196345759628793,0.0024003296327273055,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2349_best_state.pt,"{'learning_rate': 0.0024003296327273055, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2350,0.0990108922123909,2025-04-26 01:52:02.619601,2025-04-26 01:52:37.105439,0 days 00:00:34.485838,1,40,508,388.0,,,2,74,0.005979164946652421,0.008794948595680951,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2350_best_state.pt,"{'learning_rate': 0.008794948595680951, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2351,0.8894303441047668,2025-04-26 01:52:09.121900,2025-04-26 01:52:14.970892,0 days 00:00:05.848992,1,45,251,465.0,270.0,,3,91,0.06102645253509377,0.009412766163367354,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2351_best_state.pt,"{'learning_rate': 0.009412766163367354, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2352,0.7467256784439087,2025-04-26 01:52:15.267914,2025-04-26 01:52:21.953455,0 days 00:00:06.685541,1,58,301,411.0,,,2,74,0.005531347487755277,0.0066004343887570175,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2352_best_state.pt,"{'learning_rate': 0.0066004343887570175, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2353,0.19641010463237762,2025-04-26 01:52:22.414038,2025-04-26 01:52:42.986115,0 days 00:00:20.572077,2,125,117,507.0,,,2,68,0.002466072472274039,0.0026760428601631677,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2353_best_state.pt,"{'learning_rate': 0.0026760428601631677, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2354,0.10889936983585358,2025-04-26 01:52:35.872049,2025-04-26 01:53:08.971521,0 days 00:00:33.099472,1,47,196,,,,1,103,0.012520352193602115,0.007986134789501853,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2354_best_state.pt,"{'learning_rate': 0.007986134789501853, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2355,0.10905381292104721,2025-04-26 01:52:37.454578,2025-04-26 01:53:16.545673,0 days 00:00:39.091095,1,50,190,390.0,,,2,105,0.0646586847206152,0.0048242297912801275,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2355_best_state.pt,"{'learning_rate': 0.0048242297912801275, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2356,0.1866278201341629,2025-04-26 01:52:43.398665,2025-04-26 01:53:26.264247,0 days 00:00:42.865582,1,49,229,510.0,,,2,84,0.005091151649261051,0.008471704757692357,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2356_best_state.pt,"{'learning_rate': 0.008471704757692357, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2357,0.8884357213973999,2025-04-26 01:53:09.452791,2025-04-26 01:53:13.747872,0 days 00:00:04.295081,1,38,183,469.0,,,2,73,0.10212584845155318,0.006148857252509962,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2357_best_state.pt,"{'learning_rate': 0.006148857252509962, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2358,0.1560351848602295,2025-04-26 01:53:14.025835,2025-04-26 01:53:32.627488,0 days 00:00:18.601653,1,40,265,416.0,,,2,43,0.008921955482258697,0.004861022149551377,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2358_best_state.pt,"{'learning_rate': 0.004861022149551377, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2359,0.19193291664123535,2025-04-26 01:53:16.847476,2025-04-26 01:53:42.433653,0 days 00:00:25.586177,1,69,212,466.0,181.0,,3,126,0.01664826004505221,0.0004944401796061843,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2359_best_state.pt,"{'learning_rate': 0.0004944401796061843, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2360,0.8941605091094971,2025-04-26 01:53:26.575021,2025-04-26 01:53:32.998245,0 days 00:00:06.423224,4,61,309,469.0,232.0,112.0,4,109,0.24862931611689298,0.0015756727291711366,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2360_best_state.pt,"{'learning_rate': 0.0015756727291711366, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2361,0.09740248322486877,2025-04-26 01:53:32.942262,2025-04-26 01:53:55.396785,0 days 00:00:22.454523,1,43,238,418.0,,,2,109,0.048637276902807336,0.0036053460364935718,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2361_best_state.pt,"{'learning_rate': 0.0036053460364935718, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2362,0.10284918546676636,2025-04-26 01:53:33.456179,2025-04-26 01:54:14.095615,0 days 00:00:40.639436,2,51,321,479.0,279.0,,3,74,0.012060870010731752,0.0094534730295383,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2362_best_state.pt,"{'learning_rate': 0.0094534730295383, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2363,0.8999293446540833,2025-04-26 01:53:42.762646,2025-04-26 01:53:49.226660,0 days 00:00:06.464014,4,120,324,431.0,225.0,,3,126,0.030947881687469037,0.00011627008015247656,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2363_best_state.pt,"{'learning_rate': 0.00011627008015247656, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2364,0.8881335854530334,2025-04-26 01:53:49.544584,2025-04-26 01:53:54.023598,0 days 00:00:04.479014,2,54,181,,,,1,74,0.11941332814720895,0.002665396801311641,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2364_best_state.pt,"{'learning_rate': 0.002665396801311641, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2365,0.8889657258987427,2025-04-26 01:53:54.305406,2025-04-26 01:53:59.679535,0 days 00:00:05.374129,2,52,159,378.0,,,2,79,0.04804598451464929,0.0028184689867369896,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2365_best_state.pt,"{'learning_rate': 0.0028184689867369896, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2366,0.888560950756073,2025-04-26 01:53:55.735234,2025-04-26 01:54:01.224868,0 days 00:00:05.489634,1,50,301,511.0,,,2,79,0.07759457727983153,0.006432700678683572,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2366_best_state.pt,"{'learning_rate': 0.006432700678683572, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2367,0.8889814019203186,2025-04-26 01:53:59.985626,2025-04-26 01:54:06.535936,0 days 00:00:06.550310,1,44,335,435.0,,,2,75,0.03678296521638817,0.005886398684820342,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2367_best_state.pt,"{'learning_rate': 0.005886398684820342, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2368,0.147372305393219,2025-04-26 01:54:01.566379,2025-04-26 01:54:17.258406,0 days 00:00:15.692027,1,55,337,472.0,262.0,64.0,4,125,0.038048319674573755,0.004556748167393205,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2368_best_state.pt,"{'learning_rate': 0.004556748167393205, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2369,0.5130417943000793,2025-04-26 01:54:06.836079,2025-04-26 01:54:14.654072,0 days 00:00:07.817993,1,103,74,391.0,181.0,,3,104,0.015911221162397515,0.0041809642735557056,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2369_best_state.pt,"{'learning_rate': 0.0041809642735557056, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2370,0.13277025520801544,2025-04-26 01:54:14.368743,2025-04-26 01:54:51.378548,0 days 00:00:37.009805,1,55,165,484.0,,,2,87,0.015727978351202314,0.006433143029202533,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2370_best_state.pt,"{'learning_rate': 0.006433143029202533, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2371,0.893987238407135,2025-04-26 01:54:15.057725,2025-04-26 01:54:20.246096,0 days 00:00:05.188371,2,93,474,423.0,275.0,64.0,4,106,0.05365790046749998,0.001062814830631973,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2371_best_state.pt,"{'learning_rate': 0.001062814830631973, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2372,0.15916414558887482,2025-04-26 01:54:17.569430,2025-04-26 01:54:38.436619,0 days 00:00:20.867189,1,118,173,510.0,224.0,,3,92,0.01539363201124842,0.0020678500925942023,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2372_best_state.pt,"{'learning_rate': 0.0020678500925942023, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2373,0.8998205661773682,2025-04-26 01:54:20.595733,2025-04-26 01:54:27.070380,0 days 00:00:06.474647,4,44,452,376.0,275.0,158.0,4,116,0.24156109482567198,0.00036821180982035055,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2373_best_state.pt,"{'learning_rate': 0.00036821180982035055, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2374,0.8978918194770813,2025-04-26 01:54:27.368316,2025-04-26 01:54:34.616233,0 days 00:00:07.247917,4,38,118,467.0,287.0,153.0,4,39,0.1175300685355055,0.00014635136103700178,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_2374_best_state.pt,"{'learning_rate': 0.00014635136103700178, 'lr_reduce': 0.6}",TPESampler,COMPLETE
