number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,params_kernel,system_attrs_auto:sampler,state
550,0.1568553444713052,2025-04-24 22:09:52.815920,2025-04-24 22:09:56.397320,0 days 00:00:03.581400,11.390978599077199,0.015409145005527604,0.002118731541826133,linear,TPESampler,COMPLETE
551,1.263153280945344,2025-04-24 22:09:56.573228,2025-04-24 22:09:57.128931,0 days 00:00:00.555703,0.014901339124939956,0.00233519425996415,0.004141734193976149,sigmoid,TPESampler,COMPLETE
552,0.25559161049502777,2025-04-24 22:09:57.087574,2025-04-24 22:09:59.640827,0 days 00:00:02.553253,97.81300612356422,0.2305904925013012,0.0011662556771476953,linear,TPESampler,COMPLETE
553,0.3598504887422255,2025-04-24 22:09:57.353480,2025-04-24 22:09:57.859407,0 days 00:00:00.505927,1.5880092275581605,0.3475565337630469,0.007691565394637542,linear,TPESampler,COMPLETE
554,0.1642870940799878,2025-04-24 22:09:58.027118,2025-04-24 22:10:00.271200,0 days 00:00:02.244082,17.353942024020572,0.05931108450887301,0.06716879408141563,linear,TPESampler,COMPLETE
555,0.14886056774814188,2025-04-24 22:09:59.816265,2025-04-24 22:10:14.499943,0 days 00:00:14.683678,97.20277400364003,0.03267737954210412,0.00941956309269437,linear,TPESampler,COMPLETE
556,22.40493833178309,2025-04-24 22:10:00.496435,2025-04-24 22:10:01.011407,0 days 00:00:00.514972,0.9983868678341833,0.08764141956851783,0.37350313517831935,sigmoid,TPESampler,COMPLETE
557,0.14977975073633845,2025-04-24 22:10:01.180586,2025-04-24 22:10:20.227072,0 days 00:00:19.046486,84.71816981554868,0.024072784557492368,0.044584779612700985,linear,TPESampler,COMPLETE
558,1.167779011880983,2025-04-24 22:10:14.752281,2025-04-24 22:10:15.275549,0 days 00:00:00.523268,0.027673036523272257,0.007844174009314673,0.0921470070161735,rbf,TPESampler,COMPLETE
559,0.15200890214637577,2025-04-24 22:10:15.452004,2025-04-24 22:10:18.867627,0 days 00:00:03.415623,12.613773349836473,0.025560789699620556,0.08624342858951785,linear,TPESampler,COMPLETE
560,0.15562930448232906,2025-04-24 22:10:19.043483,2025-04-24 22:10:51.504706,0 days 00:00:32.461223,85.68636321474982,0.0029226950715471683,0.0023958699185820703,linear,TPESampler,COMPLETE
561,1.875704790530291,2025-04-24 22:10:20.448255,2025-04-24 22:19:07.891749,0 days 00:08:47.443494,90.30935895317292,0.04928676513633419,0.18684362978356284,poly,TPESampler,COMPLETE
562,0.39008905458619697,2025-04-24 22:10:51.671037,2025-04-24 22:10:52.145819,0 days 00:00:00.474782,0.04165890963066112,0.3174883726041872,0.0006133128926842867,linear,TPESampler,COMPLETE
563,0.1497246390362653,2025-04-24 22:10:52.318875,2025-04-24 22:11:23.781085,0 days 00:00:31.462210,95.98000425010123,0.024007417529544176,0.05941401569157843,linear,TPESampler,COMPLETE
564,0.15421975481102076,2025-04-24 22:11:23.953426,2025-04-24 22:11:34.992996,0 days 00:00:11.039570,29.48186026070076,0.008724132891529303,0.13448999148066804,linear,TPESampler,COMPLETE
565,0.16329744884219602,2025-04-24 22:11:35.204966,2025-04-24 22:11:43.639003,0 days 00:00:08.434037,67.6021900679499,0.062453614289531834,0.09516926705911323,linear,TPESampler,COMPLETE
566,0.16838955918622006,2025-04-24 22:11:43.817394,2025-04-24 22:11:45.246675,0 days 00:00:01.429281,15.438863106972331,0.08709270939546718,0.002302929583634764,linear,TPESampler,COMPLETE
567,0.1631794710103663,2025-04-24 22:11:45.484538,2025-04-24 22:11:49.740447,0 days 00:00:04.255909,22.59784673207543,0.060601072090562993,0.19831421449928782,linear,TPESampler,COMPLETE
568,0.15436496334685212,2025-04-24 22:11:49.913844,2025-04-24 22:12:34.745259,0 days 00:00:44.831415,97.87337411565412,0.012122679405733697,0.23289496593906922,linear,TPESampler,COMPLETE
569,0.5789461004229838,2025-04-24 22:12:34.928674,2025-04-24 22:12:50.242628,0 days 00:00:15.313954,79.34821407975782,0.008615418730254532,0.031830322074755384,poly,TPESampler,COMPLETE
570,0.15975523435662892,2025-04-24 22:12:50.426039,2025-04-24 22:12:54.473653,0 days 00:00:04.047614,19.551186456455344,0.05247631289801411,0.07693808515772477,linear,TPESampler,COMPLETE
571,0.14834837501486,2025-04-24 22:12:54.721891,2025-04-24 22:13:09.550504,0 days 00:00:14.828613,64.54499132883505,0.030801022582788617,0.002077100014149719,linear,TPESampler,COMPLETE
572,0.15139173621383784,2025-04-24 22:13:09.730420,2025-04-24 22:13:15.255292,0 days 00:00:05.524872,16.824116031578356,0.020133470562464253,0.0009534245484948921,linear,TPESampler,COMPLETE
573,0.1501130766600386,2025-04-24 22:13:15.435871,2025-04-24 22:13:32.895051,0 days 00:00:17.459180,61.86199770944096,0.023651386764882806,0.0017115447145103033,linear,TPESampler,COMPLETE
574,0.14818019567617605,2025-04-24 22:13:33.074709,2025-04-24 22:13:47.453442,0 days 00:00:14.378733,75.91957259332122,0.03132750056063091,0.001682230721327357,linear,TPESampler,COMPLETE
575,0.16350338080285287,2025-04-24 22:13:47.631666,2025-04-24 22:13:49.793612,0 days 00:00:02.161946,26.352647991084655,0.08137742842629116,0.0008426238130725863,linear,TPESampler,COMPLETE
576,0.15605317467896115,2025-04-24 22:13:49.963573,2025-04-24 22:14:05.793697,0 days 00:00:15.830124,60.38565414120916,0.04666278586566036,0.0008843602302686692,linear,TPESampler,COMPLETE
577,0.7801846495780377,2025-04-24 22:14:05.977334,2025-04-24 22:14:06.515939,0 days 00:00:00.538605,74.06012291320394,0.06706854799701811,0.0010898858579644014,poly,TPESampler,COMPLETE
578,0.15398947617180417,2025-04-24 22:14:06.741348,2025-04-24 22:14:27.315919,0 days 00:00:20.574571,53.17752495444461,0.010879099998124775,0.0006258274689795339,linear,TPESampler,COMPLETE
579,0.1502725692094023,2025-04-24 22:14:27.505810,2025-04-24 22:14:46.156191,0 days 00:00:18.650381,97.00247058971517,0.03773169657167224,0.0006909504377943457,linear,TPESampler,COMPLETE
580,0.14937838240340495,2025-04-24 22:14:46.327140,2025-04-24 22:14:55.829388,0 days 00:00:09.502248,59.456217154088236,0.03620337906139011,0.0022781552411334943,linear,TPESampler,COMPLETE
581,0.15466687371831242,2025-04-24 22:14:55.997633,2025-04-24 22:15:00.826400,0 days 00:00:04.828767,20.11030093198736,0.04493758821654662,0.0023022184182455276,linear,TPESampler,COMPLETE
582,0.16062637484471176,2025-04-24 22:15:01.007541,2025-04-24 22:15:02.310979,0 days 00:00:01.303438,7.072050337894811,0.05110830812710048,0.00019480436201131846,linear,TPESampler,COMPLETE
583,0.47490054063665293,2025-04-24 22:15:02.495068,2025-04-24 22:15:03.040900,0 days 00:00:00.545832,69.79711049451491,0.036124600579074975,0.055828908643987644,rbf,TPESampler,COMPLETE
584,0.14996883435205585,2025-04-24 22:15:03.212408,2025-04-24 22:15:27.992169,0 days 00:00:24.779761,88.42917125412038,0.021452042940613102,0.0013929488545161152,linear,TPESampler,COMPLETE
585,0.15404007827080954,2025-04-24 22:15:28.157484,2025-04-24 22:15:38.900792,0 days 00:00:10.743308,27.135171350759634,0.00881834861706476,0.0020576719258570816,linear,TPESampler,COMPLETE
586,0.1487564789403333,2025-04-24 22:15:39.076541,2025-04-24 22:15:50.688855,0 days 00:00:11.612314,82.20091387288436,0.032683844090007165,0.0035868572363485945,linear,TPESampler,COMPLETE
587,0.14960749001235077,2025-04-24 22:15:50.861332,2025-04-24 22:16:02.877468,0 days 00:00:12.016136,84.6248777401736,0.03685026088717038,0.0019687360963303127,linear,TPESampler,COMPLETE
588,0.15388697836011903,2025-04-24 22:16:03.055961,2025-04-24 22:16:08.131573,0 days 00:00:05.075612,18.705311787552517,0.016830145180517873,0.0022598561070383185,linear,TPESampler,COMPLETE
589,0.15356852674507335,2025-04-24 22:16:08.303357,2025-04-24 22:16:23.493468,0 days 00:00:15.190111,97.80972149475032,0.04389597186951648,0.0025183763547239717,linear,TPESampler,COMPLETE
590,0.15195316637919695,2025-04-24 22:16:23.668418,2025-04-24 22:16:41.111374,0 days 00:00:17.442956,99.98011716555823,0.04071074554182942,0.0036167326852671565,linear,TPESampler,COMPLETE
591,0.8593457331089025,2025-04-24 22:16:41.293211,2025-04-24 22:16:41.805234,0 days 00:00:00.512023,79.08526119831073,0.011156859965376919,0.0005511418940261233,poly,TPESampler,COMPLETE
592,0.1500864666434532,2025-04-24 22:16:42.002600,2025-04-24 22:16:47.140718,0 days 00:00:05.138118,20.58176783806505,0.029171852405873607,0.003085013398496595,linear,TPESampler,COMPLETE
593,0.15432494027534985,2025-04-24 22:16:47.314828,2025-04-24 22:17:21.488851,0 days 00:00:34.174023,77.1874714276265,0.011354427859203523,0.0014265359821117331,linear,TPESampler,COMPLETE
594,0.4165284149105964,2025-04-24 22:17:21.674318,2025-04-24 22:17:22.420344,0 days 00:00:00.746026,41.62091930533756,0.40797814660322884,0.12316780272058468,poly,TPESampler,COMPLETE
595,0.15011133087189973,2025-04-24 22:17:22.603948,2025-04-24 22:17:26.045866,0 days 00:00:03.441918,14.531429258305979,0.035588253864517035,0.0007560986011971596,linear,TPESampler,COMPLETE
596,0.15868745042891427,2025-04-24 22:17:26.219015,2025-04-24 22:17:30.493001,0 days 00:00:04.273986,29.94676361516918,0.0689881153737917,0.003818228224717258,linear,TPESampler,COMPLETE
597,0.15572753375706339,2025-04-24 22:17:30.664580,2025-04-24 22:17:35.146970,0 days 00:00:04.482390,15.56489776384502,0.04612987429115176,0.002520775816558757,linear,TPESampler,COMPLETE
598,0.14972552237258208,2025-04-24 22:17:35.336037,2025-04-24 22:17:51.633488,0 days 00:00:16.297451,78.84466605331473,0.024652525119161512,0.003209007691126046,linear,TPESampler,COMPLETE
599,0.15470736897134318,2025-04-24 22:17:52.119418,2025-04-24 22:18:12.518496,0 days 00:00:20.399078,49.03285721444734,0.010224844622055442,0.006112818348906457,linear,TPESampler,COMPLETE
600,0.15002619032558406,2025-04-24 22:18:12.700826,2025-04-24 22:18:29.546390,0 days 00:00:16.845564,77.92832437906759,0.022790222931463433,0.001870638810212259,linear,TPESampler,COMPLETE
601,0.26631366811204676,2025-04-24 22:18:29.832539,2025-04-24 22:18:30.440177,0 days 00:00:00.607638,77.411525998745,0.07065901228636316,0.004590385922991171,rbf,TPESampler,COMPLETE
602,0.18262873459771223,2025-04-24 22:18:30.617110,2025-04-24 22:18:32.047795,0 days 00:00:01.430685,47.62751553058761,0.11973322964411144,0.0014462453788381853,linear,TPESampler,COMPLETE
603,0.17548924465668106,2025-04-24 22:18:32.224347,2025-04-24 22:18:35.805948,0 days 00:00:03.581601,98.63746255473717,0.11639248454292095,0.5914432552165356,linear,TPESampler,COMPLETE
604,0.15096776940943873,2025-04-24 22:18:35.979290,2025-04-24 22:19:05.432369,0 days 00:00:29.453079,99.37951875406253,0.01819253622315693,0.0013119981456692935,linear,TPESampler,COMPLETE
605,0.15874989800012895,2025-04-24 22:19:05.710943,2025-04-24 22:19:22.592224,0 days 00:00:16.881281,99.39614719182569,0.06810148154213282,0.006338662439988291,linear,TPESampler,COMPLETE
606,0.150219806789702,2025-04-24 22:19:08.070036,2025-04-24 22:19:18.155209,0 days 00:00:10.085173,72.89104654201252,0.03711338831367318,0.19658995133382434,linear,TPESampler,COMPLETE
607,0.163159358591718,2025-04-24 22:19:18.334531,2025-04-24 22:19:24.916386,0 days 00:00:06.581855,97.89585581786676,0.08238021322467069,0.004969063660346011,linear,TPESampler,COMPLETE
608,0.15501847374590416,2025-04-24 22:19:22.763199,2025-04-24 22:20:00.661336,0 days 00:00:37.898137,84.51590634510706,0.009374727789761766,0.006047433862762628,linear,TPESampler,COMPLETE
609,0.16276461872818507,2025-04-24 22:19:25.088565,2025-04-24 22:19:30.617287,0 days 00:00:05.528722,98.59473975615197,0.08191687876946428,0.1392546207516369,linear,TPESampler,COMPLETE
610,0.16348287383276716,2025-04-24 22:19:30.800548,2025-04-24 22:19:44.467066,0 days 00:00:13.666518,90.70738789046135,0.06439132623848962,0.0010018414940562493,linear,TPESampler,COMPLETE
611,0.156626008245564,2025-04-24 22:19:44.642775,2025-04-24 22:19:47.629843,0 days 00:00:02.987068,6.14466653903644,0.006672242934867241,0.00038642222234727935,linear,TPESampler,COMPLETE
612,0.15049388077687115,2025-04-24 22:19:47.805342,2025-04-24 22:19:55.679170,0 days 00:00:07.873828,26.097049632877177,0.02348575840828311,0.006241402589646803,linear,TPESampler,COMPLETE
613,0.15002582147628027,2025-04-24 22:19:55.845884,2025-04-24 22:20:16.310998,0 days 00:00:20.465114,96.98967247631357,0.022928290876628295,0.17402188021736825,linear,TPESampler,COMPLETE
614,0.14954662463443522,2025-04-24 22:20:00.843028,2025-04-24 22:20:15.072892,0 days 00:00:14.229864,89.4093406767969,0.03598599567094716,0.0002416237634814775,linear,TPESampler,COMPLETE
615,1286.2499240126342,2025-04-24 22:20:15.352593,2025-04-24 22:20:15.874151,0 days 00:00:00.521558,57.21165210018604,0.03402578966786725,0.32733774181896336,sigmoid,TPESampler,COMPLETE
616,0.15851920467615413,2025-04-24 22:20:16.047338,2025-04-24 22:20:18.065227,0 days 00:00:02.017889,8.088570057515762,0.04885556897677441,0.00176209235224307,linear,TPESampler,COMPLETE
617,0.6572810812975336,2025-04-24 22:20:16.497328,2025-04-24 22:20:17.098104,0 days 00:00:00.600776,25.171387623636054,0.0068862222252321185,0.18247926167619724,rbf,TPESampler,COMPLETE
618,0.15356433348978082,2025-04-24 22:20:17.273380,2025-04-24 22:20:57.037759,0 days 00:00:39.764379,98.12000254535357,0.009055638957060476,0.011088500728826094,linear,TPESampler,COMPLETE
619,0.14888007080266868,2025-04-24 22:20:18.247509,2025-04-24 22:20:31.677449,0 days 00:00:13.429940,88.12502851168456,0.032187466441082294,0.07739362650175856,linear,TPESampler,COMPLETE
620,0.41851381976198276,2025-04-24 22:20:31.848466,2025-04-24 22:20:32.499585,0 days 00:00:00.651119,31.59160621702063,0.07321238635384279,0.0005492811403259458,sigmoid,TPESampler,COMPLETE
621,0.14982393795053928,2025-04-24 22:20:32.673793,2025-04-24 22:20:54.041793,0 days 00:00:21.368000,87.52771860580694,0.021657723391603025,0.28212262018363954,linear,TPESampler,COMPLETE
622,0.1521621642454706,2025-04-24 22:20:54.235970,2025-04-24 22:21:16.416596,0 days 00:00:22.180626,98.51036116537722,0.041747499439236405,0.006274704728311655,linear,TPESampler,COMPLETE
623,0.1540667252305392,2025-04-24 22:20:57.224082,2025-04-24 22:21:02.345533,0 days 00:00:05.121451,15.357629808508682,0.017199891020099434,0.0008249139565676059,linear,TPESampler,COMPLETE
624,0.15526917372636032,2025-04-24 22:21:02.533403,2025-04-24 22:21:08.065733,0 days 00:00:05.532330,12.374616178841963,0.010986688148630436,0.27802004259782664,linear,TPESampler,COMPLETE
625,0.15148054281355786,2025-04-24 22:21:08.242814,2025-04-24 22:21:10.768158,0 days 00:00:02.525344,10.529404109487855,0.021329478182266774,0.0037909692991132155,linear,TPESampler,COMPLETE
626,0.1485468051647135,2025-04-24 22:21:10.955216,2025-04-24 22:21:23.402748,0 days 00:00:12.447532,78.11776257027682,0.034346196778475294,0.002903884902802886,linear,TPESampler,COMPLETE
627,0.1542508381643223,2025-04-24 22:21:16.614148,2025-04-24 22:21:53.995730,0 days 00:00:37.381582,99.66215877198492,0.012249186019065167,0.003544298109493377,linear,TPESampler,COMPLETE
628,1.3426739255571425,2025-04-24 22:21:23.710308,2025-04-24 22:21:24.492943,0 days 00:00:00.782635,0.002975485342421906,0.007908894090004913,0.025228887695319634,sigmoid,TPESampler,COMPLETE
629,0.23252994043077524,2025-04-24 22:21:24.713621,2025-04-24 22:21:25.284015,0 days 00:00:00.570394,45.65543264725401,0.006681271358665084,0.0009571097784319928,rbf,TPESampler,COMPLETE
630,0.16234789944316108,2025-04-24 22:21:25.464140,2025-04-24 22:21:38.248638,0 days 00:00:12.784498,88.58274899690399,0.0570969748415055,0.11905141951959669,linear,TPESampler,COMPLETE
631,0.41633889997154694,2025-04-24 22:21:38.429321,2025-04-24 22:21:38.999032,0 days 00:00:00.569711,74.89271224037299,0.20737306023628488,0.0103365144637792,poly,TPESampler,COMPLETE
632,0.15227520092267283,2025-04-24 22:21:39.169316,2025-04-24 22:21:56.657629,0 days 00:00:17.488313,88.55269410236727,0.04183311400033485,0.0008571286275096779,linear,TPESampler,COMPLETE
633,0.15626219302955532,2025-04-24 22:21:54.174338,2025-04-24 22:21:58.311513,0 days 00:00:04.137175,12.267077606850433,0.04686003133143999,0.006028864823694553,linear,TPESampler,COMPLETE
634,0.4223967475284505,2025-04-24 22:21:56.847308,2025-04-24 22:21:57.580195,0 days 00:00:00.732887,0.005091859578035494,0.002116743053488755,0.27919624963238054,poly,TPESampler,COMPLETE
635,0.15589399105820909,2025-04-24 22:21:57.766499,2025-04-24 22:22:01.175754,0 days 00:00:03.409255,8.751401825086589,0.011001079530186359,0.13254676098924606,linear,TPESampler,COMPLETE
636,0.1507604101378871,2025-04-24 22:21:58.488138,2025-04-24 22:22:00.214187,0 days 00:00:01.726049,8.69091483395762,0.03437098366834785,0.21451132776597942,linear,TPESampler,COMPLETE
637,0.16419439074929787,2025-04-24 22:22:00.386924,2025-04-24 22:22:03.878458,0 days 00:00:03.491534,20.506062077615542,0.06167390818440682,0.0008282723826829156,linear,TPESampler,COMPLETE
638,0.15012698418604267,2025-04-24 22:22:01.351363,2025-04-24 22:22:07.700447,0 days 00:00:06.349084,23.097739581891254,0.02292229923595449,0.028187062243889432,linear,TPESampler,COMPLETE
639,0.15292609449217076,2025-04-24 22:22:04.069596,2025-04-24 22:22:29.545146,0 days 00:00:25.475550,87.20557358243026,0.0155845458047621,0.038692796963454346,linear,TPESampler,COMPLETE
640,0.17483017622104446,2025-04-24 22:22:07.904009,2025-04-24 22:22:13.681369,0 days 00:00:05.777360,81.6478421355318,0.10856545876638612,0.02845352525665861,linear,TPESampler,COMPLETE
641,0.15401845945129514,2025-04-24 22:22:13.959469,2025-04-24 22:22:47.801970,0 days 00:00:33.842501,99.21217278044848,0.007078260954673235,0.1464772180861762,linear,TPESampler,COMPLETE
642,0.1608944290276458,2025-04-24 22:22:30.174612,2025-04-24 22:22:40.089952,0 days 00:00:09.915340,95.27233950225754,0.05417559435172004,0.47467546712561826,linear,TPESampler,COMPLETE
643,0.16121649997770365,2025-04-24 22:22:40.315663,2025-04-24 22:22:54.836617,0 days 00:00:14.520954,98.2407167284572,0.05645427394201736,0.033283321581594486,linear,TPESampler,COMPLETE
644,0.1601345161851052,2025-04-24 22:22:48.020301,2025-04-24 22:22:57.953776,0 days 00:00:09.933475,81.90001452226987,0.0759657839582214,0.001649775896648188,linear,TPESampler,COMPLETE
645,0.14967798385875933,2025-04-24 22:22:55.079491,2025-04-24 22:23:17.197131,0 days 00:00:22.117640,94.35021105194052,0.024763525038400167,0.0953702910421559,linear,TPESampler,COMPLETE
646,0.14994712356575265,2025-04-24 22:22:58.144429,2025-04-24 22:23:21.100787,0 days 00:00:22.956358,99.0686827319868,0.03757726990881807,0.00408728753184638,linear,TPESampler,COMPLETE
647,0.15269087665111816,2025-04-24 22:23:17.376556,2025-04-24 22:23:21.185724,0 days 00:00:03.809168,23.31254329692902,0.04065431558708673,0.01158883545743783,linear,TPESampler,COMPLETE
648,0.8366686103092918,2025-04-24 22:23:21.246627,2025-04-24 22:23:22.049102,0 days 00:00:00.802475,15.136307342370142,0.011184847715943564,0.0012686554784474716,sigmoid,TPESampler,COMPLETE
649,0.15010699917202647,2025-04-24 22:23:21.429382,2025-04-24 22:23:44.688158,0 days 00:00:23.258776,85.35768184029706,0.02122958048657435,0.0015192611382591845,linear,TPESampler,COMPLETE
650,0.15940366739472564,2025-04-24 22:23:22.257016,2025-04-24 22:23:26.333012,0 days 00:00:04.075996,21.617567275387216,0.05151624255914485,0.20142846019093513,linear,TPESampler,COMPLETE
651,0.15202231108974218,2025-04-24 22:23:26.517733,2025-04-24 22:23:44.117760,0 days 00:00:17.600027,90.82740256208315,0.04074624171974632,0.17325306615974728,linear,TPESampler,COMPLETE
652,0.1520648351712951,2025-04-24 22:23:44.350758,2025-04-24 22:23:47.658390,0 days 00:00:03.307632,11.64289687794893,0.02533671498932525,0.00236276140918494,linear,TPESampler,COMPLETE
653,0.38576922133194874,2025-04-24 22:23:44.926342,2025-04-24 22:23:45.552946,0 days 00:00:00.626604,0.015729720867022623,0.025536017221649554,0.00012622711166031147,linear,TPESampler,COMPLETE
654,0.33348663063486284,2025-04-24 22:23:45.775123,2025-04-24 22:23:46.394695,0 days 00:00:00.619572,7.383923298403133,0.019192283846851815,0.017211646079091633,rbf,TPESampler,COMPLETE
655,0.14799485940729193,2025-04-24 22:23:46.617357,2025-04-24 22:24:00.071562,0 days 00:00:13.454205,95.25224448302637,0.03355385591654876,0.0022040794742536523,linear,TPESampler,COMPLETE
656,0.15238230818360854,2025-04-24 22:23:47.870810,2025-04-24 22:23:51.494634,0 days 00:00:03.623824,11.978118416086467,0.020059471525668723,0.0006856735648990124,linear,TPESampler,COMPLETE
657,0.15403674723709787,2025-04-24 22:23:51.655425,2025-04-24 22:24:10.105513,0 days 00:00:18.450088,99.62333047388852,0.04413794574378256,0.024766817856050633,linear,TPESampler,COMPLETE
658,0.1483832344569613,2025-04-24 22:24:00.246276,2025-04-24 22:24:12.376227,0 days 00:00:12.129951,48.82266165769206,0.030707692017637036,0.0003567624241449887,linear,TPESampler,COMPLETE
659,0.19751428756366646,2025-04-24 22:24:10.280752,2025-04-24 22:24:12.375125,0 days 00:00:02.094373,96.87521546732816,0.1355551265506615,0.0013225905932047924,linear,TPESampler,COMPLETE
660,0.15262010830402598,2025-04-24 22:24:12.500430,2025-04-24 22:24:15.790587,0 days 00:00:03.290157,8.42086895740609,0.03784751444019647,0.00013019442634447335,linear,TPESampler,COMPLETE
661,0.16048457446107006,2025-04-24 22:24:12.549064,2025-04-24 22:24:16.280499,0 days 00:00:03.731435,71.82350643251566,0.07881346785301822,0.00015503176234774147,linear,TPESampler,COMPLETE
662,0.15460759221981618,2025-04-24 22:24:15.970128,2025-04-24 22:24:20.347280,0 days 00:00:04.377152,10.25697543364329,0.008442473647952387,0.0001915519389637516,linear,TPESampler,COMPLETE
663,0.6413829859344858,2025-04-24 22:24:16.566077,2025-04-24 22:24:17.116834,0 days 00:00:00.550757,21.270561297158704,0.11239790689389602,0.15361422434684494,rbf,TPESampler,COMPLETE
664,0.1521852729058158,2025-04-24 22:24:17.299624,2025-04-24 22:24:24.772116,0 days 00:00:07.472492,29.879818286776974,0.041172266770106644,0.0005803544963358205,linear,TPESampler,COMPLETE
665,0.1482662528320706,2025-04-24 22:24:20.522679,2025-04-24 22:24:36.645578,0 days 00:00:16.122899,88.3768544430733,0.032752131453435536,0.0007607034856133791,linear,TPESampler,COMPLETE
666,0.15458261363688933,2025-04-24 22:24:24.982872,2025-04-24 22:25:00.474771,0 days 00:00:35.491899,91.6715844708325,0.01192997647229061,0.00016860322311626952,linear,TPESampler,COMPLETE
667,1.3308496138466601,2025-04-24 22:24:36.826315,2025-04-24 22:24:37.533662,0 days 00:00:00.707347,42.61636774487073,0.03938305904842849,0.00027424027932464943,poly,TPESampler,COMPLETE
668,0.17816098998614727,2025-04-24 22:24:37.726331,2025-04-24 22:24:39.086978,0 days 00:00:01.360647,21.78961954100194,0.10174948328954443,0.002169744215174317,linear,TPESampler,COMPLETE
669,0.1488186845439689,2025-04-24 22:24:39.276438,2025-04-24 22:24:48.088731,0 days 00:00:08.812293,53.53786148891238,0.029761146694279386,0.00016413903385879215,linear,TPESampler,COMPLETE
670,0.2675543271838438,2025-04-24 22:24:48.259075,2025-04-24 22:24:49.021747,0 days 00:00:00.762672,49.214573356325154,0.0395042581038424,0.0004426935078323721,rbf,TPESampler,COMPLETE
671,0.15131385113432297,2025-04-24 22:24:49.205250,2025-04-24 22:24:52.043115,0 days 00:00:02.837865,12.393192703192454,0.020687381006121625,0.0004507904490168975,linear,TPESampler,COMPLETE
672,0.15053374852898774,2025-04-24 22:24:52.241538,2025-04-24 22:25:15.567839,0 days 00:00:23.326301,78.35340613492949,0.019359285375538347,0.000493201170026413,linear,TPESampler,COMPLETE
673,0.16379944082369424,2025-04-24 22:25:00.882972,2025-04-24 22:25:12.690880,0 days 00:00:11.807908,91.1305707238824,0.05915859626181202,0.000669243787568652,linear,TPESampler,COMPLETE
674,0.15512168054819273,2025-04-24 22:25:12.911751,2025-04-24 22:25:20.496647,0 days 00:00:07.584896,19.20412030030029,0.01039259952700118,0.0006209411599996169,linear,TPESampler,COMPLETE
675,0.17765937122563633,2025-04-24 22:25:15.760284,2025-04-24 22:25:16.947911,0 days 00:00:01.187627,11.075846897322554,0.09635343503790549,0.0004368333657382544,linear,TPESampler,COMPLETE
676,0.15053527893043372,2025-04-24 22:25:17.131209,2025-04-24 22:25:25.242794,0 days 00:00:08.111585,23.358664477775022,0.02090602646152803,0.0009284296242422112,linear,TPESampler,COMPLETE
677,0.1531666627864582,2025-04-24 22:25:20.694030,2025-04-24 22:25:50.383723,0 days 00:00:29.689693,92.97349711135539,0.014094480031037457,0.00039568902583665965,linear,TPESampler,COMPLETE
678,0.16290010440188468,2025-04-24 22:25:25.426630,2025-04-24 22:25:28.665980,0 days 00:00:03.239350,25.331001310817772,0.05934898879352127,0.0003553190927093269,linear,TPESampler,COMPLETE
679,0.15334665817121007,2025-04-24 22:25:28.858268,2025-04-24 22:25:52.771970,0 days 00:00:23.913702,82.42625387684335,0.017104922435958705,0.0007382103784242614,linear,TPESampler,COMPLETE
680,0.1566179790862898,2025-04-24 22:25:50.577720,2025-04-24 22:26:03.052780,0 days 00:00:12.475060,94.38564612090323,0.07241067801910087,0.0003004963385683827,linear,TPESampler,COMPLETE
681,0.14955637251546938,2025-04-24 22:25:52.948573,2025-04-24 22:25:57.351285,0 days 00:00:04.402712,25.115800817338734,0.032959115053710936,0.0015204725323528596,linear,TPESampler,COMPLETE
682,0.14943104969083137,2025-04-24 22:25:57.538772,2025-04-24 22:26:00.903089,0 days 00:00:03.364317,18.444252673369135,0.03188191993961379,0.0005961830850632955,linear,TPESampler,COMPLETE
683,0.1536773727370021,2025-04-24 22:26:01.071679,2025-04-24 22:26:16.282827,0 days 00:00:15.211148,83.83556420525717,0.04371971970613574,0.00026916532143765484,linear,TPESampler,COMPLETE
684,0.15025638175942813,2025-04-24 22:26:03.241820,2025-04-24 22:26:16.804961,0 days 00:00:13.563141,81.95043320727473,0.03778117002287471,0.0004913883365693635,linear,TPESampler,COMPLETE
685,0.15408220554195498,2025-04-24 22:26:16.462200,2025-04-24 22:26:53.985935,0 days 00:00:37.523735,83.2246608023032,0.004966203306336606,0.9055715975761732,linear,TPESampler,COMPLETE
686,0.15451715718122594,2025-04-24 22:26:17.003025,2025-04-24 22:26:49.137719,0 days 00:00:32.134694,75.31594805234998,0.012664359985904651,0.0010232044451666128,linear,TPESampler,COMPLETE
687,0.3136081395111699,2025-04-24 22:26:49.314862,2025-04-24 22:26:49.966895,0 days 00:00:00.652033,11.907620395397458,0.2994940390238264,0.07191048724863697,linear,TPESampler,COMPLETE
688,0.8890667480408544,2025-04-24 22:26:50.148296,2025-04-24 22:26:50.633167,0 days 00:00:00.484871,0.0038917970303240877,0.38106519031735675,0.01248274812995731,poly,TPESampler,COMPLETE
689,0.14957029922577464,2025-04-24 22:26:50.808210,2025-04-24 22:27:21.977694,0 days 00:00:31.169484,92.81992264504738,0.022795956381148782,0.0009626474260572093,linear,TPESampler,COMPLETE
690,0.16073233829125913,2025-04-24 22:26:54.163434,2025-04-24 22:27:02.510365,0 days 00:00:08.346931,66.43493901120407,0.055990785261153586,0.0008484912291466353,linear,TPESampler,COMPLETE
