number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_subsample,system_attrs_auto:sampler,state
130,0.27562017891994833,2025-04-24 22:03:18.383291,2025-04-24 22:03:20.925176,0 days 00:00:02.541885,0.06742117275632875,9,sqrt,3,10,1036,0.970568364759061,TPESampler,COMPLETE
131,0.24859960553179758,2025-04-24 22:03:18.457593,2025-04-24 22:03:21.472726,0 days 00:00:03.015133,0.08901091503666843,9,sqrt,1,9,1289,0.9259916627185454,TPESampler,COMPLETE
132,0.2378036323724313,2025-04-24 22:03:21.091999,2025-04-24 22:03:23.951571,0 days 00:00:02.859572,0.08727264884210703,11,sqrt,1,18,1100,0.8121706965175386,TPESampler,COMPLETE
133,0.24589844143269074,2025-04-24 22:03:21.141253,2025-04-24 22:03:24.393509,0 days 00:00:03.252256,0.05036545414565857,10,sqrt,1,10,1157,0.8835605958776608,TPESampler,COMPLETE
134,0.3316937510912444,2025-04-24 22:03:21.693219,2025-04-24 22:03:23.744028,0 days 00:00:02.050809,0.06494192088116851,9,log2,4,20,791,0.8464124081755696,TPESampler,COMPLETE
135,0.2515935253690332,2025-04-24 22:03:23.916720,2025-04-24 22:03:26.289684,0 days 00:00:02.372964,0.08669136782392056,11,sqrt,1,16,1146,0.7391717592625631,TPESampler,COMPLETE
136,0.27345618976423547,2025-04-24 22:03:24.156126,2025-04-24 22:03:29.976000,0 days 00:00:05.819874,0.09056525813694594,10,,1,13,1076,0.6479885521916665,TPESampler,COMPLETE
137,0.27481582320016973,2025-04-24 22:03:24.576653,2025-04-24 22:03:27.270694,0 days 00:00:02.694041,0.0744924671112375,8,sqrt,3,4,1470,0.6281925939419765,TPESampler,COMPLETE
138,0.2421260588402123,2025-04-24 22:03:26.467720,2025-04-24 22:03:28.767726,0 days 00:00:02.300006,0.04742268489791698,11,sqrt,1,17,1119,0.8312029707172628,TPESampler,COMPLETE
139,0.2999086514185057,2025-04-24 22:03:27.459841,2025-04-24 22:03:29.968538,0 days 00:00:02.508697,0.09171469435971222,10,log2,3,18,1495,0.8115642797470971,TPESampler,COMPLETE
140,0.2508409496636777,2025-04-24 22:03:28.951027,2025-04-24 22:03:31.793998,0 days 00:00:02.842971,0.04608708129321554,10,sqrt,1,17,1298,0.8367351637161665,TPESampler,COMPLETE
141,0.2627957234993481,2025-04-24 22:03:30.093454,2025-04-24 22:03:33.286809,0 days 00:00:03.193355,0.0664613107650372,10,sqrt,2,9,1387,0.9096910823610451,TPESampler,COMPLETE
142,0.2341881303487038,2025-04-24 22:03:30.137930,2025-04-24 22:03:32.991781,0 days 00:00:02.853851,0.08664783446935985,10,sqrt,1,17,1124,0.8136692645136657,TPESampler,COMPLETE
143,0.620878110512186,2025-04-24 22:03:31.973496,2025-04-24 22:03:32.922526,0 days 00:00:00.949030,0.027537475607938792,3,sqrt,10,7,175,0.7252412159337603,TPESampler,COMPLETE
144,0.30688189089235224,2025-04-24 22:03:33.075945,2025-04-24 22:03:35.800045,0 days 00:00:02.724100,0.09304752173975345,11,sqrt,5,13,1374,0.7764891326144838,TPESampler,COMPLETE
145,0.27001968737494514,2025-04-24 22:03:33.150112,2025-04-24 22:03:35.573382,0 days 00:00:02.423270,0.09178834734441835,10,sqrt,2,20,1064,0.760501746653709,TPESampler,COMPLETE
146,0.3422904740983957,2025-04-24 22:03:33.485123,2025-04-24 22:03:36.056285,0 days 00:00:02.571162,0.019648458496888024,7,,3,19,410,0.8568027212160779,TPESampler,COMPLETE
147,0.2429443742991093,2025-04-24 22:03:35.750225,2025-04-24 22:03:38.554409,0 days 00:00:02.804184,0.08775680418699487,10,sqrt,1,9,1159,0.8422063093557823,TPESampler,COMPLETE
148,0.4416178878873813,2025-04-24 22:03:35.992557,2025-04-24 22:03:39.135976,0 days 00:00:03.143419,0.02372906642144367,12,sqrt,10,7,1443,0.6451121461746961,TPESampler,COMPLETE
149,0.4428235189613891,2025-04-24 22:03:36.326635,2025-04-24 22:03:37.778729,0 days 00:00:01.452094,0.011584167207252357,10,sqrt,5,20,411,0.6613629173011766,TPESampler,COMPLETE
150,0.4546321072724272,2025-04-24 22:03:37.969992,2025-04-24 22:03:39.948805,0 days 00:00:01.978813,0.06759596504021534,3,log2,9,19,1126,0.9376772921451011,TPESampler,COMPLETE
151,0.3593265438382709,2025-04-24 22:03:38.741523,2025-04-24 22:03:40.435236,0 days 00:00:01.693713,0.0513949385474508,4,,5,14,329,0.7988665700700945,TPESampler,COMPLETE
152,0.2803796743848914,2025-04-24 22:03:39.324787,2025-04-24 22:03:45.907601,0 days 00:00:06.582814,0.025887323142911842,10,,1,16,1132,0.723312101627642,TPESampler,COMPLETE
153,0.23538101560065264,2025-04-24 22:03:40.132830,2025-04-24 22:03:42.557238,0 days 00:00:02.424408,0.07607583573065789,11,sqrt,1,14,1261,0.8954901353895544,TPESampler,COMPLETE
154,0.26155351453342673,2025-04-24 22:03:40.596495,2025-04-24 22:03:43.167558,0 days 00:00:02.571063,0.05198505359459818,12,sqrt,2,12,1362,0.6778519273808775,TPESampler,COMPLETE
155,0.24023198386281647,2025-04-24 22:03:42.736338,2025-04-24 22:03:45.090497,0 days 00:00:02.354159,0.08070707314513281,9,sqrt,1,11,1216,0.8303548359977613,TPESampler,COMPLETE
156,0.22691160656252649,2025-04-24 22:03:43.333716,2025-04-24 22:03:45.882945,0 days 00:00:02.549229,0.07492166910646447,10,sqrt,1,14,1335,0.8711994564903088,TPESampler,COMPLETE
157,0.23876189647206067,2025-04-24 22:03:45.266130,2025-04-24 22:03:47.616084,0 days 00:00:02.349954,0.09766127697758446,10,sqrt,1,8,984,0.7975704255014732,TPESampler,COMPLETE
158,0.2744330219318111,2025-04-24 22:03:46.026292,2025-04-24 22:03:48.103935,0 days 00:00:02.077643,0.04296879197509378,9,sqrt,1,19,761,0.8116663259681483,TPESampler,COMPLETE
159,0.2685952373449883,2025-04-24 22:03:46.075432,2025-04-24 22:03:49.437809,0 days 00:00:03.362377,0.05930160439026607,8,sqrt,2,12,1417,0.8336594552408144,TPESampler,COMPLETE
160,0.31912067698957486,2025-04-24 22:03:47.802333,2025-04-24 22:03:49.860205,0 days 00:00:02.057872,0.05040099360056569,11,log2,2,15,933,0.7271412266242282,TPESampler,COMPLETE
161,0.38393615950998433,2025-04-24 22:03:48.267578,2025-04-24 22:03:49.795020,0 days 00:00:01.527442,0.03641036332472841,3,,1,3,308,0.7180247795480869,TPESampler,COMPLETE
162,0.2790715340277489,2025-04-24 22:03:49.617191,2025-04-24 22:03:51.383622,0 days 00:00:01.766431,0.07164698946772569,9,sqrt,2,8,706,0.6771014818388239,TPESampler,COMPLETE
163,0.24169664743035119,2025-04-24 22:03:50.014270,2025-04-24 22:03:53.264882,0 days 00:00:03.250612,0.09001967421041017,10,sqrt,1,14,1383,0.8857641679498561,TPESampler,COMPLETE
164,0.25243301384602285,2025-04-24 22:03:50.065728,2025-04-24 22:03:53.603357,0 days 00:00:03.537629,0.050360424591202525,11,sqrt,1,12,1497,0.9991269123145021,TPESampler,COMPLETE
165,0.2747234695935185,2025-04-24 22:03:51.644749,2025-04-24 22:03:54.241539,0 days 00:00:02.596790,0.0721101321253137,10,log2,1,9,1082,0.7680851742466321,TPESampler,COMPLETE
166,0.2463440953387261,2025-04-24 22:03:53.466867,2025-04-24 22:03:56.265452,0 days 00:00:02.798585,0.08462427990232796,9,sqrt,1,13,1175,0.842019198410201,TPESampler,COMPLETE
167,0.23421750886033452,2025-04-24 22:03:53.788228,2025-04-24 22:03:56.878825,0 days 00:00:03.090597,0.09379767864454706,10,sqrt,1,19,1184,0.8230649385326272,TPESampler,COMPLETE
168,0.23259535701816433,2025-04-24 22:03:54.457482,2025-04-24 22:03:57.859936,0 days 00:00:03.402454,0.0702571235330606,9,sqrt,1,14,1475,0.8641701939067042,TPESampler,COMPLETE
169,0.3603209265803172,2025-04-24 22:03:56.439386,2025-04-24 22:03:57.951999,0 days 00:00:01.512613,0.018015032160424455,9,,1,18,197,0.6014726364133254,TPESampler,COMPLETE
170,0.5034691701989672,2025-04-24 22:03:57.047067,2025-04-24 22:03:58.795939,0 days 00:00:01.748872,0.016194017875151106,3,log2,5,13,1023,0.9960844692105127,TPESampler,COMPLETE
171,0.2569062409992401,2025-04-24 22:03:58.013162,2025-04-24 22:04:01.126230,0 days 00:00:03.113068,0.0838323586069501,12,sqrt,2,20,1320,0.8304760636212098,TPESampler,COMPLETE
172,0.7651396643646066,2025-04-24 22:03:58.090060,2025-04-24 22:03:59.029388,0 days 00:00:00.939328,0.04560524916338412,11,log2,10,18,106,0.8236890916900614,TPESampler,COMPLETE
173,0.26538763922446623,2025-04-24 22:03:58.994960,2025-04-24 22:04:01.831163,0 days 00:00:02.836203,0.05962752668724682,7,sqrt,1,13,1246,0.9461530146791308,TPESampler,COMPLETE
174,0.27559299624667044,2025-04-24 22:03:59.232983,2025-04-24 22:04:01.625832,0 days 00:00:02.392849,0.060341874563220314,10,sqrt,3,6,894,0.8304987432896059,TPESampler,COMPLETE
175,0.27044238204438215,2025-04-24 22:04:01.301944,2025-04-24 22:04:03.226569,0 days 00:00:01.924625,0.08716846790965355,11,sqrt,2,9,891,0.7790494265107112,TPESampler,COMPLETE
176,0.2870698930377097,2025-04-24 22:04:01.865482,2025-04-24 22:04:09.309489,0 days 00:00:07.444007,0.07520124718052804,7,,2,20,1431,0.9105795856835257,TPESampler,COMPLETE
177,0.42577730009489706,2025-04-24 22:04:02.045485,2025-04-24 22:04:04.109829,0 days 00:00:02.064344,0.04068810068169099,3,,10,20,622,0.6802006796751927,TPESampler,COMPLETE
178,0.24203645999810136,2025-04-24 22:04:03.400204,2025-04-24 22:04:05.800871,0 days 00:00:02.400667,0.07198870209965223,8,sqrt,1,18,1282,0.8993993355056098,TPESampler,COMPLETE
179,0.22895587329907155,2025-04-24 22:04:04.294607,2025-04-24 22:04:06.604141,0 days 00:00:02.309534,0.09354947362675428,10,sqrt,1,17,1214,0.8485699185859628,TPESampler,COMPLETE
180,0.23898727181740603,2025-04-24 22:04:06.098429,2025-04-24 22:04:08.364701,0 days 00:00:02.266272,0.07844288592578716,9,sqrt,1,20,1131,0.7917641541005123,TPESampler,COMPLETE
181,0.24409501117211652,2025-04-24 22:04:06.774678,2025-04-24 22:04:09.066752,0 days 00:00:02.292074,0.07513508319675749,11,sqrt,1,15,1131,0.8384521256275829,TPESampler,COMPLETE
182,0.27065757171783433,2025-04-24 22:04:08.545584,2025-04-24 22:04:11.020116,0 days 00:00:02.474532,0.08747118904791049,9,sqrt,3,18,1121,0.8085851294859848,TPESampler,COMPLETE
183,0.36267288112776347,2025-04-24 22:04:09.245521,2025-04-24 22:04:10.176039,0 days 00:00:00.930518,0.08054814354364316,7,sqrt,5,4,202,0.9681111592136444,TPESampler,COMPLETE
184,0.4535047551011987,2025-04-24 22:04:09.522288,2025-04-24 22:04:11.650430,0 days 00:00:02.128142,0.03723753979546556,4,log2,7,10,956,0.7994704742559706,TPESampler,COMPLETE
185,0.2442870497112251,2025-04-24 22:04:10.377249,2025-04-24 22:04:13.572875,0 days 00:00:03.195626,0.06838584855010706,8,sqrt,1,19,1309,0.7520464782230535,TPESampler,COMPLETE
186,0.25623869255538645,2025-04-24 22:04:11.228007,2025-04-24 22:04:14.321690,0 days 00:00:03.093683,0.06295582089593714,9,sqrt,1,14,1307,0.8925033752854044,TPESampler,COMPLETE
187,0.29210466150024444,2025-04-24 22:04:11.840955,2025-04-24 22:04:14.885820,0 days 00:00:03.044865,0.053135824738752405,8,log2,1,15,1204,0.8496976224287471,TPESampler,COMPLETE
188,0.2508754509338245,2025-04-24 22:04:13.747703,2025-04-24 22:04:16.349636,0 days 00:00:02.601933,0.08878608486864255,9,sqrt,1,17,1213,0.8242301419228336,TPESampler,COMPLETE
189,0.23857269085957689,2025-04-24 22:04:14.499555,2025-04-24 22:04:17.013698,0 days 00:00:02.514143,0.09444858852561379,9,sqrt,1,16,916,0.7373885656841389,TPESampler,COMPLETE
190,0.4218135187314767,2025-04-24 22:04:15.153863,2025-04-24 22:04:16.721775,0 days 00:00:01.567912,0.095251259419554,12,sqrt,9,19,529,0.7282420816573869,TPESampler,COMPLETE
191,0.2506741099091048,2025-04-24 22:04:16.533632,2025-04-24 22:04:19.274422,0 days 00:00:02.740790,0.08324846051421793,11,sqrt,1,17,1102,0.7978384158275867,TPESampler,COMPLETE
192,0.28905054587507234,2025-04-24 22:04:16.924395,2025-04-24 22:04:19.279780,0 days 00:00:02.355385,0.08514885373420156,5,sqrt,2,15,944,0.6863834346064925,TPESampler,COMPLETE
193,0.2455034315922525,2025-04-24 22:04:17.244458,2025-04-24 22:04:20.432088,0 days 00:00:03.187630,0.09591611354439918,10,sqrt,1,11,1449,0.876868592440241,TPESampler,COMPLETE
194,0.4003619411398538,2025-04-24 22:04:19.416080,2025-04-24 22:04:23.924923,0 days 00:00:04.508843,0.014740378933000104,6,,10,6,964,0.8259503770192163,TPESampler,COMPLETE
195,0.33564005943002817,2025-04-24 22:04:19.469597,2025-04-24 22:04:21.322711,0 days 00:00:01.853114,0.022827450252812957,6,sqrt,3,2,756,0.6172821038142708,TPESampler,COMPLETE
196,0.24423448160395658,2025-04-24 22:04:20.677481,2025-04-24 22:04:22.562539,0 days 00:00:01.885058,0.07819318658945353,10,sqrt,1,17,930,0.838516416172022,TPESampler,COMPLETE
197,0.27375520808489157,2025-04-24 22:04:21.523199,2025-04-24 22:04:26.360669,0 days 00:00:04.837470,0.0979338461276309,7,,2,19,982,0.7993598598003431,TPESampler,COMPLETE
198,0.25739755939283354,2025-04-24 22:04:22.726597,2025-04-24 22:04:24.370932,0 days 00:00:01.644335,0.07152935220822328,8,sqrt,1,15,837,0.7534605325005962,TPESampler,COMPLETE
199,0.6234529151511684,2025-04-24 22:04:24.099930,2025-04-24 22:04:25.146854,0 days 00:00:01.046924,0.01891608826348567,3,log2,6,4,510,0.7450883660996567,TPESampler,COMPLETE
200,0.27028956219098205,2025-04-24 22:04:24.547124,2025-04-24 22:04:26.831821,0 days 00:00:02.284697,0.09702778577879818,11,log2,1,16,1196,0.8621286781173336,TPESampler,COMPLETE
201,0.22800556694661725,2025-04-24 22:04:25.317167,2025-04-24 22:04:27.777694,0 days 00:00:02.460527,0.08008331800574672,10,sqrt,1,19,1247,0.8532089325859636,TPESampler,COMPLETE
202,0.3968695616224087,2025-04-24 22:04:26.572454,2025-04-24 22:04:30.834580,0 days 00:00:04.262126,0.014524262705155375,11,,10,10,785,0.6602766335476934,TPESampler,COMPLETE
203,0.23320225689833607,2025-04-24 22:04:27.066723,2025-04-24 22:04:29.422366,0 days 00:00:02.355643,0.07593905543390865,9,sqrt,1,7,1109,0.8218423694834671,TPESampler,COMPLETE
204,0.27717137688543253,2025-04-24 22:04:27.964038,2025-04-24 22:04:30.695322,0 days 00:00:02.731284,0.0711781198275853,8,sqrt,3,16,1489,0.8516034030440555,TPESampler,COMPLETE
205,0.24220320518693841,2025-04-24 22:04:29.594307,2025-04-24 22:04:32.374561,0 days 00:00:02.780254,0.09372092932757387,12,sqrt,1,13,1214,0.6548252680000277,TPESampler,COMPLETE
206,0.26309594919291196,2025-04-24 22:04:30.843320,2025-04-24 22:04:33.185214,0 days 00:00:02.341894,0.050680068911231724,8,sqrt,1,9,920,0.759059585773759,TPESampler,COMPLETE
207,0.3860421424199057,2025-04-24 22:04:31.028298,2025-04-24 22:04:33.228644,0 days 00:00:02.200346,0.01675522327201344,12,log2,4,15,940,0.9458040803203766,TPESampler,COMPLETE
208,0.23550162759956136,2025-04-24 22:04:32.591198,2025-04-24 22:04:34.928498,0 days 00:00:02.337300,0.0954265215569934,11,sqrt,1,20,1114,0.8561833264080758,TPESampler,COMPLETE
209,0.2450227225025737,2025-04-24 22:04:33.355242,2025-04-24 22:04:35.502749,0 days 00:00:02.147507,0.08705092916934729,8,sqrt,1,7,969,0.7995943381896402,TPESampler,COMPLETE
210,0.3025261300805558,2025-04-24 22:04:33.382315,2025-04-24 22:04:41.107244,0 days 00:00:07.724929,0.0834926674714067,11,,1,7,1162,0.7936877776098471,TPESampler,COMPLETE
211,0.2694641176928656,2025-04-24 22:04:35.105710,2025-04-24 22:04:37.412032,0 days 00:00:02.306322,0.08197279391666398,10,sqrt,2,19,1168,0.8599059232647943,TPESampler,COMPLETE
212,0.24127196983221755,2025-04-24 22:04:35.670047,2025-04-24 22:04:37.957204,0 days 00:00:02.287157,0.06955863523215608,10,sqrt,1,20,1123,0.7901008868014309,TPESampler,COMPLETE
213,0.4791946617220315,2025-04-24 22:04:37.578847,2025-04-24 22:04:39.389035,0 days 00:00:01.810188,0.01138632218572834,4,sqrt,10,20,940,0.9037987630721999,TPESampler,COMPLETE
214,0.26931765737536206,2025-04-24 22:04:38.165119,2025-04-24 22:04:40.205181,0 days 00:00:02.040062,0.08630885432047743,11,log2,1,19,1016,0.7086221931083566,TPESampler,COMPLETE
215,0.25717886381972865,2025-04-24 22:04:39.569139,2025-04-24 22:04:42.111343,0 days 00:00:02.542204,0.09126672038499405,12,sqrt,3,16,1199,0.8196606149203363,TPESampler,COMPLETE
216,0.2334981491051892,2025-04-24 22:04:40.393596,2025-04-24 22:04:42.627368,0 days 00:00:02.233772,0.08078326103823578,9,sqrt,1,20,1057,0.8688264416871065,TPESampler,COMPLETE
217,0.3090702539281646,2025-04-24 22:04:41.303641,2025-04-24 22:04:45.557616,0 days 00:00:04.253975,0.04403437240920204,11,,5,4,681,0.7519268369319786,TPESampler,COMPLETE
218,0.26177146189300643,2025-04-24 22:04:42.286383,2025-04-24 22:04:43.608115,0 days 00:00:01.321732,0.0997954209915014,8,sqrt,1,15,522,0.6996587359964034,TPESampler,COMPLETE
219,0.2555252397259801,2025-04-24 22:04:42.837580,2025-04-24 22:04:45.247160,0 days 00:00:02.409580,0.08652391086802433,10,sqrt,2,19,1296,0.8677488975423484,TPESampler,COMPLETE
220,0.2365854572638871,2025-04-24 22:04:43.789114,2025-04-24 22:04:46.827305,0 days 00:00:03.038191,0.09227922222917449,10,sqrt,1,20,1398,0.8802818925371136,TPESampler,COMPLETE
221,0.5378301602432987,2025-04-24 22:04:45.424001,2025-04-24 22:04:46.565743,0 days 00:00:01.141742,0.016524941430351853,6,sqrt,9,12,315,0.8921664302068981,TPESampler,COMPLETE
222,0.2709596028535328,2025-04-24 22:04:45.738409,2025-04-24 22:04:48.413179,0 days 00:00:02.674770,0.07398869495850935,10,sqrt,2,18,986,0.820786273726223,TPESampler,COMPLETE
223,0.2557001297322028,2025-04-24 22:04:46.766060,2025-04-24 22:04:49.911912,0 days 00:00:03.145852,0.08666071728450565,10,sqrt,2,19,1261,0.9151496851767376,TPESampler,COMPLETE
224,0.24132035784495642,2025-04-24 22:04:47.175140,2025-04-24 22:04:50.379953,0 days 00:00:03.204813,0.084754364214942,11,sqrt,1,20,1327,0.9626319475160798,TPESampler,COMPLETE
225,0.25862848605723626,2025-04-24 22:04:48.597946,2025-04-24 22:04:51.113674,0 days 00:00:02.515728,0.07151168084676171,11,sqrt,1,3,987,0.8019134709223023,TPESampler,COMPLETE
226,0.24292785743791587,2025-04-24 22:04:50.093843,2025-04-24 22:04:53.116604,0 days 00:00:03.022761,0.09977880821527105,9,sqrt,2,19,1305,0.8274557117957002,TPESampler,COMPLETE
227,0.2416246304159487,2025-04-24 22:04:50.566382,2025-04-24 22:04:53.427178,0 days 00:00:02.860796,0.09164565102274086,11,sqrt,1,19,1141,0.7987930848358196,TPESampler,COMPLETE
228,0.3650813500072937,2025-04-24 22:04:51.411710,2025-04-24 22:04:54.147769,0 days 00:00:02.736059,0.027903090575204598,4,log2,1,20,1311,0.8232647692904832,TPESampler,COMPLETE
229,0.22418103405816753,2025-04-24 22:04:53.291402,2025-04-24 22:04:56.439388,0 days 00:00:03.147986,0.09031049424066662,10,sqrt,1,19,1397,0.8558172980729006,TPESampler,COMPLETE
230,0.24019631695153018,2025-04-24 22:04:53.645111,2025-04-24 22:04:56.337504,0 days 00:00:02.692393,0.07187442769094075,11,sqrt,1,17,1077,0.904922623173456,TPESampler,COMPLETE
231,0.24687294353681302,2025-04-24 22:04:54.351855,2025-04-24 22:04:57.228284,0 days 00:00:02.876429,0.07272674849324329,10,sqrt,1,13,1230,0.9213415076856266,TPESampler,COMPLETE
232,0.22870552417504653,2025-04-24 22:04:56.501259,2025-04-24 22:04:59.379087,0 days 00:00:02.877828,0.09553851673617199,10,sqrt,1,20,1147,0.8687041924164128,TPESampler,COMPLETE
233,0.2606431921892196,2025-04-24 22:04:56.625960,2025-04-24 22:04:58.844008,0 days 00:00:02.218048,0.0982004410402577,10,sqrt,2,17,776,0.7604353663294248,TPESampler,COMPLETE
234,0.2344420596921553,2025-04-24 22:04:57.407835,2025-04-24 22:05:00.764872,0 days 00:00:03.357037,0.06431479635353066,10,sqrt,1,19,1329,0.8647243788952701,TPESampler,COMPLETE
235,0.24447514871903894,2025-04-24 22:04:59.027324,2025-04-24 22:05:02.210636,0 days 00:00:03.183312,0.08332715608269475,10,sqrt,1,16,1418,0.8517263616151715,TPESampler,COMPLETE
236,0.45501175710697717,2025-04-24 22:04:59.539978,2025-04-24 22:05:01.415414,0 days 00:00:01.875436,0.012923749895617873,10,sqrt,9,4,667,0.8639823382800416,TPESampler,COMPLETE
237,0.5615957127822733,2025-04-24 22:05:00.963337,2025-04-24 22:05:01.968293,0 days 00:00:01.004956,0.011234274262526737,3,,10,11,120,0.6450189544488854,TPESampler,COMPLETE
238,0.2700683126642964,2025-04-24 22:05:01.618235,2025-04-24 22:05:04.427885,0 days 00:00:02.809650,0.05297782938438831,9,sqrt,2,19,1217,0.9254812940460541,TPESampler,COMPLETE
239,0.4637484188113628,2025-04-24 22:05:02.148907,2025-04-24 22:05:03.405317,0 days 00:00:01.256410,0.08274189053966531,4,sqrt,10,14,334,0.7945238062278605,TPESampler,COMPLETE
240,0.26182864274277706,2025-04-24 22:05:02.473597,2025-04-24 22:05:04.549351,0 days 00:00:02.075754,0.06148940335216157,8,sqrt,1,18,765,0.9237567226851019,TPESampler,COMPLETE
241,0.27091572386733404,2025-04-24 22:05:03.586089,2025-04-24 22:05:05.851607,0 days 00:00:02.265518,0.09991437787919753,9,log2,1,20,1092,0.8365298604881711,TPESampler,COMPLETE
242,0.38969295954522715,2025-04-24 22:05:04.598446,2025-04-24 22:05:06.830983,0 days 00:00:02.232537,0.021107330163255184,4,,1,3,413,0.9830740359685555,TPESampler,COMPLETE
243,0.22850442995507503,2025-04-24 22:05:04.724632,2025-04-24 22:05:07.298304,0 days 00:00:02.573672,0.09992853800214994,10,sqrt,1,18,1149,0.8957379539349483,TPESampler,COMPLETE
244,0.25566693798255075,2025-04-24 22:05:06.080592,2025-04-24 22:05:08.379338,0 days 00:00:02.298746,0.09864236715938544,12,sqrt,2,20,996,0.9235118005763326,TPESampler,COMPLETE
245,0.2407798389422733,2025-04-24 22:05:07.005499,2025-04-24 22:05:09.767496,0 days 00:00:02.761997,0.07867625038123911,9,sqrt,1,19,1485,0.8827249278360254,TPESampler,COMPLETE
246,0.2669921997678634,2025-04-24 22:05:07.466912,2025-04-24 22:05:13.638690,0 days 00:00:06.171778,0.0928336249960005,10,,1,18,928,0.8807759720636515,TPESampler,COMPLETE
247,0.24792787890035187,2025-04-24 22:05:08.558763,2025-04-24 22:05:10.559765,0 days 00:00:02.001002,0.0986454847091126,9,sqrt,1,20,987,0.8507357636140739,TPESampler,COMPLETE
248,0.2559560075682038,2025-04-24 22:05:09.933478,2025-04-24 22:05:11.699846,0 days 00:00:01.766368,0.07891090451863776,8,sqrt,1,13,965,0.6298520672952334,TPESampler,COMPLETE
249,0.4227598037752603,2025-04-24 22:05:10.728662,2025-04-24 22:05:12.512040,0 days 00:00:01.783378,0.012956596838989242,3,,2,10,508,0.7143578433753569,TPESampler,COMPLETE
250,0.6146500446809781,2025-04-24 22:05:11.881003,2025-04-24 22:05:13.050340,0 days 00:00:01.169337,0.02380731348262251,6,log2,7,19,280,0.9289295248857771,TPESampler,COMPLETE
251,0.24857257834731344,2025-04-24 22:05:12.679473,2025-04-24 22:05:14.978710,0 days 00:00:02.299237,0.08881693401599193,9,sqrt,1,16,1190,0.8871250964958519,TPESampler,COMPLETE
252,0.3099394959069712,2025-04-24 22:05:13.241952,2025-04-24 22:05:16.857305,0 days 00:00:03.615353,0.03543303735303917,4,,3,14,831,0.9207833254803464,TPESampler,COMPLETE
253,0.4185097552012391,2025-04-24 22:05:13.823755,2025-04-24 22:05:14.884085,0 days 00:00:01.060330,0.03647895509335368,9,log2,1,15,189,0.6721356863916808,TPESampler,COMPLETE
254,0.24974788706146414,2025-04-24 22:05:15.035560,2025-04-24 22:05:18.103090,0 days 00:00:03.067530,0.07857406720545572,12,sqrt,1,19,1374,0.9071349116386666,TPESampler,COMPLETE
255,0.2535882932010659,2025-04-24 22:05:15.168905,2025-04-24 22:05:18.640583,0 days 00:00:03.471678,0.08990663522430196,12,sqrt,1,18,1495,0.8791472039744299,TPESampler,COMPLETE
