number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,params_kernel,system_attrs_auto:sampler,state
91,0.6818387229631826,2025-04-24 23:01:03.131345,2025-04-24 23:06:17.094028,0 days 00:05:13.962683,1.798540077259947,0.13093968220805785,0.10469678524208975,poly,TPESampler,COMPLETE
92,0.2558382536123187,2025-04-24 23:06:17.244747,2025-04-24 23:06:19.228910,0 days 00:00:01.984163,3.0943332632442977,0.12443106433720837,0.030573560711069484,linear,TPESampler,COMPLETE
93,0.2592129251581461,2025-04-24 23:06:19.483875,2025-04-24 23:06:22.195270,0 days 00:00:02.711395,4.132570171892506,0.0674414531275853,0.0013989584268773718,linear,TPESampler,COMPLETE
94,0.2604875940598971,2025-04-24 23:06:22.351620,2025-04-24 23:06:25.231295,0 days 00:00:02.879675,3.395638776809375,0.06633995714141863,0.0001308023006775798,linear,TPESampler,COMPLETE
95,0.264248807870413,2025-04-24 23:06:25.385926,2025-04-24 23:06:27.714250,0 days 00:00:02.328324,2.3754875020967354,0.0369860794752417,0.007957347984660594,linear,TPESampler,COMPLETE
96,0.25761762662509147,2025-04-24 23:06:27.098745,2025-04-24 23:06:28.159994,0 days 00:00:01.061249,1.075592262707548,0.10805009962333605,0.020316918983562023,linear,TPESampler,COMPLETE
97,0.7811044343927794,2025-04-24 23:06:27.863827,2025-04-24 23:06:28.359284,0 days 00:00:00.495457,0.3496142682533452,0.16739409835389593,0.006431321031580261,poly,TPESampler,COMPLETE
98,0.28241222978364017,2025-04-24 23:06:28.328146,2025-04-24 23:06:28.925938,0 days 00:00:00.597792,0.44100840402132246,0.1601496740725356,0.033087390386292145,linear,TPESampler,COMPLETE
99,0.2765520583607595,2025-04-24 23:06:28.507435,2025-04-24 23:06:29.473531,0 days 00:00:00.966096,1.6272907674295258,0.24602603049921468,0.007041137137779152,linear,TPESampler,COMPLETE
100,0.27235206528498285,2025-04-24 23:06:29.077090,2025-04-24 23:06:38.723849,0 days 00:00:09.646759,11.304868032139007,0.03461518188211847,0.0008248047800908915,linear,TPESampler,COMPLETE
