number,value,datetime_start,datetime_complete,duration,params_depth,params_edge_hidden_dim,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_node_hidden_dim,params_rep_dropout,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
1904,0.8861063122749329,2025-04-26 11:09:38.554511,2025-04-26 11:09:44.460268,0 days 00:00:05.905757,1,121,66,309.0,,,2,97,0.020091482340231337,0.00015703337635942577,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1904_best_state.pt,"{'learning_rate': 0.00015703337635942577, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1905,0.09646204113960266,2025-04-26 11:09:43.194859,2025-04-26 11:10:08.173277,0 days 00:00:24.978418,1,53,481,258.0,,,2,77,0.22325235894645992,0.009900082401179228,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1905_best_state.pt,"{'learning_rate': 0.009900082401179228, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1906,0.1955011934041977,2025-04-26 11:09:44.665163,2025-04-26 11:10:23.309981,0 days 00:00:38.644818,2,50,174,243.0,,,2,98,0.01281958066387271,0.0018136878158366927,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1906_best_state.pt,"{'learning_rate': 0.0018136878158366927, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1907,0.3349974751472473,2025-04-26 11:09:50.633729,2025-04-26 11:10:06.749946,0 days 00:00:16.116217,2,124,193,,,,1,46,0.0013938326469545015,0.00823688861773024,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1907_best_state.pt,"{'learning_rate': 0.00823688861773024, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1908,0.4653209149837494,2025-04-26 11:10:06.959582,2025-04-26 11:10:25.124954,0 days 00:00:18.165372,1,65,190,319.0,206.0,140.0,4,84,0.030434805492098347,0.006630249030193771,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1908_best_state.pt,"{'learning_rate': 0.006630249030193771, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1909,0.1867142617702484,2025-04-26 11:10:08.428472,2025-04-26 11:10:35.654198,0 days 00:00:27.225726,1,61,334,278.0,157.0,216.0,4,52,0.03972003613228178,0.0015355829684702618,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1909_best_state.pt,"{'learning_rate': 0.0015355829684702618, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1910,0.3670666515827179,2025-04-26 11:10:23.525907,2025-04-26 11:10:30.716593,0 days 00:00:07.190686,1,77,67,318.0,,,2,116,0.00553703572272775,0.006115587625184998,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1910_best_state.pt,"{'learning_rate': 0.006115587625184998, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1911,0.11878906190395355,2025-04-26 11:10:25.322605,2025-04-26 11:11:04.029681,0 days 00:00:38.707076,1,64,342,282.0,210.0,116.0,4,81,0.058264383033077405,0.00680858262432806,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1911_best_state.pt,"{'learning_rate': 0.00680858262432806, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1912,0.14866237342357635,2025-04-26 11:10:30.951706,2025-04-26 11:11:01.974053,0 days 00:00:31.022347,1,60,511,219.0,,,2,63,0.19344749622193994,0.003605572910494459,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1912_best_state.pt,"{'learning_rate': 0.003605572910494459, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1913,0.12760265171527863,2025-04-26 11:10:35.862877,2025-04-26 11:11:00.147752,0 days 00:00:24.284875,1,59,222,,,,1,110,0.19611995812696797,0.006929565896101056,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1913_best_state.pt,"{'learning_rate': 0.006929565896101056, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1914,0.1696907877922058,2025-04-26 11:11:00.382672,2025-04-26 11:11:15.494452,0 days 00:00:15.111780,2,68,204,,,,1,103,0.20200150188843816,0.00451485378431171,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1914_best_state.pt,"{'learning_rate': 0.00451485378431171, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1915,0.12443792819976807,2025-04-26 11:11:02.217112,2025-04-26 11:11:30.587948,0 days 00:00:28.370836,1,52,470,,,,1,72,0.2288292987150049,0.008178606838487024,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1915_best_state.pt,"{'learning_rate': 0.008178606838487024, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1916,0.3883260488510132,2025-04-26 11:11:04.325568,2025-04-26 11:11:15.179924,0 days 00:00:10.854356,1,57,216,317.0,211.0,,3,96,0.03319576615493282,0.008012117023741378,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1916_best_state.pt,"{'learning_rate': 0.008012117023741378, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1917,0.13440397381782532,2025-04-26 11:11:15.423910,2025-04-26 11:11:39.918052,0 days 00:00:24.494142,1,79,267,240.0,221.0,196.0,4,97,0.01830321632943075,0.004434378618249039,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1917_best_state.pt,"{'learning_rate': 0.004434378618249039, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1918,0.46624839305877686,2025-04-26 11:11:15.711239,2025-04-26 11:11:25.669544,0 days 00:00:09.958305,1,72,336,326.0,142.0,236.0,4,96,0.026149600788535815,0.008072919092874265,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1918_best_state.pt,"{'learning_rate': 0.008072919092874265, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1919,0.12073689699172974,2025-04-26 11:11:26.057579,2025-04-26 11:11:56.056546,0 days 00:00:29.998967,1,83,363,193.0,219.0,114.0,4,72,0.013240284406544421,0.007647124551142979,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1919_best_state.pt,"{'learning_rate': 0.007647124551142979, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1920,0.11996950209140778,2025-04-26 11:11:30.816019,2025-04-26 11:11:51.751752,0 days 00:00:20.935733,1,83,286,130.0,227.0,168.0,4,112,0.0016388506595520769,0.008499138053623533,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1920_best_state.pt,"{'learning_rate': 0.008499138053623533, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1921,0.3959403932094574,2025-04-26 11:11:40.169041,2025-04-26 11:11:58.322398,0 days 00:00:18.153357,1,65,314,263.0,195.0,235.0,4,83,0.00836335314224966,0.008347998304227576,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1921_best_state.pt,"{'learning_rate': 0.008347998304227576, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1922,0.8863545656204224,2025-04-26 11:11:51.986822,2025-04-26 11:11:57.842151,0 days 00:00:05.855329,4,90,86,284.0,,,2,111,0.2449559824655333,0.0007308407324599783,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1922_best_state.pt,"{'learning_rate': 0.0007308407324599783, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1923,0.17583921551704407,2025-04-26 11:11:56.429766,2025-04-26 11:12:20.255740,0 days 00:00:23.825974,2,45,495,329.0,,,2,72,0.1684318918551888,0.002686145213105261,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1923_best_state.pt,"{'learning_rate': 0.002686145213105261, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1924,0.8871577978134155,2025-04-26 11:11:58.060473,2025-04-26 11:12:05.325559,0 days 00:00:07.265086,4,73,412,235.0,,,2,91,0.1800672754190287,0.009203427212355035,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1924_best_state.pt,"{'learning_rate': 0.009203427212355035, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1925,0.17536532878875732,2025-04-26 11:11:58.568691,2025-04-26 11:12:22.059552,0 days 00:00:23.490861,1,38,448,109.0,,,2,65,0.24011195520080664,0.0032631716811630305,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1925_best_state.pt,"{'learning_rate': 0.0032631716811630305, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1926,0.1563834846019745,2025-04-26 11:12:05.560529,2025-04-26 11:12:31.077324,0 days 00:00:25.516795,1,47,185,154.0,167.0,187.0,4,96,0.064763664890198,0.009779082408957784,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1926_best_state.pt,"{'learning_rate': 0.009779082408957784, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1927,0.1459161788225174,2025-04-26 11:12:20.630317,2025-04-26 11:12:47.367426,0 days 00:00:26.737109,1,65,305,293.0,220.0,118.0,4,88,0.051052977479742606,0.0040139497283243186,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1927_best_state.pt,"{'learning_rate': 0.0040139497283243186, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1928,0.8874339461326599,2025-04-26 11:12:22.301196,2025-04-26 11:12:27.895767,0 days 00:00:05.594571,2,34,435,332.0,235.0,,3,120,0.0780272875538179,0.00046577186802245466,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1928_best_state.pt,"{'learning_rate': 0.00046577186802245466, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1929,0.11581401526927948,2025-04-26 11:12:28.123470,2025-04-26 11:12:52.174165,0 days 00:00:24.050695,1,43,508,,,,1,84,0.23615852807081644,0.005827472014331485,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1929_best_state.pt,"{'learning_rate': 0.005827472014331485, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1930,0.21412253379821777,2025-04-26 11:12:31.351342,2025-04-26 11:12:59.096184,0 days 00:00:27.744842,2,71,272,208.0,139.0,,3,100,0.09376926924607426,0.004542384680321731,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1930_best_state.pt,"{'learning_rate': 0.004542384680321731, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1931,0.5294737815856934,2025-04-26 11:12:47.590491,2025-04-26 11:13:01.885635,0 days 00:00:14.295144,2,67,199,246.0,226.0,225.0,4,108,0.04957968847979409,0.009691972281078499,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1931_best_state.pt,"{'learning_rate': 0.009691972281078499, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1932,0.23312529921531677,2025-04-26 11:12:52.424876,2025-04-26 11:13:04.281173,0 days 00:00:11.856297,1,54,176,99.0,,,2,91,0.0648825795738814,0.005823740648091192,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1932_best_state.pt,"{'learning_rate': 0.005823740648091192, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1933,0.08632469177246094,2025-04-26 11:12:59.305752,2025-04-26 11:13:36.709984,0 days 00:00:37.404232,1,48,493,324.0,,,2,54,0.1881971850133886,0.00970483413276699,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1933_best_state.pt,"{'learning_rate': 0.00970483413276699, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1934,0.8874133825302124,2025-04-26 11:13:02.112605,2025-04-26 11:13:08.827783,0 days 00:00:06.715178,4,68,260,187.0,228.0,168.0,4,50,0.17958000695808946,0.0008779320115791894,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1934_best_state.pt,"{'learning_rate': 0.0008779320115791894, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1935,0.2119976282119751,2025-04-26 11:13:04.501937,2025-04-26 11:13:43.574228,0 days 00:00:39.072291,1,113,304,,,,1,124,0.18638290230573692,0.007235028245295919,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1935_best_state.pt,"{'learning_rate': 0.007235028245295919, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1936,0.1256805807352066,2025-04-26 11:13:09.044821,2025-04-26 11:13:47.438411,0 days 00:00:38.393590,2,77,245,273.0,,,2,117,0.1578730609507455,0.007526116255568977,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1936_best_state.pt,"{'learning_rate': 0.007526116255568977, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1937,0.1892988681793213,2025-04-26 11:13:36.972538,2025-04-26 11:14:15.667269,0 days 00:00:38.694731,2,75,272,338.0,185.0,256.0,4,77,0.03510215158288557,0.00941033975512673,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1937_best_state.pt,"{'learning_rate': 0.00941033975512673, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1938,0.1007615327835083,2025-04-26 11:13:43.816112,2025-04-26 11:14:06.221610,0 days 00:00:22.405498,1,35,505,286.0,,,2,83,0.21460263559481454,0.008288310926856444,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1938_best_state.pt,"{'learning_rate': 0.008288310926856444, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1939,0.10443979501724243,2025-04-26 11:13:47.674737,2025-04-26 11:14:19.250700,0 days 00:00:31.575963,1,55,262,234.0,234.0,166.0,4,91,0.06291400458525157,0.008931751420146468,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1939_best_state.pt,"{'learning_rate': 0.008931751420146468, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1940,0.5007205009460449,2025-04-26 11:14:06.619208,2025-04-26 11:14:15.659811,0 days 00:00:09.040603,2,73,312,157.0,175.0,260.0,4,92,0.016831706546949883,0.008186520050320122,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1940_best_state.pt,"{'learning_rate': 0.008186520050320122, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1941,0.1399947702884674,2025-04-26 11:14:15.841250,2025-04-26 11:14:59.123007,0 days 00:00:43.281757,1,102,144,331.0,,,2,121,0.1404096451283422,0.00820609928469214,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1941_best_state.pt,"{'learning_rate': 0.00820609928469214, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1942,0.41227614879608154,2025-04-26 11:14:15.912508,2025-04-26 11:14:33.304317,0 days 00:00:17.391809,1,76,263,96.0,258.0,207.0,4,113,0.08576836905911989,0.007013724169402261,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1942_best_state.pt,"{'learning_rate': 0.007013724169402261, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1943,0.8866077065467834,2025-04-26 11:14:19.493816,2025-04-26 11:14:24.823764,0 days 00:00:05.329948,2,111,74,283.0,239.0,,3,81,0.20317080694054027,0.0002819730521934959,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1943_best_state.pt,"{'learning_rate': 0.0002819730521934959, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1944,0.150181844830513,2025-04-26 11:14:25.074953,2025-04-26 11:14:48.771191,0 days 00:00:23.696238,1,59,78,203.0,,,2,111,0.038599540928382574,0.002761389988797102,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1944_best_state.pt,"{'learning_rate': 0.002761389988797102, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1945,0.1570730209350586,2025-04-26 11:14:33.525657,2025-04-26 11:14:54.692973,0 days 00:00:21.167316,1,84,169,348.0,,,2,99,0.042845326732380624,0.0032803142715286306,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1945_best_state.pt,"{'learning_rate': 0.0032803142715286306, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1946,0.16855153441429138,2025-04-26 11:14:49.003950,2025-04-26 11:15:08.633696,0 days 00:00:19.629746,1,59,146,64.0,99.0,116.0,4,100,0.054624401386423285,0.0031537770553220373,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1946_best_state.pt,"{'learning_rate': 0.0031537770553220373, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1947,0.17935164272785187,2025-04-26 11:14:54.938130,2025-04-26 11:15:29.324069,0 days 00:00:34.385939,3,90,239,142.0,186.0,260.0,4,79,0.23460473962324396,0.0020927099978375217,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1947_best_state.pt,"{'learning_rate': 0.0020927099978375217, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1948,0.14849568903446198,2025-04-26 11:14:59.354667,2025-04-26 11:15:32.158205,0 days 00:00:32.803538,1,127,375,,,,1,104,0.18787566226918612,0.0025185254254772127,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1948_best_state.pt,"{'learning_rate': 0.0025185254254772127, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1949,0.37019410729408264,2025-04-26 11:15:08.851265,2025-04-26 11:15:25.354258,0 days 00:00:16.502993,1,69,392,269.0,,,2,92,0.19179609941910591,0.008639472851926552,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1949_best_state.pt,"{'learning_rate': 0.008639472851926552, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1950,0.18828843533992767,2025-04-26 11:15:25.599153,2025-04-26 11:15:45.398511,0 days 00:00:19.799358,1,55,220,341.0,241.0,194.0,4,66,0.04105398931105093,0.00554245266573932,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1950_best_state.pt,"{'learning_rate': 0.00554245266573932, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1951,0.1622978299856186,2025-04-26 11:15:29.543474,2025-04-26 11:15:49.103709,0 days 00:00:19.560235,2,50,466,,,,1,93,0.15046786674117138,0.0041251825315935355,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1951_best_state.pt,"{'learning_rate': 0.0041251825315935355, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1952,0.5217272639274597,2025-04-26 11:15:32.379557,2025-04-26 11:15:40.788929,0 days 00:00:08.409372,2,73,186,294.0,,,2,109,0.0073930637613465276,0.00692746618089365,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1952_best_state.pt,"{'learning_rate': 0.00692746618089365, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1953,0.1518208086490631,2025-04-26 11:15:41.014518,2025-04-26 11:16:12.210582,0 days 00:00:31.196064,1,52,448,244.0,,,2,72,0.13406681639571125,0.003393091481392806,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1953_best_state.pt,"{'learning_rate': 0.003393091481392806, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1954,0.1721399873495102,2025-04-26 11:15:45.623981,2025-04-26 11:16:05.177586,0 days 00:00:19.553605,2,69,354,343.0,258.0,107.0,4,63,0.005411448002065479,0.004178429492269578,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1954_best_state.pt,"{'learning_rate': 0.004178429492269578, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1955,0.13475172221660614,2025-04-26 11:15:49.320995,2025-04-26 11:16:11.390561,0 days 00:00:22.069566,1,34,238,138.0,161.0,164.0,4,80,0.056177760919538626,0.005686012353713929,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1955_best_state.pt,"{'learning_rate': 0.005686012353713929, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1956,0.09016769379377365,2025-04-26 11:16:05.419593,2025-04-26 11:16:40.569594,0 days 00:00:35.150001,1,50,320,510.0,249.0,,3,86,0.010759204260279646,0.005038884265630292,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1956_best_state.pt,"{'learning_rate': 0.005038884265630292, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1957,0.8867528438568115,2025-04-26 11:16:11.609243,2025-04-26 11:16:16.621676,0 days 00:00:05.012433,2,101,287,,,,1,93,0.2483272747751957,0.00013303348360252967,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1957_best_state.pt,"{'learning_rate': 0.00013303348360252967, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1958,0.10010451078414917,2025-04-26 11:16:12.459696,2025-04-26 11:16:42.633494,0 days 00:00:30.173798,1,37,494,309.0,,,2,61,0.2257651072010656,0.008527043518085838,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1958_best_state.pt,"{'learning_rate': 0.008527043518085838, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1959,0.09911665320396423,2025-04-26 11:16:16.858741,2025-04-26 11:16:38.280944,0 days 00:00:21.422203,1,52,285,226.0,,,2,96,0.16000808456794544,0.008991852390931166,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1959_best_state.pt,"{'learning_rate': 0.008991852390931166, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1960,0.08404508978128433,2025-04-26 11:16:38.502464,2025-04-26 11:17:14.474929,0 days 00:00:35.972465,1,95,184,,,,1,104,0.16777510565510922,0.005061678253747097,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1960_best_state.pt,"{'learning_rate': 0.005061678253747097, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1961,0.1517861932516098,2025-04-26 11:16:40.798003,2025-04-26 11:17:03.812250,0 days 00:00:23.014247,1,52,465,358.0,,,2,79,0.1773852790675859,0.0027956633275708527,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1961_best_state.pt,"{'learning_rate': 0.0027956633275708527, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1962,0.17066042125225067,2025-04-26 11:16:42.857428,2025-04-26 11:17:20.448049,0 days 00:00:37.590621,1,77,96,259.0,,,2,57,0.007857199738177023,0.0019251584722832437,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1962_best_state.pt,"{'learning_rate': 0.0019251584722832437, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1963,0.3382360339164734,2025-04-26 11:17:04.222715,2025-04-26 11:17:16.851314,0 days 00:00:12.628599,2,48,210,192.0,211.0,,3,84,0.004313081248697381,0.0036909888272682375,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1963_best_state.pt,"{'learning_rate': 0.0036909888272682375, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1964,0.07666468620300293,2025-04-26 11:17:14.714189,2025-04-26 11:17:51.152082,0 days 00:00:36.437893,1,52,360,411.0,,,2,82,0.14512326325399127,0.006611470437554948,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1964_best_state.pt,"{'learning_rate': 0.006611470437554948, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1965,0.10134384781122208,2025-04-26 11:17:17.106392,2025-04-26 11:17:50.133454,0 days 00:00:33.027062,1,35,359,,,,1,78,0.17772872331787187,0.00914128982630642,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1965_best_state.pt,"{'learning_rate': 0.00914128982630642, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1966,0.10216542333364487,2025-04-26 11:17:20.661007,2025-04-26 11:17:58.023050,0 days 00:00:37.362043,2,47,498,309.0,,,2,63,0.22539386921686774,0.006848174507124808,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1966_best_state.pt,"{'learning_rate': 0.006848174507124808, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1967,0.11436998099088669,2025-04-26 11:17:50.767211,2025-04-26 11:18:29.862491,0 days 00:00:39.095280,1,60,327,437.0,,,2,100,0.13858118750834486,0.00810334666234037,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1967_best_state.pt,"{'learning_rate': 0.00810334666234037, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1968,0.11641137301921844,2025-04-26 11:17:51.438092,2025-04-26 11:18:23.928634,0 days 00:00:32.490542,1,111,168,430.0,,,2,97,0.1635197352752597,0.0035205657027779537,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1968_best_state.pt,"{'learning_rate': 0.0035205657027779537, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1969,0.1515689343214035,2025-04-26 11:17:58.310215,2025-04-26 11:18:32.651849,0 days 00:00:34.341634,2,63,306,440.0,,,2,75,0.13494678175608427,0.008198027047426358,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1969_best_state.pt,"{'learning_rate': 0.008198027047426358, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1970,0.12996432185173035,2025-04-26 11:18:24.182001,2025-04-26 11:18:52.932784,0 days 00:00:28.750783,1,50,364,449.0,,,2,82,0.16970174908030183,0.002997924405578789,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1970_best_state.pt,"{'learning_rate': 0.002997924405578789, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1971,0.13806316256523132,2025-04-26 11:18:30.073766,2025-04-26 11:18:47.326713,0 days 00:00:17.252947,1,70,261,425.0,,,2,92,0.23270364090323323,0.006109365278197381,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1971_best_state.pt,"{'learning_rate': 0.006109365278197381, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1972,0.17181825637817383,2025-04-26 11:18:32.910390,2025-04-26 11:19:04.462904,0 days 00:00:31.552514,1,83,142,468.0,,,2,63,0.09512179682240524,0.0017398138816606796,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1972_best_state.pt,"{'learning_rate': 0.0017398138816606796, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1973,0.3451824188232422,2025-04-26 11:18:47.573361,2025-04-26 11:18:56.529905,0 days 00:00:08.956544,1,56,435,418.0,,,2,88,0.15023994554671843,0.009810028294247602,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1973_best_state.pt,"{'learning_rate': 0.009810028294247602, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1974,0.40188851952552795,2025-04-26 11:18:53.188523,2025-04-26 11:19:04.386661,0 days 00:00:11.198138,1,59,343,473.0,,,2,79,0.13442731298788752,0.00863527703053581,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1974_best_state.pt,"{'learning_rate': 0.00863527703053581, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1975,0.13854779303073883,2025-04-26 11:18:56.782002,2025-04-26 11:19:21.150031,0 days 00:00:24.368029,1,71,314,428.0,155.0,,3,70,0.15169941775316897,0.002765726523583963,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1975_best_state.pt,"{'learning_rate': 0.002765726523583963, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1976,0.8869657516479492,2025-04-26 11:19:04.588463,2025-04-26 11:19:10.517262,0 days 00:00:05.928799,4,61,349,,,,1,109,0.15399426903566432,0.0013691273380670957,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1976_best_state.pt,"{'learning_rate': 0.0013691273380670957, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1977,0.22321408987045288,2025-04-26 11:19:04.655223,2025-04-26 11:19:15.542210,0 days 00:00:10.886987,1,42,318,409.0,,,2,69,0.14561879135040354,0.00937406955504792,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1977_best_state.pt,"{'learning_rate': 0.00937406955504792, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1978,0.8866569995880127,2025-04-26 11:19:10.741920,2025-04-26 11:19:15.349042,0 days 00:00:04.607122,2,34,96,428.0,,,2,125,0.03161131536105062,0.0017906533320297781,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1978_best_state.pt,"{'learning_rate': 0.0017906533320297781, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1979,0.2676237225532532,2025-04-26 11:19:15.566112,2025-04-26 11:19:29.014461,0 days 00:00:13.448349,1,60,293,411.0,,,2,91,0.17564439672466187,0.006498947576642714,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1979_best_state.pt,"{'learning_rate': 0.006498947576642714, 'lr_reduce': 0.6}",TPESampler,COMPLETE
