number,value,datetime_start,datetime_complete,duration,params_L1_dropout,params_L1_hidden_dim,params_L1_layers_atom,params_L1_layers_mol,params_L1_out_dim,params_L2_dropout,params_L2_hidden_dim,params_L2_layers_atom,params_L2_layers_mol,params_L2_out_dim,params_L3_dropout,params_L3_hidden_dim,params_L3_layers_atom,params_L3_layers_mol,params_L3_out_dim,params_final_dropout,params_mlp_dim_0,params_mlp_dim_1,params_mlp_dim_2,params_n_mlp_layers,params_num_heads,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
1746,0.04629339650273323,2025-04-25 13:32:54.768577,2025-04-25 13:33:48.380088,0 days 00:00:53.611511,0.10449213696733964,96,3,2,112,0.12053861918245554,80,3,3,80,0.2880000890544125,48,3,3,96,0.049478243273671334,32,96.0,,2,1,0.002656563323625329,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1746_best_state.pt,"{'learning_rate': 0.002656563323625329, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1747,0.05507699400186539,2025-04-25 13:33:41.871175,2025-04-25 13:34:42.106292,0 days 00:01:00.235117,0.29086275866276745,192,3,2,64,0.13433077143349384,160,3,3,128,0.10940221588156031,128,3,2,128,0.2445722405566155,120,136.0,240.0,3,1,0.0013268406949323254,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1747_best_state.pt,"{'learning_rate': 0.0013268406949323254, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1748,0.049744877964258194,2025-04-25 13:33:48.634846,2025-04-25 13:36:08.137570,0 days 00:02:19.502724,0.22605663274058097,80,3,4,48,0.045636490030987,64,1,2,96,0.2281156598880532,48,3,4,96,0.27093139837358654,80,368.0,440.0,3,2,0.008545710222183575,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1748_best_state.pt,"{'learning_rate': 0.008545710222183575, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1749,0.059464823454618454,2025-04-25 13:34:42.417297,2025-04-25 13:36:23.480943,0 days 00:01:41.063646,0.0861027267410758,80,2,1,80,0.08843855050427782,256,3,3,96,0.16161007761008264,48,1,1,128,0.08691017401744199,488,264.0,,2,2,0.0037127900897116176,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1749_best_state.pt,"{'learning_rate': 0.0037127900897116176, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1750,0.058251477777957916,2025-04-25 13:34:46.661849,2025-04-25 13:35:56.828914,0 days 00:01:10.167065,0.12326967751479453,64,2,3,112,0.08580899300878711,144,4,3,64,0.2221360537264781,64,3,2,128,0.28372482420109457,88,88.0,272.0,3,1,0.0022864217565240733,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1750_best_state.pt,"{'learning_rate': 0.0022864217565240733, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1751,0.05989284813404083,2025-04-25 13:35:57.223868,2025-04-25 13:39:07.991591,0 days 00:03:10.767723,0.27217088340465734,112,1,3,64,0.13917122230951384,112,4,4,112,0.19315461927555883,128,3,4,80,0.0007719872472725618,200,456.0,200.0,3,2,0.008356900965540197,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1751_best_state.pt,"{'learning_rate': 0.008356900965540197, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1752,0.04268268495798111,2025-04-25 13:36:08.420334,2025-04-25 13:37:11.870854,0 days 00:01:03.450520,0.2028242633913742,144,2,4,80,0.1783019380935027,112,4,3,48,0.2584309352600399,96,3,4,128,0.2681077183509686,128,208.0,392.0,3,1,0.006326176399777146,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1752_best_state.pt,"{'learning_rate': 0.006326176399777146, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1753,0.05595814809203148,2025-04-25 13:36:23.790050,2025-04-25 13:37:28.518613,0 days 00:01:04.728563,0.20676822156596864,176,2,1,80,0.08047414639837236,96,3,1,128,0.1283957290731249,112,4,1,80,0.24935770857168332,56,72.0,,2,1,0.0018679508589465367,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1753_best_state.pt,"{'learning_rate': 0.0018679508589465367, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1754,0.046958379447460175,2025-04-25 13:37:12.186413,2025-04-25 13:38:22.867693,0 days 00:01:10.681280,0.07406336962645754,96,4,2,128,0.04885366766612226,128,2,4,64,0.23262608739350188,64,4,2,128,0.2988766436774236,264,168.0,480.0,3,1,0.004803557185163612,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1754_best_state.pt,"{'learning_rate': 0.004803557185163612, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1755,0.45934346318244934,2025-04-25 13:37:28.840924,2025-04-25 13:38:09.707344,0 days 00:00:40.866420,0.2538875935581281,112,3,3,64,0.04794109167656708,96,4,4,48,0.28359075542259693,64,3,4,32,0.11265235811854732,240,312.0,,2,1,0.002472422063776161,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1755_best_state.pt,"{'learning_rate': 0.002472422063776161, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1756,0.04824649542570114,2025-04-25 13:38:09.997076,2025-04-25 13:39:27.011499,0 days 00:01:17.014423,0.16404244271081803,176,2,4,48,0.14650048768853302,128,4,3,64,0.20109678196555741,128,2,3,96,0.29171383412999513,96,120.0,320.0,3,1,0.0072424155434840974,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1756_best_state.pt,"{'learning_rate': 0.0072424155434840974, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1757,0.05366584658622742,2025-04-25 13:38:23.210256,2025-04-25 13:39:22.247683,0 days 00:00:59.037427,0.20532776484456408,64,2,1,80,0.29069591151484475,80,4,1,80,0.055694061145276724,112,1,3,64,0.022725115783445687,464,,,1,1,0.0015176416929363952,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1757_best_state.pt,"{'learning_rate': 0.0015176416929363952, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1758,0.05859087407588959,2025-04-25 13:39:08.347970,2025-04-25 13:40:33.938894,0 days 00:01:25.590924,0.23857746243799416,208,1,4,112,0.10316469355375668,64,3,2,128,0.2767040650834097,48,1,3,80,0.295397721520268,392,64.0,,2,1,0.0011352496288724028,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1758_best_state.pt,"{'learning_rate': 0.0011352496288724028, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1759,0.044627487659454346,2025-04-25 13:39:22.523400,2025-04-25 13:40:36.593765,0 days 00:01:14.070365,0.22141111609960681,112,2,3,32,0.1049867831033766,64,4,1,112,0.2210189959945304,32,2,3,32,0.09418401483025338,88,360.0,440.0,3,2,0.002419871488126272,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1759_best_state.pt,"{'learning_rate': 0.002419871488126272, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1760,0.049925900995731354,2025-04-25 13:39:27.344992,2025-04-25 13:40:54.268952,0 days 00:01:26.923960,0.1795748837262421,96,3,3,80,0.07071234393255846,112,4,2,64,0.25375860058796407,96,3,4,64,0.16329661239977122,48,136.0,256.0,3,1,0.008749420849642807,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1760_best_state.pt,"{'learning_rate': 0.008749420849642807, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1761,0.05700463056564331,2025-04-25 13:40:34.300551,2025-04-25 13:42:09.059992,0 days 00:01:34.759441,0.21552798380594373,96,3,3,80,0.07481540413732723,64,2,2,48,0.17449508471846514,96,4,3,64,0.15959919970257178,248,32.0,176.0,3,2,0.002032725445400604,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1761_best_state.pt,"{'learning_rate': 0.002032725445400604, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1762,0.07036646455526352,2025-04-25 13:40:36.897167,2025-04-25 13:42:04.201805,0 days 00:01:27.304638,0.11128709134025086,160,3,2,32,0.12906305036353583,96,4,3,32,0.2922985944051996,96,2,1,80,0.2367068013841765,128,224.0,368.0,3,1,0.0007198169885353657,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1762_best_state.pt,"{'learning_rate': 0.0007198169885353657, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1763,0.0526895672082901,2025-04-25 13:40:54.591454,2025-04-25 13:42:18.803298,0 days 00:01:24.211844,0.1317937157320177,96,2,3,32,0.1927628015246681,64,3,1,80,0.18090209591701412,80,1,2,80,0.00923546270313158,80,176.0,440.0,3,2,0.0008068077151387439,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1763_best_state.pt,"{'learning_rate': 0.0008068077151387439, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1764,0.04418652132153511,2025-04-25 13:42:04.494203,2025-04-25 13:43:20.374589,0 days 00:01:15.880386,0.277693982879524,96,1,2,48,0.2994101724131124,112,4,1,96,0.020646032362179496,128,4,4,80,0.10019368543625523,192,416.0,,2,2,0.0014248518332023424,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1764_best_state.pt,"{'learning_rate': 0.0014248518332023424, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1765,0.04992033168673515,2025-04-25 13:42:09.395808,2025-04-25 13:43:20.693706,0 days 00:01:11.297898,0.12311452637893705,64,3,3,64,0.0023916515394046337,144,3,4,64,0.18283100981337616,64,3,2,80,0.03908366696466441,32,88.0,,2,2,0.0034473728334347728,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1765_best_state.pt,"{'learning_rate': 0.0034473728334347728, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1766,0.06756160408258438,2025-04-25 13:42:19.131225,2025-04-25 13:44:05.273112,0 days 00:01:46.141887,0.08732351101219968,112,3,2,64,0.1679763274734137,80,4,3,32,0.28056576485523177,48,2,1,32,0.27590113280932105,304,112.0,488.0,3,1,0.0021275003344339706,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1766_best_state.pt,"{'learning_rate': 0.0021275003344339706, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1767,0.046765439212322235,2025-04-25 13:43:20.630582,2025-04-25 13:45:01.954763,0 days 00:01:41.324181,0.24800690932624747,128,3,3,32,0.07837171251575198,80,4,1,112,0.2750708273024344,32,3,4,64,0.08611627219842291,184,280.0,,2,2,0.007583881620703977,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1767_best_state.pt,"{'learning_rate': 0.007583881620703977, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1768,0.052485235035419464,2025-04-25 13:43:20.939000,2025-04-25 13:44:34.519408,0 days 00:01:13.580408,0.2882116481331078,112,2,4,32,0.2760003585503524,128,4,2,96,0.09935209051445257,128,4,4,112,0.08827278329739338,328,152.0,,2,2,0.0014739203200793847,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1768_best_state.pt,"{'learning_rate': 0.0014739203200793847, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1769,0.16345582902431488,2025-04-25 13:44:05.532346,2025-04-25 13:46:23.969630,0 days 00:02:18.437284,0.005048832148599747,144,3,3,112,0.2015242730554245,208,4,4,112,0.013125232575001144,48,4,2,128,0.009131742170313262,328,72.0,296.0,3,1,0.0001884104021839061,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1769_best_state.pt,"{'learning_rate': 0.0001884104021839061, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1770,0.0680365338921547,2025-04-25 13:44:34.866671,2025-04-25 13:46:14.686032,0 days 00:01:39.819361,0.04958437434074722,80,2,2,112,0.2649533812569962,128,2,4,112,0.26202213135754565,96,1,4,80,0.2949706440785434,304,352.0,224.0,3,2,0.0007554176226774314,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1770_best_state.pt,"{'learning_rate': 0.0007554176226774314, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1771,0.04562908411026001,2025-04-25 13:45:02.219722,2025-04-25 13:46:07.740301,0 days 00:01:05.520579,0.2345116988373647,112,2,4,80,0.159263318304295,80,2,2,80,0.21996303167083525,80,4,4,80,0.12897731049355082,240,112.0,,2,2,0.0053679806890367405,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1771_best_state.pt,"{'learning_rate': 0.0053679806890367405, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1772,0.044751256704330444,2025-04-25 13:46:07.984388,2025-04-25 13:47:24.989665,0 days 00:01:17.005277,0.16679850929846107,192,3,4,128,0.27786104695489,208,4,4,80,0.2772372310994704,64,1,3,80,0.0007443027022076554,472,200.0,,2,2,0.001518746158121517,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1772_best_state.pt,"{'learning_rate': 0.001518746158121517, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1773,0.04516317695379257,2025-04-25 13:46:15.000398,2025-04-25 13:47:38.437781,0 days 00:01:23.437383,0.2893567590740321,64,1,4,32,0.2785659246596425,96,4,1,128,0.08572196241699075,80,4,4,96,0.08529097130697999,112,392.0,,2,2,0.0026301003498013387,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1773_best_state.pt,"{'learning_rate': 0.0026301003498013387, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1774,0.2405281811952591,2025-04-25 13:46:24.257392,2025-04-25 13:46:51.412403,0 days 00:00:27.155011,0.18917383240963542,176,1,4,112,0.06776726609823402,64,4,3,96,0.2650275337253275,48,1,3,112,0.2630621381780618,288,312.0,440.0,3,1,0.0035710506161999727,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1774_best_state.pt,"{'learning_rate': 0.0035710506161999727, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1775,0.05168936401605606,2025-04-25 13:46:51.783373,2025-04-25 13:48:13.293164,0 days 00:01:21.509791,0.11877249519202726,96,1,4,96,0.2857125353931752,112,4,3,64,0.17176315912381146,96,3,1,112,0.2973164005030474,224,32.0,384.0,3,1,0.0019629564871249346,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1775_best_state.pt,"{'learning_rate': 0.0019629564871249346, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1776,0.04050647094845772,2025-04-25 13:47:25.318584,2025-04-25 13:49:02.718567,0 days 00:01:37.399983,0.15481682504811417,208,2,3,96,0.13077199464836411,64,4,2,48,0.15125951405369703,112,2,3,48,0.12612613060019104,112,144.0,480.0,3,2,0.0029622393780620207,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1776_best_state.pt,"{'learning_rate': 0.0029622393780620207, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1777,0.0588422492146492,2025-04-25 13:47:38.787630,2025-04-25 13:49:24.951346,0 days 00:01:46.163716,0.1563538389999589,192,3,4,80,0.11447311399283804,128,4,2,112,0.15363791223439754,96,2,1,80,0.12777461124950734,224,248.0,256.0,3,2,0.00808391991223129,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1777_best_state.pt,"{'learning_rate': 0.00808391991223129, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1778,0.05635661631822586,2025-04-25 13:48:13.587518,2025-04-25 13:49:54.040393,0 days 00:01:40.452875,0.27940385823878094,96,2,3,80,0.030649010832603636,112,4,4,96,0.2727418563286903,112,2,4,64,0.04724833079641444,40,104.0,400.0,3,2,0.0018384748962891836,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1778_best_state.pt,"{'learning_rate': 0.0018384748962891836, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1779,0.05725539103150368,2025-04-25 13:49:03.111686,2025-04-25 13:51:00.319767,0 days 00:01:57.208081,0.10317763583272271,176,1,4,64,0.14018088825909208,224,4,1,112,0.07642298791576718,32,4,4,128,0.013403374152619218,472,448.0,,2,1,0.001188842349222131,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1779_best_state.pt,"{'learning_rate': 0.001188842349222131, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1780,0.05847557634115219,2025-04-25 13:49:25.257223,2025-04-25 13:51:00.953646,0 days 00:01:35.696423,0.23819046381638892,192,3,2,32,0.02670391115879925,144,2,1,96,0.13536255751518436,80,2,1,80,0.2675929365158357,64,176.0,,2,1,0.0007486029034395334,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1780_best_state.pt,"{'learning_rate': 0.0007486029034395334, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1781,0.044774092733860016,2025-04-25 13:49:54.386486,2025-04-25 13:51:18.622638,0 days 00:01:24.236152,0.04283128773079184,240,1,3,96,0.22748917339954713,192,3,4,96,0.07166990772413931,96,3,1,128,0.027570080892319104,504,64.0,192.0,3,2,0.0009817357606906325,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1781_best_state.pt,"{'learning_rate': 0.0009817357606906325, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1782,0.06094003841280937,2025-04-25 13:51:00.601352,2025-04-25 13:52:25.766196,0 days 00:01:25.164844,0.11014434015782898,96,2,1,96,0.061796571183846946,96,1,3,128,0.0320835939463838,64,3,2,128,0.25975997328099,432,136.0,328.0,3,2,0.0011317979206307434,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1782_best_state.pt,"{'learning_rate': 0.0011317979206307434, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1783,0.03598328307271004,2025-04-25 13:51:01.281459,2025-04-25 13:52:52.434090,0 days 00:01:51.152631,0.15483160711963945,240,3,1,80,0.02827850229020923,96,1,3,96,0.15903539786836296,48,3,4,128,0.16216757255021008,272,,,1,2,0.004109301506849786,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1783_best_state.pt,"{'learning_rate': 0.004109301506849786, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1784,0.044136423617601395,2025-04-25 13:51:18.879655,2025-04-25 13:53:06.368265,0 days 00:01:47.488610,0.17717241649884813,128,2,4,80,0.10926209051055191,80,2,1,48,0.28520762726707094,80,4,4,64,0.1581139851942128,296,96.0,512.0,3,2,0.001981536332589356,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1784_best_state.pt,"{'learning_rate': 0.001981536332589356, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1785,0.04502640292048454,2025-04-25 13:52:26.043752,2025-04-25 13:53:39.990968,0 days 00:01:13.947216,0.1946901261790991,192,2,4,112,0.14758434490165698,64,4,3,128,0.2971163844555594,48,1,4,64,0.28649007216350364,344,320.0,,2,1,0.005679741796376249,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1785_best_state.pt,"{'learning_rate': 0.005679741796376249, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1786,0.053309909999370575,2025-04-25 13:52:52.783605,2025-04-25 13:54:33.674214,0 days 00:01:40.890609,0.12395783220341745,240,4,1,64,0.09756662933397667,96,1,3,64,0.10370590018533606,80,3,4,112,0.1644934997771593,280,,,1,2,0.001756646058012506,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1786_best_state.pt,"{'learning_rate': 0.001756646058012506, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1787,0.05297170579433441,2025-04-25 13:53:06.632334,2025-04-25 13:54:37.495426,0 days 00:01:30.863092,0.1343507876974931,224,3,1,96,0.025887922326967183,80,1,3,112,0.10878022449413147,48,3,4,128,0.21038938479686625,192,,,1,2,0.003937125117742308,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1787_best_state.pt,"{'learning_rate': 0.003937125117742308, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1788,0.05054105073213577,2025-04-25 13:53:40.331672,2025-04-25 13:54:45.855525,0 days 00:01:05.523853,0.13550337831482862,64,2,4,64,0.0038344451096413434,64,1,2,32,0.21012168333625308,64,4,3,48,0.1797332198810294,96,232.0,432.0,3,2,0.006144782146241963,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1788_best_state.pt,"{'learning_rate': 0.006144782146241963, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1789,0.5774185061454773,2025-04-25 13:54:33.888412,2025-04-25 13:54:53.976063,0 days 00:00:20.087651,0.25256926225526943,112,3,4,80,0.12098081536792474,96,1,1,64,0.28135065210106935,64,3,4,64,0.2385479765204533,192,400.0,112.0,3,2,0.0075489534236937985,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1789_best_state.pt,"{'learning_rate': 0.0075489534236937985, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1790,0.054644592106342316,2025-04-25 13:54:37.733070,2025-04-25 13:56:36.647609,0 days 00:01:58.914539,0.26477536625301945,256,2,3,112,0.010192943054881443,224,2,1,48,0.21378084746409148,128,3,4,32,0.24260908241316168,48,,,1,1,0.0001412861864384729,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1790_best_state.pt,"{'learning_rate': 0.0001412861864384729, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1791,0.05660847947001457,2025-04-25 13:54:46.148988,2025-04-25 13:57:18.762023,0 days 00:02:32.613035,0.12976594543214537,192,2,2,48,0.015780524282275003,112,2,3,128,0.21496784053010648,32,2,4,112,0.142110443077015,232,,,1,2,0.0026441483295393978,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1791_best_state.pt,"{'learning_rate': 0.0026441483295393978, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1792,0.5753199458122253,2025-04-25 13:54:54.234759,2025-04-25 13:55:24.032881,0 days 00:00:29.798122,0.2005222030656815,80,2,3,96,0.0429959830190479,80,4,3,80,0.28565804081875656,48,1,4,80,0.0074874748020026805,120,192.0,480.0,3,2,0.0052564609784729694,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1792_best_state.pt,"{'learning_rate': 0.0052564609784729694, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1793,0.07284603267908096,2025-04-25 13:55:24.349952,2025-04-25 13:57:23.228890,0 days 00:01:58.878938,0.22439449052487712,224,3,1,80,0.011868751095112574,96,1,3,96,0.034238475317046296,48,2,4,128,0.12383734001730849,256,,,1,2,0.0051775438886102025,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1793_best_state.pt,"{'learning_rate': 0.0051775438886102025, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1794,0.05394076928496361,2025-04-25 13:56:36.960176,2025-04-25 13:58:05.956863,0 days 00:01:28.996687,0.13628541659811375,192,3,1,64,0.03210299782864367,96,1,3,96,0.20540543748267645,32,4,3,128,0.19737043356145217,376,288.0,,2,2,0.005772869205887414,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1794_best_state.pt,"{'learning_rate': 0.005772869205887414, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1795,0.04425076022744179,2025-04-25 13:57:19.048878,2025-04-25 13:58:30.642624,0 days 00:01:11.593746,0.23971694055197645,96,1,4,48,0.29019971892500657,192,4,1,80,0.12076075271684232,112,3,4,128,0.020336467118487175,400,360.0,424.0,3,2,0.002524717594377506,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1795_best_state.pt,"{'learning_rate': 0.002524717594377506, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1796,0.05355476588010788,2025-04-25 13:57:23.678785,2025-04-25 13:59:09.599846,0 days 00:01:45.921061,0.08063377938165855,256,1,4,112,0.26063318165765276,144,2,2,32,0.1913537296533218,64,2,1,112,0.2795258371547152,48,184.0,512.0,3,2,0.0007906483236830486,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1796_best_state.pt,"{'learning_rate': 0.0007906483236830486, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1797,0.061203733086586,2025-04-25 13:58:06.188149,2025-04-25 13:59:52.246865,0 days 00:01:46.058716,0.06574496244874621,240,4,3,48,0.1452280317350343,96,4,1,48,0.25372605397231296,80,4,4,112,0.007145428255824482,88,232.0,440.0,3,1,0.00027589220133376717,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1797_best_state.pt,"{'learning_rate': 0.00027589220133376717, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1798,0.045916203409433365,2025-04-25 13:58:30.932736,2025-04-25 13:59:56.565096,0 days 00:01:25.632360,0.09820095024880957,112,1,3,80,0.016493320628915904,160,4,4,64,0.18144700444883888,80,4,4,80,0.11860640053159774,80,160.0,,2,2,0.0032282171429513745,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1798_best_state.pt,"{'learning_rate': 0.0032282171429513745, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1799,0.06217043101787567,2025-04-25 13:59:09.883233,2025-04-25 14:01:01.782791,0 days 00:01:51.899558,0.13513903219058185,240,3,1,64,0.11814466081618381,144,1,4,112,0.1247838594594145,48,3,3,128,0.12227731554418013,360,,,1,2,0.0013027478407587638,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1799_best_state.pt,"{'learning_rate': 0.0013027478407587638, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1800,0.04827987402677536,2025-04-25 13:59:52.456567,2025-04-25 14:01:05.652551,0 days 00:01:13.195984,0.2522796375366406,112,1,4,32,0.2803352307882212,112,4,2,112,0.001970752275582903,128,4,4,96,0.06199364358135152,136,464.0,,2,2,0.005972262876861814,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1800_best_state.pt,"{'learning_rate': 0.005972262876861814, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1801,0.05351170152425766,2025-04-25 13:59:56.865272,2025-04-25 14:01:22.076530,0 days 00:01:25.211258,0.19841502804708797,176,3,2,96,0.02187052164106415,80,2,3,96,0.1828946766440675,96,3,3,128,0.11386101094823048,216,,,1,2,0.0027609322729691813,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1801_best_state.pt,"{'learning_rate': 0.0027609322729691813, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1802,0.2878383994102478,2025-04-25 14:01:02.084807,2025-04-25 14:01:40.283962,0 days 00:00:38.199155,0.10338274861700483,160,2,4,80,0.15159117043837111,64,3,4,128,0.29346937729265765,80,1,4,80,0.2693738108617716,256,352.0,392.0,3,1,0.0018303505363207683,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1802_best_state.pt,"{'learning_rate': 0.0018303505363207683, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1803,0.0552094429731369,2025-04-25 14:01:06.016158,2025-04-25 14:02:42.217980,0 days 00:01:36.201822,0.20176544795004306,160,3,3,64,0.05897884476447851,112,4,3,48,0.2813370013102411,80,2,4,48,0.026540576558547347,56,256.0,448.0,3,2,0.009772077706615166,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1803_best_state.pt,"{'learning_rate': 0.009772077706615166, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1804,0.07488267123699188,2025-04-25 14:01:22.475481,2025-04-25 14:02:48.422332,0 days 00:01:25.946851,0.05201060695829965,112,3,3,48,0.14828117680411215,224,1,3,80,0.10704698990495215,128,2,4,80,0.29368627658960045,392,,,1,1,0.0002985882435444088,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1804_best_state.pt,"{'learning_rate': 0.0002985882435444088, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1805,0.04929523542523384,2025-04-25 14:01:40.634095,2025-04-25 14:03:17.411054,0 days 00:01:36.776959,0.20344396241860638,96,2,3,80,0.03940791488614191,64,3,3,64,0.2332622369163446,48,2,4,80,0.10310016524102769,48,176.0,472.0,3,2,0.007914104493926944,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1805_best_state.pt,"{'learning_rate': 0.007914104493926944, 'lr_reduce': 0.6}",TPESampler,COMPLETE
