number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,system_attrs_auto:sampler,state
303,0.4023745103445129,2025-04-24 21:45:21.557275,2025-04-24 21:45:26.416340,0 days 00:00:04.859065,True,squared_error,48,,2,3,998,TPESampler,COMPLETE
304,0.4026698068709483,2025-04-24 21:45:23.731988,2025-04-24 21:45:27.989357,0 days 00:00:04.257369,True,squared_error,40,,2,5,839,TPESampler,COMPLETE
305,0.9976589158573549,2025-04-24 21:45:26.581623,2025-04-24 21:45:28.534928,0 days 00:00:01.953305,True,squared_error,18,log2,1,3,858,TPESampler,COMPLETE
306,0.7193934669715565,2025-04-24 21:45:28.161543,2025-04-24 21:45:32.421843,0 days 00:00:04.260300,True,absolute_error,39,,12,25,380,TPESampler,COMPLETE
307,0.4025912577118988,2025-04-24 21:45:28.702835,2025-04-24 21:45:33.893696,0 days 00:00:05.190861,True,squared_error,38,,2,4,935,TPESampler,COMPLETE
308,0.40252462965979363,2025-04-24 21:45:30.559081,2025-04-24 21:45:35.385742,0 days 00:00:04.826661,True,squared_error,35,,2,4,868,TPESampler,COMPLETE
309,0.4022505843909954,2025-04-24 21:45:32.595798,2025-04-24 21:45:37.825641,0 days 00:00:05.229843,True,squared_error,46,,2,4,978,TPESampler,COMPLETE
310,0.4025528446354669,2025-04-24 21:45:34.089110,2025-04-24 21:45:38.900043,0 days 00:00:04.810933,True,squared_error,39,,2,2,791,TPESampler,COMPLETE
311,0.4021921395887345,2025-04-24 21:45:35.569114,2025-04-24 21:45:40.700265,0 days 00:00:05.131151,True,squared_error,42,,2,2,973,TPESampler,COMPLETE
312,0.40241161369114187,2025-04-24 21:45:38.000171,2025-04-24 21:45:42.999877,0 days 00:00:04.999706,True,squared_error,22,,2,3,952,TPESampler,COMPLETE
313,1.0536999527434754,2025-04-24 21:45:39.080313,2025-04-24 21:45:44.760943,0 days 00:00:05.680630,False,absolute_error,11,sqrt,1,4,373,TPESampler,COMPLETE
314,0.40222958926160896,2025-04-24 21:45:40.865887,2025-04-24 21:45:46.134934,0 days 00:00:05.269047,True,squared_error,36,,2,4,983,TPESampler,COMPLETE
315,0.4026473935288125,2025-04-24 21:45:43.177889,2025-04-24 21:45:47.842814,0 days 00:00:04.664925,True,squared_error,43,,2,4,819,TPESampler,COMPLETE
316,0.40234279711434995,2025-04-24 21:45:44.941159,2025-04-24 21:45:50.381218,0 days 00:00:05.440059,True,squared_error,44,,2,4,956,TPESampler,COMPLETE
317,0.4164069016162673,2025-04-24 21:45:46.317722,2025-04-24 21:45:51.188917,0 days 00:00:04.871195,True,squared_error,42,,3,3,966,TPESampler,COMPLETE
318,0.4289199362554867,2025-04-24 21:45:48.173991,2025-04-24 21:45:54.281495,0 days 00:00:06.107504,False,squared_error,43,,3,2,990,TPESampler,COMPLETE
319,0.40276740510215225,2025-04-24 21:45:50.553988,2025-04-24 21:45:55.371175,0 days 00:00:04.817187,True,squared_error,25,,2,2,850,TPESampler,COMPLETE
320,0.42454512989297166,2025-04-24 21:45:51.498042,2025-04-24 21:45:58.504809,0 days 00:00:07.006767,True,squared_error,35,,1,2,1000,TPESampler,COMPLETE
321,0.4023745103445129,2025-04-24 21:45:54.454988,2025-04-24 21:45:59.900239,0 days 00:00:05.445251,True,squared_error,38,,2,2,998,TPESampler,COMPLETE
322,0.4233942812932983,2025-04-24 21:45:55.547584,2025-04-24 21:46:02.075097,0 days 00:00:06.527513,True,squared_error,49,,1,2,899,TPESampler,COMPLETE
323,0.4667829763509293,2025-04-24 21:45:58.673612,2025-04-24 21:46:02.600535,0 days 00:00:03.926923,True,squared_error,31,,5,3,914,TPESampler,COMPLETE
324,0.4022832800052251,2025-04-24 21:46:00.076573,2025-04-24 21:46:05.395058,0 days 00:00:05.318485,True,squared_error,36,,2,4,994,TPESampler,COMPLETE
325,0.4167377752819706,2025-04-24 21:46:02.251525,2025-04-24 21:46:08.779055,0 days 00:00:06.527530,False,squared_error,36,,2,7,971,TPESampler,COMPLETE
326,0.47207565647586147,2025-04-24 21:46:02.842426,2025-04-24 21:46:25.423142,0 days 00:00:22.580716,True,absolute_error,9,,2,11,585,TPESampler,COMPLETE
327,0.9816521300204831,2025-04-24 21:46:05.579120,2025-04-24 21:46:07.062162,0 days 00:00:01.483042,True,squared_error,36,sqrt,3,2,701,TPESampler,COMPLETE
328,0.41651152129787683,2025-04-24 21:46:07.258263,2025-04-24 21:46:11.606657,0 days 00:00:04.348394,True,squared_error,38,,3,2,996,TPESampler,COMPLETE
329,0.41675832618542163,2025-04-24 21:46:08.972832,2025-04-24 21:46:12.220542,0 days 00:00:03.247710,True,squared_error,46,,3,2,738,TPESampler,COMPLETE
330,1.0631689802026032,2025-04-24 21:46:11.811741,2025-04-24 21:46:13.437599,0 days 00:00:01.625858,False,squared_error,14,log2,1,7,687,TPESampler,COMPLETE
331,0.4026931732806265,2025-04-24 21:46:12.564759,2025-04-24 21:46:17.478090,0 days 00:00:04.913331,True,squared_error,37,,2,5,986,TPESampler,COMPLETE
332,0.4023317497502402,2025-04-24 21:46:13.620035,2025-04-24 21:46:17.686814,0 days 00:00:04.066779,True,squared_error,36,,2,2,839,TPESampler,COMPLETE
333,1.1448884523110672,2025-04-24 21:46:17.646673,2025-04-24 21:46:18.354045,0 days 00:00:00.707372,True,squared_error,10,log2,1,9,112,TPESampler,COMPLETE
334,1.3382299582259736,2025-04-24 21:46:17.915719,2025-04-24 21:46:18.820843,0 days 00:00:00.905124,False,squared_error,31,log2,13,10,396,TPESampler,COMPLETE
335,1.2517897026067202,2025-04-24 21:46:18.660060,2025-04-24 21:46:19.376401,0 days 00:00:00.716341,False,squared_error,27,log2,3,3,143,TPESampler,COMPLETE
336,0.4232799227905363,2025-04-24 21:46:18.973996,2025-04-24 21:46:26.140162,0 days 00:00:07.166166,True,squared_error,40,,1,2,999,TPESampler,COMPLETE
337,0.4026152734653085,2025-04-24 21:46:19.587449,2025-04-24 21:46:23.643550,0 days 00:00:04.056101,True,squared_error,49,,2,3,805,TPESampler,COMPLETE
338,0.4163019787301685,2025-04-24 21:46:23.811057,2025-04-24 21:46:28.100813,0 days 00:00:04.289756,True,squared_error,50,,3,2,912,TPESampler,COMPLETE
339,0.46984643635371626,2025-04-24 21:46:25.591261,2025-04-24 21:46:29.522880,0 days 00:00:03.931619,False,squared_error,49,,1,14,518,TPESampler,COMPLETE
340,0.6557039744562945,2025-04-24 21:46:26.388484,2025-04-24 21:46:27.545444,0 days 00:00:01.156960,True,squared_error,47,,11,3,222,TPESampler,COMPLETE
341,0.7159180648087392,2025-04-24 21:46:27.707886,2025-04-24 21:46:42.110205,0 days 00:00:14.402319,True,absolute_error,29,sqrt,1,6,985,TPESampler,COMPLETE
342,0.4021878060183394,2025-04-24 21:46:28.553962,2025-04-24 21:46:33.417898,0 days 00:00:04.863936,True,squared_error,41,,2,2,975,TPESampler,COMPLETE
343,0.4023745103445129,2025-04-24 21:46:29.679382,2025-04-24 21:46:34.602869,0 days 00:00:04.923487,True,squared_error,41,,2,2,998,TPESampler,COMPLETE
344,0.40299783380530424,2025-04-24 21:46:33.588142,2025-04-24 21:47:10.047451,0 days 00:00:36.459309,True,absolute_error,43,,2,4,837,TPESampler,COMPLETE
345,0.41617709972215444,2025-04-24 21:46:34.769438,2025-04-24 21:46:38.375446,0 days 00:00:03.606008,True,squared_error,37,,3,4,860,TPESampler,COMPLETE
346,0.4031702275924741,2025-04-24 21:46:38.537271,2025-04-24 21:46:43.286389,0 days 00:00:04.749118,True,squared_error,38,,1,5,822,TPESampler,COMPLETE
347,0.40225588206846336,2025-04-24 21:46:42.294321,2025-04-24 21:46:47.095907,0 days 00:00:04.801586,True,squared_error,40,,2,3,965,TPESampler,COMPLETE
348,0.40265494207473135,2025-04-24 21:46:43.449763,2025-04-24 21:46:47.348977,0 days 00:00:03.899214,True,squared_error,28,,2,3,820,TPESampler,COMPLETE
349,0.42177833739708337,2025-04-24 21:46:47.273027,2025-04-24 21:46:51.500400,0 days 00:00:04.227373,True,squared_error,27,,3,8,954,TPESampler,COMPLETE
350,0.40267551249542616,2025-04-24 21:46:47.570208,2025-04-24 21:46:52.476846,0 days 00:00:04.906638,True,squared_error,32,,2,2,895,TPESampler,COMPLETE
351,0.4165132721545429,2025-04-24 21:46:51.690680,2025-04-24 21:46:56.739075,0 days 00:00:05.048395,True,squared_error,43,,3,5,998,TPESampler,COMPLETE
352,1.3815323736575995,2025-04-24 21:46:52.688964,2025-04-24 21:46:54.583992,0 days 00:00:01.895028,True,absolute_error,18,log2,5,2,802,TPESampler,COMPLETE
353,1.2282953365656841,2025-04-24 21:46:54.757061,2025-04-24 21:46:56.505775,0 days 00:00:01.748714,True,squared_error,47,log2,2,2,924,TPESampler,COMPLETE
354,0.4165132721545429,2025-04-24 21:46:56.694745,2025-04-24 21:47:01.171892,0 days 00:00:04.477147,True,squared_error,33,,3,3,998,TPESampler,COMPLETE
355,0.4022832800052251,2025-04-24 21:46:56.930948,2025-04-24 21:47:02.213834,0 days 00:00:05.282886,True,squared_error,41,,2,3,994,TPESampler,COMPLETE
356,0.7598113885731278,2025-04-24 21:47:01.344915,2025-04-24 21:47:02.654956,0 days 00:00:01.310041,True,squared_error,43,sqrt,1,50,401,TPESampler,COMPLETE
357,0.42296477175810243,2025-04-24 21:47:02.385498,2025-04-24 21:48:17.850218,0 days 00:01:15.464720,True,absolute_error,41,,1,3,997,TPESampler,COMPLETE
358,0.43965618716663735,2025-04-24 21:47:02.824781,2025-04-24 21:47:06.891829,0 days 00:00:04.067048,True,squared_error,44,,4,2,999,TPESampler,COMPLETE
359,0.5444281049473583,2025-04-24 21:47:07.058737,2025-04-24 21:47:09.751847,0 days 00:00:02.693110,True,squared_error,34,sqrt,1,3,990,TPESampler,COMPLETE
360,0.4049776447619718,2025-04-24 21:47:09.921168,2025-04-24 21:47:17.047430,0 days 00:00:07.126262,False,squared_error,28,,2,2,994,TPESampler,COMPLETE
361,0.40264568320092936,2025-04-24 21:47:10.242841,2025-04-24 21:47:14.384903,0 days 00:00:04.142062,True,squared_error,39,,2,2,788,TPESampler,COMPLETE
362,1.1375764008665235,2025-04-24 21:47:14.561788,2025-04-24 21:47:15.956238,0 days 00:00:01.394450,False,squared_error,41,log2,2,4,928,TPESampler,COMPLETE
363,1.308168902086626,2025-04-24 21:47:16.121435,2025-04-24 21:47:19.817828,0 days 00:00:03.696393,True,absolute_error,35,log2,2,3,951,TPESampler,COMPLETE
364,0.7184472974535775,2025-04-24 21:47:17.227027,2025-04-24 21:47:19.934594,0 days 00:00:02.707567,True,squared_error,35,log2,1,2,939,TPESampler,COMPLETE
365,0.40211683922768315,2025-04-24 21:47:20.009841,2025-04-24 21:47:24.903741,0 days 00:00:04.893900,True,squared_error,29,,2,2,970,TPESampler,COMPLETE
366,0.45895168323537117,2025-04-24 21:47:20.144947,2025-04-24 21:48:35.883869,0 days 00:01:15.738922,False,absolute_error,48,,2,3,987,TPESampler,COMPLETE
367,1.2907730053136257,2025-04-24 21:47:25.079490,2025-04-24 21:47:26.463955,0 days 00:00:01.384465,True,squared_error,19,log2,3,2,811,TPESampler,COMPLETE
368,0.4029586413993975,2025-04-24 21:47:26.634198,2025-04-24 21:47:30.996046,0 days 00:00:04.361848,True,squared_error,23,,2,2,913,TPESampler,COMPLETE
369,0.4028937382192121,2025-04-24 21:47:31.183880,2025-04-24 21:47:35.275269,0 days 00:00:04.091389,True,squared_error,26,,2,4,869,TPESampler,COMPLETE
370,1.29527918536751,2025-04-24 21:47:35.453514,2025-04-24 21:47:36.641451,0 days 00:00:01.187937,True,squared_error,6,sqrt,11,8,647,TPESampler,COMPLETE
371,0.40827563554473556,2025-04-24 21:47:36.815330,2025-04-24 21:47:42.141259,0 days 00:00:05.325929,True,squared_error,32,,1,4,989,TPESampler,COMPLETE
372,0.4831671547951259,2025-04-24 21:47:42.309659,2025-04-24 21:49:42.527611,0 days 00:02:00.217952,False,absolute_error,28,,1,3,944,TPESampler,COMPLETE
373,0.41616767733343124,2025-04-24 21:48:18.023352,2025-04-24 21:48:21.833637,0 days 00:00:03.810285,True,squared_error,29,,3,2,947,TPESampler,COMPLETE
374,0.4022333352922416,2025-04-24 21:48:21.998314,2025-04-24 21:48:26.469895,0 days 00:00:04.471581,True,squared_error,47,,2,4,990,TPESampler,COMPLETE
375,0.40218194661575374,2025-04-24 21:48:26.636627,2025-04-24 21:48:31.143289,0 days 00:00:04.506662,True,squared_error,36,,2,3,985,TPESampler,COMPLETE
376,0.4354907778842526,2025-04-24 21:48:31.306766,2025-04-24 21:48:35.219044,0 days 00:00:03.912278,True,squared_error,49,,1,13,896,TPESampler,COMPLETE
377,0.4048457651090732,2025-04-24 21:48:35.391874,2025-04-24 21:48:40.970891,0 days 00:00:05.579017,True,squared_error,42,,1,5,987,TPESampler,COMPLETE
378,0.40270486977426134,2025-04-24 21:48:36.276502,2025-04-24 21:48:40.683941,0 days 00:00:04.407439,True,squared_error,37,,2,5,977,TPESampler,COMPLETE
379,0.4023745103445129,2025-04-24 21:48:40.850412,2025-04-24 21:48:45.684141,0 days 00:00:04.833729,True,squared_error,36,,2,4,998,TPESampler,COMPLETE
380,0.4022595238614904,2025-04-24 21:48:41.125981,2025-04-24 21:48:45.802107,0 days 00:00:04.676126,True,squared_error,39,,2,2,962,TPESampler,COMPLETE
381,0.4226527936548778,2025-04-24 21:48:45.840618,2025-04-24 21:48:51.122529,0 days 00:00:05.281911,True,squared_error,40,,1,2,790,TPESampler,COMPLETE
382,0.4238559192139853,2025-04-24 21:48:46.006752,2025-04-24 21:48:51.543661,0 days 00:00:05.536909,True,squared_error,32,,1,2,816,TPESampler,COMPLETE
383,0.4024954078110198,2025-04-24 21:48:51.281702,2025-04-24 21:48:55.577226,0 days 00:00:04.295524,True,squared_error,39,,2,3,834,TPESampler,COMPLETE
384,0.4164067281377336,2025-04-24 21:48:51.716907,2025-04-24 21:48:56.071407,0 days 00:00:04.354500,True,squared_error,28,,3,2,983,TPESampler,COMPLETE
385,1.098316468550945,2025-04-24 21:48:55.770706,2025-04-24 21:48:56.494677,0 days 00:00:00.723971,False,squared_error,39,sqrt,5,2,165,TPESampler,COMPLETE
386,0.4024243491457128,2025-04-24 21:48:56.273491,2025-04-24 21:49:00.595445,0 days 00:00:04.321954,True,squared_error,50,,2,4,852,TPESampler,COMPLETE
387,0.4022192330147448,2025-04-24 21:48:56.692836,2025-04-24 21:49:01.550595,0 days 00:00:04.857759,True,squared_error,31,,2,3,964,TPESampler,COMPLETE
388,0.4661145250236862,2025-04-24 21:49:00.761938,2025-04-24 21:49:35.376618,0 days 00:00:34.614680,False,absolute_error,14,,2,2,459,TPESampler,COMPLETE
389,0.4023575818007951,2025-04-24 21:49:01.714106,2025-04-24 21:49:06.242187,0 days 00:00:04.528081,True,squared_error,33,,2,2,998,TPESampler,COMPLETE
390,1.305866557385066,2025-04-24 21:49:06.408835,2025-04-24 21:49:07.290371,0 days 00:00:00.881536,False,squared_error,6,log2,5,10,551,TPESampler,COMPLETE
391,0.6920376542962253,2025-04-24 21:49:07.466231,2025-04-24 21:49:10.378025,0 days 00:00:02.911794,True,absolute_error,38,sqrt,1,7,192,TPESampler,COMPLETE
392,0.8400423811142259,2025-04-24 21:49:10.540208,2025-04-24 21:49:12.405717,0 days 00:00:01.865509,True,squared_error,34,log2,1,8,961,TPESampler,COMPLETE
393,0.42314826766855235,2025-04-24 21:49:12.585114,2025-04-24 21:49:18.894716,0 days 00:00:06.309602,True,squared_error,48,,1,2,998,TPESampler,COMPLETE
394,0.46627196867284365,2025-04-24 21:49:19.061082,2025-04-24 21:49:22.177837,0 days 00:00:03.116755,True,squared_error,40,,5,4,858,TPESampler,COMPLETE
395,0.4023745103445129,2025-04-24 21:49:22.345585,2025-04-24 21:49:26.886603,0 days 00:00:04.541018,True,squared_error,47,,2,3,998,TPESampler,COMPLETE
396,0.4276587637256112,2025-04-24 21:49:27.057266,2025-04-24 21:49:32.511114,0 days 00:00:05.453848,True,squared_error,18,,1,2,991,TPESampler,COMPLETE
397,1.2505359677900465,2025-04-24 21:49:32.682442,2025-04-24 21:49:34.226038,0 days 00:00:01.543596,True,squared_error,14,sqrt,8,4,948,TPESampler,COMPLETE
398,0.40217779514697144,2025-04-24 21:49:34.403923,2025-04-24 21:49:39.322327,0 days 00:00:04.918404,True,squared_error,42,,2,3,971,TPESampler,COMPLETE
399,0.43965271813880824,2025-04-24 21:49:35.575075,2025-04-24 21:49:39.444198,0 days 00:00:03.869123,True,squared_error,39,,4,2,1000,TPESampler,COMPLETE
400,0.40242976261666225,2025-04-24 21:49:39.482147,2025-04-24 21:49:44.075619,0 days 00:00:04.593472,True,squared_error,44,,2,2,846,TPESampler,COMPLETE
401,0.40945045501481026,2025-04-24 21:49:39.661937,2025-04-24 21:50:16.171502,0 days 00:00:36.509565,True,absolute_error,26,,2,6,882,TPESampler,COMPLETE
402,0.4022824707493021,2025-04-24 21:49:42.706001,2025-04-24 21:49:47.946492,0 days 00:00:05.240491,True,squared_error,34,,2,3,984,TPESampler,COMPLETE
403,1.377068324685496,2025-04-24 21:49:44.287497,2025-04-24 21:49:45.182003,0 days 00:00:00.894506,False,absolute_error,49,log2,6,19,222,TPESampler,COMPLETE
404,1.3946983308272696,2025-04-24 21:49:45.346207,2025-04-24 21:49:47.299473,0 days 00:00:01.953266,True,absolute_error,47,log2,9,13,999,TPESampler,COMPLETE
405,0.40229496321871033,2025-04-24 21:49:47.472808,2025-04-24 21:49:52.284736,0 days 00:00:04.811928,True,squared_error,42,,2,2,992,TPESampler,COMPLETE
406,1.2540795375921663,2025-04-24 21:49:48.360132,2025-04-24 21:49:52.517970,0 days 00:00:04.157838,False,absolute_error,6,sqrt,2,39,571,TPESampler,COMPLETE
407,0.40222022381018935,2025-04-24 21:49:52.473147,2025-04-24 21:49:57.448663,0 days 00:00:04.975516,True,squared_error,47,,2,2,988,TPESampler,COMPLETE
408,0.4175968423200265,2025-04-24 21:49:52.715389,2025-04-24 21:49:58.993836,0 days 00:00:06.278447,True,squared_error,35,,1,3,966,TPESampler,COMPLETE
409,0.8380553018787151,2025-04-24 21:49:57.618517,2025-04-24 21:49:59.254523,0 days 00:00:01.636006,False,squared_error,38,log2,1,16,785,TPESampler,COMPLETE
410,0.41692834055478617,2025-04-24 21:49:59.204029,2025-04-24 21:50:04.160347,0 days 00:00:04.956318,True,squared_error,41,,1,3,807,TPESampler,COMPLETE
411,0.4266068412317494,2025-04-24 21:49:59.490957,2025-04-24 21:50:26.435448,0 days 00:00:26.944491,True,absolute_error,38,,3,2,913,TPESampler,COMPLETE
412,0.546187788502708,2025-04-24 21:50:04.331479,2025-04-24 21:50:06.672457,0 days 00:00:02.340978,True,squared_error,44,sqrt,1,4,729,TPESampler,COMPLETE
413,0.40265814609735445,2025-04-24 21:50:06.846014,2025-04-24 21:50:10.705760,0 days 00:00:03.859746,True,squared_error,41,,2,3,821,TPESampler,COMPLETE
414,0.5084093566548046,2025-04-24 21:50:10.872791,2025-04-24 21:50:13.499593,0 days 00:00:02.626802,True,squared_error,48,sqrt,1,3,957,TPESampler,COMPLETE
415,1.0215686049036452,2025-04-24 21:50:13.671352,2025-04-24 21:50:14.494966,0 days 00:00:00.823614,True,squared_error,10,sqrt,1,26,221,TPESampler,COMPLETE
416,0.4034549137538265,2025-04-24 21:50:14.658229,2025-04-24 21:50:19.681294,0 days 00:00:05.023065,True,squared_error,23,,2,5,981,TPESampler,COMPLETE
417,0.690291821127049,2025-04-24 21:50:16.337834,2025-04-24 21:50:17.450950,0 days 00:00:01.113116,False,squared_error,47,sqrt,1,25,375,TPESampler,COMPLETE
418,1.2274261768414396,2025-04-24 21:50:17.637475,2025-04-24 21:50:19.433385,0 days 00:00:01.795910,True,squared_error,39,log2,2,3,958,TPESampler,COMPLETE
419,0.6110098930561264,2025-04-24 21:50:19.650321,2025-04-24 21:50:53.756195,0 days 00:00:34.105874,False,absolute_error,22,,1,27,298,TPESampler,COMPLETE
420,0.4022649904552218,2025-04-24 21:50:19.838067,2025-04-24 21:50:24.426462,0 days 00:00:04.588395,True,squared_error,40,,2,3,982,TPESampler,COMPLETE
421,1.3260744210921707,2025-04-24 21:50:24.598541,2025-04-24 21:50:26.457310,0 days 00:00:01.858769,True,absolute_error,23,log2,2,49,479,TPESampler,COMPLETE
422,0.9222546271466708,2025-04-24 21:50:26.538818,2025-04-24 21:50:27.581435,0 days 00:00:01.042617,False,squared_error,17,sqrt,2,5,153,TPESampler,COMPLETE
423,0.6792979819568531,2025-04-24 21:50:26.582575,2025-04-24 21:50:30.811771,0 days 00:00:04.229196,False,squared_error,27,,3,41,840,TPESampler,COMPLETE
424,0.41638362538393575,2025-04-24 21:50:27.747543,2025-04-24 21:50:31.020989,0 days 00:00:03.273446,True,squared_error,35,,3,2,767,TPESampler,COMPLETE
425,0.4259156363908135,2025-04-24 21:50:30.975389,2025-04-24 21:50:37.659540,0 days 00:00:06.684151,True,squared_error,36,,1,2,991,TPESampler,COMPLETE
426,0.4024515160425762,2025-04-24 21:50:31.195904,2025-04-24 21:50:35.445224,0 days 00:00:04.249320,True,squared_error,40,,2,3,845,TPESampler,COMPLETE
427,0.4021878060183394,2025-04-24 21:50:35.618131,2025-04-24 21:50:40.398459,0 days 00:00:04.780328,True,squared_error,37,,2,3,975,TPESampler,COMPLETE
428,0.4025455459219394,2025-04-24 21:50:37.824441,2025-04-24 21:50:42.150810,0 days 00:00:04.326369,True,squared_error,35,,2,2,864,TPESampler,COMPLETE
429,0.40238818795005993,2025-04-24 21:50:40.569921,2025-04-24 21:50:45.274095,0 days 00:00:04.704174,True,squared_error,33,,2,3,940,TPESampler,COMPLETE
430,0.47617441865231336,2025-04-24 21:50:42.318211,2025-04-24 21:51:04.415128,0 days 00:00:22.096917,True,absolute_error,23,,4,3,949,TPESampler,COMPLETE
431,1.2019976084051553,2025-04-24 21:50:45.441315,2025-04-24 21:50:49.373067,0 days 00:00:03.931752,False,absolute_error,25,sqrt,5,3,673,TPESampler,COMPLETE
432,0.40220148278840995,2025-04-24 21:50:49.541071,2025-04-24 21:50:53.980843,0 days 00:00:04.439772,True,squared_error,32,,2,2,977,TPESampler,COMPLETE
433,1.326950887718633,2025-04-24 21:50:53.924918,2025-04-24 21:50:56.678150,0 days 00:00:02.753232,False,absolute_error,38,log2,3,12,536,TPESampler,COMPLETE
434,0.4025324335391646,2025-04-24 21:50:54.189900,2025-04-24 21:50:59.289848,0 days 00:00:05.099948,True,squared_error,27,,2,2,980,TPESampler,COMPLETE
435,0.4397477055790192,2025-04-24 21:50:56.861203,2025-04-24 21:51:00.922885,0 days 00:00:04.061682,True,squared_error,30,,4,3,975,TPESampler,COMPLETE
436,0.40287365180598417,2025-04-24 21:50:59.455183,2025-04-24 21:51:04.685386,0 days 00:00:05.230203,False,squared_error,32,,2,2,734,TPESampler,COMPLETE
437,1.2931045987838743,2025-04-24 21:51:01.085671,2025-04-24 21:51:02.131347,0 days 00:00:01.045676,True,squared_error,6,sqrt,12,48,486,TPESampler,COMPLETE
438,0.4024788473347966,2025-04-24 21:51:02.296446,2025-04-24 21:51:06.817021,0 days 00:00:04.520575,True,squared_error,28,,2,2,814,TPESampler,COMPLETE
439,0.4025698526581022,2025-04-24 21:51:04.602158,2025-04-24 21:51:09.486984,0 days 00:00:04.884826,True,squared_error,34,,2,2,911,TPESampler,COMPLETE
440,0.7109096177410176,2025-04-24 21:51:04.871115,2025-04-24 21:51:16.897236,0 days 00:00:12.026121,True,absolute_error,48,log2,1,2,936,TPESampler,COMPLETE
441,0.40223423306504863,2025-04-24 21:51:06.998108,2025-04-24 21:51:11.902636,0 days 00:00:04.904528,True,squared_error,28,,2,4,974,TPESampler,COMPLETE
442,0.40222116043429706,2025-04-24 21:51:09.657746,2025-04-24 21:51:14.837278,0 days 00:00:05.179532,True,squared_error,36,,2,2,987,TPESampler,COMPLETE
443,0.84382566313543,2025-04-24 21:51:12.068781,2025-04-24 21:51:13.999689,0 days 00:00:01.930908,True,squared_error,41,sqrt,2,2,840,TPESampler,COMPLETE
444,0.4023035631680275,2025-04-24 21:51:14.176263,2025-04-24 21:51:19.529321,0 days 00:00:05.353058,True,squared_error,33,,2,3,997,TPESampler,COMPLETE
445,0.402333740056822,2025-04-24 21:51:15.160334,2025-04-24 21:51:20.107534,0 days 00:00:04.947200,True,squared_error,38,,2,2,957,TPESampler,COMPLETE
446,0.7009337406541734,2025-04-24 21:51:17.074185,2025-04-24 21:51:22.293483,0 days 00:00:05.219298,False,squared_error,42,,1,39,938,TPESampler,COMPLETE
447,0.40287182394678345,2025-04-24 21:51:19.711926,2025-04-24 21:51:26.440898,0 days 00:00:06.728972,False,squared_error,38,,2,4,868,TPESampler,COMPLETE
448,0.4033445283018584,2025-04-24 21:51:20.543703,2025-04-24 21:51:24.585600,0 days 00:00:04.041897,True,squared_error,32,,2,5,773,TPESampler,COMPLETE
449,0.4024498377467935,2025-04-24 21:51:22.473280,2025-04-24 21:51:28.280133,0 days 00:00:05.806853,True,squared_error,30,,2,3,996,TPESampler,COMPLETE
450,1.2278935922272722,2025-04-24 21:51:24.764803,2025-04-24 21:51:26.583078,0 days 00:00:01.818275,True,squared_error,27,log2,2,2,905,TPESampler,COMPLETE
451,0.41651152129787683,2025-04-24 21:51:26.602695,2025-04-24 21:51:31.498175,0 days 00:00:04.895480,True,squared_error,39,,3,3,996,TPESampler,COMPLETE
452,0.4027493143289596,2025-04-24 21:51:26.779083,2025-04-24 21:51:31.873236,0 days 00:00:05.094153,True,squared_error,45,,2,2,890,TPESampler,COMPLETE
453,0.4180249608049738,2025-04-24 21:51:28.536728,2025-04-24 21:51:34.899060,0 days 00:00:06.362332,True,squared_error,41,,1,3,957,TPESampler,COMPLETE
454,0.402457634095767,2025-04-24 21:51:31.683268,2025-04-24 21:51:36.365336,0 days 00:00:04.682068,True,squared_error,37,,2,2,847,TPESampler,COMPLETE
455,0.4022828135384401,2025-04-24 21:51:32.069529,2025-04-24 21:51:37.632303,0 days 00:00:05.562774,True,squared_error,44,,2,2,984,TPESampler,COMPLETE
456,0.43974942383273524,2025-04-24 21:51:35.072627,2025-04-24 21:51:39.150734,0 days 00:00:04.078107,True,squared_error,39,,4,3,805,TPESampler,COMPLETE
457,0.7869001790621191,2025-04-24 21:51:36.543325,2025-04-24 21:51:59.737947,0 days 00:00:23.194622,False,absolute_error,42,sqrt,1,24,954,TPESampler,COMPLETE
458,1.259019597140776,2025-04-24 21:51:37.808900,2025-04-24 21:51:39.149672,0 days 00:00:01.340772,False,squared_error,9,sqrt,13,12,950,TPESampler,COMPLETE
459,1.2900926800750983,2025-04-24 21:51:39.301523,2025-04-24 21:51:41.015466,0 days 00:00:01.713943,True,absolute_error,42,sqrt,6,9,398,TPESampler,COMPLETE
460,1.1443932630128903,2025-04-24 21:51:39.346768,2025-04-24 21:51:40.389309,0 days 00:00:01.042541,False,squared_error,47,log2,2,10,207,TPESampler,COMPLETE
461,0.8559165199023862,2025-04-24 21:51:40.565135,2025-04-24 21:51:42.758135,0 days 00:00:02.193000,True,squared_error,30,sqrt,2,5,812,TPESampler,COMPLETE
462,0.43965271813880824,2025-04-24 21:51:41.398781,2025-04-24 21:51:45.678690,0 days 00:00:04.279909,True,squared_error,42,,4,2,1000,TPESampler,COMPLETE
463,0.4203126103817474,2025-04-24 21:51:42.929081,2025-04-24 21:51:48.709547,0 days 00:00:05.780466,True,squared_error,27,,1,3,961,TPESampler,COMPLETE
