number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,system_attrs_auto:sampler,state
4537,0.34089794486124847,2025-04-25 01:33:57.007359,2025-04-25 01:33:59.078566,0 days 00:00:02.071207,False,squared_error,50,sqrt,1,7,560,TPESampler,COMPLETE
4538,0.3254866215246744,2025-04-25 01:33:59.316180,2025-04-25 01:34:26.632560,0 days 00:00:27.316380,False,absolute_error,50,sqrt,1,5,690,TPESampler,COMPLETE
4539,0.3407078415371046,2025-04-25 01:34:07.967049,2025-04-25 01:34:29.681026,0 days 00:00:21.713977,False,absolute_error,50,sqrt,1,8,582,TPESampler,COMPLETE
4540,0.3340505599137733,2025-04-25 01:34:19.519615,2025-04-25 01:34:33.933800,0 days 00:00:14.414185,False,absolute_error,44,sqrt,1,5,380,TPESampler,COMPLETE
4541,0.3449898300450081,2025-04-25 01:34:26.865710,2025-04-25 01:34:51.441452,0 days 00:00:24.575742,False,absolute_error,50,sqrt,1,10,660,TPESampler,COMPLETE
4542,0.33215468706340734,2025-04-25 01:34:29.269491,2025-04-25 01:34:49.360649,0 days 00:00:20.091158,False,absolute_error,50,sqrt,1,3,517,TPESampler,COMPLETE
4543,0.42156196158598375,2025-04-25 01:34:29.942893,2025-04-25 01:34:41.737968,0 days 00:00:11.795075,False,absolute_error,43,sqrt,2,7,463,TPESampler,COMPLETE
4544,0.34406965109522175,2025-04-25 01:34:34.173419,2025-04-25 01:34:50.584627,0 days 00:00:16.411208,False,absolute_error,50,sqrt,1,2,404,TPESampler,COMPLETE
4545,0.42824032771666737,2025-04-25 01:34:37.609844,2025-04-25 01:34:56.767896,0 days 00:00:19.158052,False,absolute_error,43,sqrt,2,10,744,TPESampler,COMPLETE
4546,0.3252017067980816,2025-04-25 01:34:41.970992,2025-04-25 01:35:06.514269,0 days 00:00:24.543277,False,absolute_error,50,sqrt,1,5,648,TPESampler,COMPLETE
4547,0.3266193215735433,2025-04-25 01:34:46.764633,2025-04-25 01:35:05.018161,0 days 00:00:18.253528,False,absolute_error,50,sqrt,1,4,412,TPESampler,COMPLETE
4548,0.35462553809426534,2025-04-25 01:34:49.603471,2025-04-25 01:35:09.878870,0 days 00:00:20.275399,True,absolute_error,50,sqrt,1,4,782,TPESampler,COMPLETE
4549,0.45357848706769305,2025-04-25 01:34:50.828854,2025-04-25 01:35:04.193953,0 days 00:00:13.365099,True,absolute_error,49,sqrt,2,3,839,TPESampler,COMPLETE
4550,0.3265712594188773,2025-04-25 01:34:51.819582,2025-04-25 01:35:27.264826,0 days 00:00:35.445244,False,absolute_error,50,sqrt,1,4,764,TPESampler,COMPLETE
4551,0.3350139830080818,2025-04-25 01:34:57.014068,2025-04-25 01:35:08.631175,0 days 00:00:11.617107,False,absolute_error,43,sqrt,1,3,260,TPESampler,COMPLETE
4552,0.7577784430210327,2025-04-25 01:35:04.426048,2025-04-25 01:35:07.367147,0 days 00:00:02.941099,False,absolute_error,7,sqrt,12,2,527,TPESampler,COMPLETE
4553,0.41669942719760183,2025-04-25 01:35:05.344663,2025-04-25 01:35:20.054868,0 days 00:00:14.710205,False,absolute_error,50,sqrt,2,4,570,TPESampler,COMPLETE
4554,0.3387185949161571,2025-04-25 01:35:06.752850,2025-04-25 01:35:15.012919,0 days 00:00:08.260069,False,absolute_error,50,sqrt,1,8,200,TPESampler,COMPLETE
4555,0.331818242729403,2025-04-25 01:35:07.697840,2025-04-25 01:35:32.198012,0 days 00:00:24.500172,False,absolute_error,43,sqrt,1,4,656,TPESampler,COMPLETE
4556,0.3337988244408848,2025-04-25 01:35:08.877942,2025-04-25 01:35:24.631394,0 days 00:00:15.753452,False,absolute_error,44,sqrt,1,5,323,TPESampler,COMPLETE
4557,0.33253900535994807,2025-04-25 01:35:10.123266,2025-04-25 01:35:45.806609,0 days 00:00:35.683343,False,absolute_error,42,sqrt,1,5,691,TPESampler,COMPLETE
4558,0.8224104850044,2025-04-25 01:35:15.257058,2025-04-25 01:35:16.228923,0 days 00:00:00.971865,True,squared_error,42,log2,4,14,177,TPESampler,COMPLETE
4559,0.3278046475351432,2025-04-25 01:35:16.478517,2025-04-25 01:35:39.737993,0 days 00:00:23.259476,False,absolute_error,50,sqrt,1,4,487,TPESampler,COMPLETE
4560,0.4090515888958727,2025-04-25 01:35:20.294984,2025-04-25 01:36:22.894858,0 days 00:01:02.599874,False,absolute_error,49,,2,5,450,TPESampler,COMPLETE
4561,0.3329030445903255,2025-04-25 01:35:24.877660,2025-04-25 01:35:50.205811,0 days 00:00:25.328151,False,absolute_error,42,sqrt,1,4,483,TPESampler,COMPLETE
4562,0.42187811120811525,2025-04-25 01:35:27.505801,2025-04-25 01:35:50.479134,0 days 00:00:22.973333,False,absolute_error,43,sqrt,2,5,916,TPESampler,COMPLETE
4563,0.41315836792291877,2025-04-25 01:35:32.444348,2025-04-25 01:36:25.511355,0 days 00:00:53.067007,False,absolute_error,50,,2,3,382,TPESampler,COMPLETE
4564,0.4677903201473232,2025-04-25 01:35:40.011367,2025-04-25 01:37:18.529532,0 days 00:01:38.518165,False,absolute_error,50,,1,3,425,TPESampler,COMPLETE
4565,0.32634723952572553,2025-04-25 01:35:46.047648,2025-04-25 01:36:05.871561,0 days 00:00:19.823913,False,absolute_error,50,sqrt,1,5,525,TPESampler,COMPLETE
4566,0.3413429916302723,2025-04-25 01:35:50.450197,2025-04-25 01:36:17.144352,0 days 00:00:26.694155,False,absolute_error,50,sqrt,1,8,702,TPESampler,COMPLETE
4567,0.42259038116030717,2025-04-25 01:35:50.720015,2025-04-25 01:36:07.182441,0 days 00:00:16.462426,False,absolute_error,43,sqrt,2,6,668,TPESampler,COMPLETE
4568,0.3784300861151707,2025-04-25 01:36:06.126607,2025-04-25 01:36:08.196565,0 days 00:00:02.069958,True,squared_error,48,sqrt,1,10,671,TPESampler,COMPLETE
4569,0.3272484063459471,2025-04-25 01:36:07.430038,2025-04-25 01:36:32.722662,0 days 00:00:25.292624,False,absolute_error,50,sqrt,1,4,669,TPESampler,COMPLETE
4570,0.4217643626962793,2025-04-25 01:36:08.441594,2025-04-25 01:36:25.853478,0 days 00:00:17.411884,False,absolute_error,50,sqrt,2,6,694,TPESampler,COMPLETE
4571,0.4713187664998277,2025-04-25 01:36:17.392605,2025-04-25 01:36:21.270196,0 days 00:00:03.877591,False,squared_error,31,,8,3,654,TPESampler,COMPLETE
4572,0.3415773833186353,2025-04-25 01:36:21.517496,2025-04-25 01:36:39.098286,0 days 00:00:17.580790,False,absolute_error,43,sqrt,1,7,468,TPESampler,COMPLETE
4573,0.41833567884579914,2025-04-25 01:36:23.137983,2025-04-25 01:36:32.345490,0 days 00:00:09.207507,False,absolute_error,50,sqrt,2,5,353,TPESampler,COMPLETE
4574,0.33215472124942136,2025-04-25 01:36:25.770046,2025-04-25 01:36:36.373342,0 days 00:00:10.603296,False,absolute_error,50,sqrt,1,3,258,TPESampler,COMPLETE
4575,0.33413098424434073,2025-04-25 01:36:26.139858,2025-04-25 01:36:36.947459,0 days 00:00:10.807601,False,absolute_error,44,sqrt,1,3,265,TPESampler,COMPLETE
4576,0.6018024643391693,2025-04-25 01:36:32.595638,2025-04-25 01:36:33.894758,0 days 00:00:01.299120,False,squared_error,31,sqrt,6,33,374,TPESampler,COMPLETE
4577,0.33111951960154745,2025-04-25 01:36:32.987217,2025-04-25 01:36:55.500467,0 days 00:00:22.513250,False,absolute_error,50,sqrt,1,6,600,TPESampler,COMPLETE
4578,0.32719171731507374,2025-04-25 01:36:34.178476,2025-04-25 01:36:48.147423,0 days 00:00:13.968947,False,absolute_error,50,sqrt,1,4,352,TPESampler,COMPLETE
4579,0.3320733173058286,2025-04-25 01:36:36.649212,2025-04-25 01:37:02.238242,0 days 00:00:25.589030,False,absolute_error,50,sqrt,1,3,652,TPESampler,COMPLETE
4580,0.43030259511607866,2025-04-25 01:36:37.256662,2025-04-25 01:36:41.806658,0 days 00:00:04.549996,True,squared_error,11,,2,20,908,TPESampler,COMPLETE
4581,0.34559714446144346,2025-04-25 01:36:39.347886,2025-04-25 01:36:48.985946,0 days 00:00:09.638060,False,absolute_error,50,sqrt,1,2,219,TPESampler,COMPLETE
4582,0.42468068316414626,2025-04-25 01:36:42.061445,2025-04-25 01:36:59.668952,0 days 00:00:17.607507,False,absolute_error,43,sqrt,2,7,661,TPESampler,COMPLETE
4583,0.3384511858140648,2025-04-25 01:36:48.402422,2025-04-25 01:37:12.047030,0 days 00:00:23.644608,False,absolute_error,43,sqrt,1,3,593,TPESampler,COMPLETE
4584,0.33936848164560135,2025-04-25 01:36:49.393416,2025-04-25 01:37:23.299954,0 days 00:00:33.906538,False,absolute_error,42,sqrt,1,3,851,TPESampler,COMPLETE
4585,0.41086789374500204,2025-04-25 01:36:55.758510,2025-04-25 01:36:59.900880,0 days 00:00:04.142370,False,absolute_error,45,sqrt,2,3,142,TPESampler,COMPLETE
4586,0.34570030527229006,2025-04-25 01:36:59.912899,2025-04-25 01:37:20.522929,0 days 00:00:20.610030,False,absolute_error,42,sqrt,1,7,565,TPESampler,COMPLETE
4587,0.33215667910084834,2025-04-25 01:37:00.158384,2025-04-25 01:37:21.481869,0 days 00:00:21.323485,False,absolute_error,50,sqrt,1,3,547,TPESampler,COMPLETE
4588,0.3392094432250145,2025-04-25 01:37:02.474940,2025-04-25 01:37:23.968555,0 days 00:00:21.493615,False,absolute_error,42,sqrt,1,3,568,TPESampler,COMPLETE
4589,0.33230058349867014,2025-04-25 01:37:12.808756,2025-04-25 01:37:36.411809,0 days 00:00:23.603053,False,absolute_error,42,sqrt,1,5,642,TPESampler,COMPLETE
4590,0.32801673888726346,2025-04-25 01:37:18.785047,2025-04-25 01:37:39.836134,0 days 00:00:21.051087,False,absolute_error,50,sqrt,1,4,542,TPESampler,COMPLETE
4591,0.33654771514024934,2025-04-25 01:37:20.769817,2025-04-25 01:37:37.656630,0 days 00:00:16.886813,False,absolute_error,44,sqrt,1,3,436,TPESampler,COMPLETE
4592,0.33745577547635225,2025-04-25 01:37:21.751623,2025-04-25 01:37:24.322212,0 days 00:00:02.570589,False,squared_error,44,sqrt,1,4,668,TPESampler,COMPLETE
4593,0.3257765296836218,2025-04-25 01:37:23.553533,2025-04-25 01:37:44.696221,0 days 00:00:21.142688,False,absolute_error,50,sqrt,1,5,554,TPESampler,COMPLETE
4594,0.33946001333402115,2025-04-25 01:37:24.288516,2025-04-25 01:37:41.850163,0 days 00:00:17.561647,False,absolute_error,44,sqrt,1,6,461,TPESampler,COMPLETE
4595,0.41721238388279436,2025-04-25 01:37:24.635384,2025-04-25 01:37:35.384568,0 days 00:00:10.749184,False,absolute_error,43,sqrt,2,4,412,TPESampler,COMPLETE
4596,0.41803084108631605,2025-04-25 01:37:35.617156,2025-04-25 01:37:54.150113,0 days 00:00:18.532957,False,absolute_error,50,sqrt,2,4,743,TPESampler,COMPLETE
4597,0.3411236004485868,2025-04-25 01:37:36.836223,2025-04-25 01:38:05.740004,0 days 00:00:28.903781,False,absolute_error,50,sqrt,1,8,771,TPESampler,COMPLETE
4598,0.3276481488013806,2025-04-25 01:37:38.245026,2025-04-25 01:37:48.055769,0 days 00:00:09.810743,False,absolute_error,50,sqrt,1,4,238,TPESampler,COMPLETE
4599,0.346609150434198,2025-04-25 01:37:40.078113,2025-04-25 01:37:52.526122,0 days 00:00:12.448009,False,absolute_error,35,sqrt,1,5,338,TPESampler,COMPLETE
4600,0.3262958264484261,2025-04-25 01:37:42.091863,2025-04-25 01:38:04.570827,0 days 00:00:22.478964,False,absolute_error,50,sqrt,1,4,582,TPESampler,COMPLETE
4601,0.3409588980422758,2025-04-25 01:37:45.177250,2025-04-25 01:37:59.788448,0 days 00:00:14.611198,False,absolute_error,50,sqrt,1,8,369,TPESampler,COMPLETE
4602,0.3595769297670193,2025-04-25 01:37:48.380034,2025-04-25 01:38:11.032065,0 days 00:00:22.652031,False,absolute_error,50,sqrt,1,14,597,TPESampler,COMPLETE
4603,0.33262471408072014,2025-04-25 01:37:52.777460,2025-04-25 01:38:20.249564,0 days 00:00:27.472104,False,absolute_error,50,sqrt,1,3,702,TPESampler,COMPLETE
4604,0.34573554306963244,2025-04-25 01:37:54.390655,2025-04-25 01:38:09.977292,0 days 00:00:15.586637,False,absolute_error,43,sqrt,1,2,391,TPESampler,COMPLETE
4605,0.3554351638160506,2025-04-25 01:38:00.046095,2025-04-25 01:38:21.706080,0 days 00:00:21.659985,False,absolute_error,43,sqrt,1,10,592,TPESampler,COMPLETE
4606,0.5637006368387476,2025-04-25 01:38:04.817379,2025-04-25 01:38:15.164930,0 days 00:00:10.347551,False,absolute_error,44,sqrt,5,5,785,TPESampler,COMPLETE
4607,0.42435890154507117,2025-04-25 01:38:05.990215,2025-04-25 01:38:26.729187,0 days 00:00:20.738972,False,absolute_error,50,sqrt,2,8,841,TPESampler,COMPLETE
4608,0.3255978853091704,2025-04-25 01:38:10.216403,2025-04-25 01:38:39.082061,0 days 00:00:28.865658,False,absolute_error,50,sqrt,1,5,730,TPESampler,COMPLETE
4609,0.42418814554596357,2025-04-25 01:38:11.271625,2025-04-25 01:38:24.398246,0 days 00:00:13.126621,False,absolute_error,44,sqrt,2,8,525,TPESampler,COMPLETE
4610,0.3355041504827646,2025-04-25 01:38:15.414478,2025-04-25 01:38:20.386724,0 days 00:00:04.972246,False,absolute_error,45,sqrt,1,7,119,TPESampler,COMPLETE
4611,0.4200126594172129,2025-04-25 01:38:20.456894,2025-04-25 01:38:32.852645,0 days 00:00:12.395751,False,absolute_error,44,sqrt,2,5,473,TPESampler,COMPLETE
4612,0.35431422843997706,2025-04-25 01:38:20.642517,2025-04-25 01:38:44.378929,0 days 00:00:23.736412,False,absolute_error,36,sqrt,1,2,624,TPESampler,COMPLETE
4613,0.4592521080171907,2025-04-25 01:38:21.990609,2025-04-25 01:39:46.414252,0 days 00:01:24.423643,False,absolute_error,31,,2,37,639,TPESampler,COMPLETE
4614,0.3367592968298991,2025-04-25 01:38:24.651537,2025-04-25 01:38:52.331530,0 days 00:00:27.679993,False,absolute_error,41,sqrt,1,5,766,TPESampler,COMPLETE
4615,0.39601759969408323,2025-04-25 01:38:26.977162,2025-04-25 01:38:42.707851,0 days 00:00:15.730689,False,absolute_error,44,log2,1,6,582,TPESampler,COMPLETE
4616,0.5127417055331625,2025-04-25 01:38:33.085535,2025-04-25 01:38:48.838358,0 days 00:00:15.752823,False,absolute_error,41,,15,3,503,TPESampler,COMPLETE
4617,0.3810581020164719,2025-04-25 01:38:39.449495,2025-04-25 01:38:44.445493,0 days 00:00:04.995998,True,squared_error,20,,2,4,846,TPESampler,COMPLETE
4618,0.32534415053743954,2025-04-25 01:38:42.959176,2025-04-25 01:38:54.970808,0 days 00:00:12.011632,False,absolute_error,50,sqrt,1,5,306,TPESampler,COMPLETE
4619,0.450543930529517,2025-04-25 01:38:44.594945,2025-04-25 01:41:10.395788,0 days 00:02:25.800843,False,absolute_error,49,,1,4,616,TPESampler,COMPLETE
4620,0.41572910647985095,2025-04-25 01:38:44.784319,2025-04-25 01:38:58.219683,0 days 00:00:13.435364,False,absolute_error,50,sqrt,2,4,495,TPESampler,COMPLETE
4621,0.4416056830701492,2025-04-25 01:38:49.078093,2025-04-25 01:40:26.564042,0 days 00:01:37.485949,False,absolute_error,50,,1,7,402,TPESampler,COMPLETE
4622,0.3300026354763193,2025-04-25 01:38:52.586642,2025-04-25 01:39:05.526955,0 days 00:00:12.940313,False,absolute_error,42,sqrt,1,4,339,TPESampler,COMPLETE
4623,0.34365004757491613,2025-04-25 01:38:55.222939,2025-04-25 01:39:08.436109,0 days 00:00:13.213170,False,absolute_error,41,sqrt,1,7,356,TPESampler,COMPLETE
4624,0.42135299853958447,2025-04-25 01:38:58.462096,2025-04-25 01:39:13.594057,0 days 00:00:15.131961,False,absolute_error,43,sqrt,2,6,610,TPESampler,COMPLETE
4625,0.4155830681629826,2025-04-25 01:39:05.768163,2025-04-25 01:39:13.326114,0 days 00:00:07.557951,False,absolute_error,42,sqrt,2,3,283,TPESampler,COMPLETE
4626,0.33467653374085454,2025-04-25 01:39:08.681010,2025-04-25 01:39:28.124769,0 days 00:00:19.443759,False,absolute_error,44,sqrt,1,5,525,TPESampler,COMPLETE
4627,0.3320677333066714,2025-04-25 01:39:13.566721,2025-04-25 01:39:32.708263,0 days 00:00:19.141542,False,absolute_error,50,sqrt,1,3,491,TPESampler,COMPLETE
4628,0.33130582122637936,2025-04-25 01:39:13.832420,2025-04-25 01:39:31.329081,0 days 00:00:17.496661,False,absolute_error,50,sqrt,1,3,448,TPESampler,COMPLETE
4629,0.34096634192027847,2025-04-25 01:39:28.370748,2025-04-25 01:39:49.003533,0 days 00:00:20.632785,False,absolute_error,42,sqrt,1,6,560,TPESampler,COMPLETE
4630,0.34771768554164223,2025-04-25 01:39:31.564610,2025-04-25 01:39:59.988967,0 days 00:00:28.424357,False,absolute_error,42,sqrt,1,2,703,TPESampler,COMPLETE
4631,0.41747989987896866,2025-04-25 01:39:32.960935,2025-04-25 01:39:48.683314,0 days 00:00:15.722379,False,absolute_error,50,sqrt,2,4,627,TPESampler,COMPLETE
4632,0.3895588739566648,2025-04-25 01:39:46.661219,2025-04-25 01:39:54.759748,0 days 00:00:08.098529,False,squared_error,43,,1,4,714,TPESampler,COMPLETE
4633,0.8334501148363659,2025-04-25 01:39:48.940079,2025-04-25 01:39:50.146022,0 days 00:00:01.205943,False,squared_error,38,log2,7,39,130,TPESampler,COMPLETE
4634,0.769641184402497,2025-04-25 01:39:49.325318,2025-04-25 01:39:52.911454,0 days 00:00:03.586136,False,absolute_error,21,sqrt,14,5,645,TPESampler,COMPLETE
4635,0.33312192168868604,2025-04-25 01:39:50.604036,2025-04-25 01:40:17.950000,0 days 00:00:27.345964,False,absolute_error,43,sqrt,1,5,729,TPESampler,COMPLETE
4636,0.32544866718970855,2025-04-25 01:39:53.158237,2025-04-25 01:40:14.362160,0 days 00:00:21.203923,False,absolute_error,50,sqrt,1,5,563,TPESampler,COMPLETE
4637,0.33529357517886005,2025-04-25 01:39:55.007745,2025-04-25 01:40:17.412019,0 days 00:00:22.404274,False,absolute_error,50,sqrt,1,7,591,TPESampler,COMPLETE
4638,0.33113764502284154,2025-04-25 01:40:00.251068,2025-04-25 01:40:15.916212,0 days 00:00:15.665144,False,absolute_error,43,sqrt,1,5,355,TPESampler,COMPLETE
4639,0.8133350354152034,2025-04-25 01:40:14.633936,2025-04-25 01:40:15.533804,0 days 00:00:00.899868,False,squared_error,37,log2,5,7,110,TPESampler,COMPLETE
4640,0.362264044901044,2025-04-25 01:40:15.799547,2025-04-25 01:40:20.871735,0 days 00:00:05.072188,True,absolute_error,40,sqrt,1,2,183,TPESampler,COMPLETE
4641,0.3266333319123684,2025-04-25 01:40:16.163204,2025-04-25 01:40:44.014061,0 days 00:00:27.850857,False,absolute_error,50,sqrt,1,4,738,TPESampler,COMPLETE
4642,0.3499312382904422,2025-04-25 01:40:17.657769,2025-04-25 01:40:27.135436,0 days 00:00:09.477667,True,absolute_error,50,sqrt,1,3,345,TPESampler,COMPLETE
4643,0.3359467242288219,2025-04-25 01:40:18.282469,2025-04-25 01:40:37.664099,0 days 00:00:19.381630,False,absolute_error,50,sqrt,1,7,508,TPESampler,COMPLETE
4644,0.34094469971346114,2025-04-25 01:40:21.124500,2025-04-25 01:40:47.154371,0 days 00:00:26.029871,False,absolute_error,43,sqrt,1,6,686,TPESampler,COMPLETE
4645,0.32693218097586607,2025-04-25 01:40:26.801770,2025-04-25 01:40:42.490121,0 days 00:00:15.688351,False,absolute_error,50,sqrt,1,4,406,TPESampler,COMPLETE
4646,0.33985259158871856,2025-04-25 01:40:27.387677,2025-04-25 01:40:53.603076,0 days 00:00:26.215399,False,absolute_error,44,sqrt,1,6,711,TPESampler,COMPLETE
4647,0.34697314422914655,2025-04-25 01:40:38.009171,2025-04-25 01:41:57.807073,0 days 00:01:19.797902,True,absolute_error,49,,1,5,608,TPESampler,COMPLETE
4648,0.33880373099643324,2025-04-25 01:40:42.740909,2025-04-25 01:41:02.264472,0 days 00:00:19.523563,False,absolute_error,43,sqrt,1,3,516,TPESampler,COMPLETE
4649,0.32659664171440267,2025-04-25 01:40:44.256218,2025-04-25 01:41:08.667924,0 days 00:00:24.411706,False,absolute_error,50,sqrt,1,4,641,TPESampler,COMPLETE
4650,0.5052056894561103,2025-04-25 01:40:47.401760,2025-04-25 01:40:48.603468,0 days 00:00:01.201708,False,squared_error,28,log2,1,28,320,TPESampler,COMPLETE
4651,0.41853100648341285,2025-04-25 01:40:48.845958,2025-04-25 01:40:57.466680,0 days 00:00:08.620722,False,absolute_error,50,sqrt,2,6,327,TPESampler,COMPLETE
4652,0.3348688764504331,2025-04-25 01:40:53.850589,2025-04-25 01:41:16.815155,0 days 00:00:22.964566,False,absolute_error,41,sqrt,1,4,619,TPESampler,COMPLETE
4653,0.43374524528890096,2025-04-25 01:40:57.722552,2025-04-25 01:41:00.665112,0 days 00:00:02.942560,True,squared_error,10,,3,8,600,TPESampler,COMPLETE
4654,0.3352313487894008,2025-04-25 01:41:00.908936,2025-04-25 01:41:22.616990,0 days 00:00:21.708054,False,absolute_error,50,sqrt,1,7,566,TPESampler,COMPLETE
4655,0.4257154764113782,2025-04-25 01:41:02.507591,2025-04-25 01:41:25.018869,0 days 00:00:22.511278,False,absolute_error,35,sqrt,2,3,902,TPESampler,COMPLETE
4656,0.3746746728769623,2025-04-25 01:41:08.910881,2025-04-25 01:41:16.294760,0 days 00:00:07.383879,False,absolute_error,50,log2,1,2,225,TPESampler,COMPLETE
4657,0.3574207215726095,2025-04-25 01:41:10.635657,2025-04-25 01:41:20.334758,0 days 00:00:09.699101,False,absolute_error,33,sqrt,1,2,248,TPESampler,COMPLETE
4658,0.6430454753871505,2025-04-25 01:41:16.539648,2025-04-25 01:41:18.402966,0 days 00:00:01.863318,True,squared_error,7,sqrt,1,11,836,TPESampler,COMPLETE
4659,0.41630146479174823,2025-04-25 01:41:17.070731,2025-04-25 01:41:22.620999,0 days 00:00:05.550268,False,absolute_error,50,sqrt,2,5,198,TPESampler,COMPLETE
4660,0.6964181124679164,2025-04-25 01:41:18.666872,2025-04-25 01:41:23.992306,0 days 00:00:05.325434,True,absolute_error,28,log2,2,8,724,TPESampler,COMPLETE
4661,0.33219872302669834,2025-04-25 01:41:20.581662,2025-04-25 01:41:46.372107,0 days 00:00:25.790445,False,absolute_error,50,sqrt,1,3,656,TPESampler,COMPLETE
4662,0.41925087999092714,2025-04-25 01:41:22.827949,2025-04-25 01:41:38.311499,0 days 00:00:15.483550,False,absolute_error,41,sqrt,2,4,588,TPESampler,COMPLETE
4663,0.3317816431010263,2025-04-25 01:41:22.879087,2025-04-25 01:41:33.768111,0 days 00:00:10.889024,False,absolute_error,43,sqrt,1,5,267,TPESampler,COMPLETE
4664,0.34825809152661696,2025-04-25 01:41:24.342209,2025-04-25 01:41:41.105363,0 days 00:00:16.763154,False,absolute_error,44,sqrt,1,8,442,TPESampler,COMPLETE
4665,0.33199315163861287,2025-04-25 01:41:25.437092,2025-04-25 01:41:51.028675,0 days 00:00:25.591583,False,absolute_error,43,sqrt,1,4,691,TPESampler,COMPLETE
4666,0.6894293692137115,2025-04-25 01:41:34.023396,2025-04-25 01:41:35.852124,0 days 00:00:01.828728,True,squared_error,25,log2,2,2,850,TPESampler,COMPLETE
4667,0.3322053635698345,2025-04-25 01:41:36.111457,2025-04-25 01:41:56.925776,0 days 00:00:20.814319,False,absolute_error,43,sqrt,1,4,544,TPESampler,COMPLETE
4668,0.49496027213205473,2025-04-25 01:41:38.558141,2025-04-25 01:41:52.236825,0 days 00:00:13.678684,True,absolute_error,5,,1,27,184,TPESampler,COMPLETE
4669,0.3492425894448227,2025-04-25 01:41:41.355483,2025-04-25 01:42:01.298365,0 days 00:00:19.942882,False,absolute_error,43,sqrt,1,8,540,TPESampler,COMPLETE
4670,0.3560499628658654,2025-04-25 01:41:46.617834,2025-04-25 01:41:58.700817,0 days 00:00:12.082983,True,absolute_error,49,sqrt,1,5,550,TPESampler,COMPLETE
4671,0.3317555935529713,2025-04-25 01:41:51.279927,2025-04-25 01:42:03.809850,0 days 00:00:12.529923,False,absolute_error,50,sqrt,1,3,311,TPESampler,COMPLETE
4672,0.4168742468986847,2025-04-25 01:41:52.488371,2025-04-25 01:42:04.274333,0 days 00:00:11.785962,False,absolute_error,43,sqrt,2,3,456,TPESampler,COMPLETE
4673,0.32623904047738306,2025-04-25 01:41:57.180770,2025-04-25 01:42:22.159530,0 days 00:00:24.978760,False,absolute_error,50,sqrt,1,4,613,TPESampler,COMPLETE
4674,0.36499101227592917,2025-04-25 01:41:58.302294,2025-04-25 01:42:17.133885,0 days 00:00:18.831591,False,absolute_error,50,log2,1,4,654,TPESampler,COMPLETE
4675,0.33118052223038463,2025-04-25 01:41:58.978463,2025-04-25 01:42:14.504273,0 days 00:00:15.525810,False,absolute_error,50,sqrt,1,3,392,TPESampler,COMPLETE
4676,0.40158548333492766,2025-04-25 01:42:01.543547,2025-04-25 01:42:22.850865,0 days 00:00:21.307318,False,absolute_error,50,,2,15,154,TPESampler,COMPLETE
4677,0.47004900930730953,2025-04-25 01:42:04.057835,2025-04-25 01:44:09.688764,0 days 00:02:05.630929,False,absolute_error,43,,1,3,549,TPESampler,COMPLETE
4678,0.326295257857883,2025-04-25 01:42:04.531040,2025-04-25 01:42:29.576009,0 days 00:00:25.044969,False,absolute_error,50,sqrt,1,4,614,TPESampler,COMPLETE
4679,0.33632202730906813,2025-04-25 01:42:14.750657,2025-04-25 01:42:45.418581,0 days 00:00:30.667924,False,absolute_error,50,sqrt,1,7,782,TPESampler,COMPLETE
4680,0.740481522053812,2025-04-25 01:42:18.316049,2025-04-25 01:42:27.469478,0 days 00:00:09.153429,False,absolute_error,7,log2,1,28,979,TPESampler,COMPLETE
4681,0.3317591464156226,2025-04-25 01:42:22.414885,2025-04-25 01:42:43.523716,0 days 00:00:21.108831,False,absolute_error,50,sqrt,1,3,464,TPESampler,COMPLETE
4682,0.3511238144075704,2025-04-25 01:42:23.127089,2025-04-25 01:42:24.746360,0 days 00:00:01.619271,False,squared_error,48,sqrt,1,9,364,TPESampler,COMPLETE
4683,0.3544339080189269,2025-04-25 01:42:24.975120,2025-04-25 01:42:36.584514,0 days 00:00:11.609394,False,absolute_error,42,sqrt,1,9,270,TPESampler,COMPLETE
4684,0.3654022292236736,2025-04-25 01:42:27.716470,2025-04-25 01:42:41.302383,0 days 00:00:13.585913,False,absolute_error,50,log2,1,4,463,TPESampler,COMPLETE
4685,0.36960848829304316,2025-04-25 01:42:29.812907,2025-04-25 01:42:58.185437,0 days 00:00:28.372530,False,absolute_error,50,log2,1,2,819,TPESampler,COMPLETE
4686,0.4184127376642095,2025-04-25 01:42:36.999291,2025-04-25 01:42:54.627824,0 days 00:00:17.628533,False,absolute_error,44,sqrt,2,4,706,TPESampler,COMPLETE
4687,0.42420933569108854,2025-04-25 01:42:41.550154,2025-04-25 01:42:58.217343,0 days 00:00:16.667189,False,absolute_error,50,sqrt,2,7,668,TPESampler,COMPLETE
4688,0.6399425556831824,2025-04-25 01:42:43.873012,2025-04-25 01:42:45.974383,0 days 00:00:02.101371,False,squared_error,7,sqrt,2,9,707,TPESampler,COMPLETE
4689,0.3401583559287747,2025-04-25 01:42:45.864376,2025-04-25 01:43:04.746299,0 days 00:00:18.881923,False,absolute_error,44,sqrt,1,7,468,TPESampler,COMPLETE
4690,0.41683961887443144,2025-04-25 01:42:46.537942,2025-04-25 01:43:03.810676,0 days 00:00:17.272734,False,absolute_error,50,sqrt,2,3,590,TPESampler,COMPLETE
